frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min
11,0.6193127632141113,left,right,173.70196844950047,6.29803155049953,179.9623567939794,0.037643206020590014,-2.5343508106437342,79.70593986248241,,-6.568022603682407,,Visibilité insuffisante,0.38343292474746704
12,0.6748313903808594,left,right,173.60542891361885,6.3945710863811485,179.88995056630492,0.11004943369508169,-2.540103110682229,79.38028167310051,,-6.875299784895657,,Visibilité insuffisante,0.38204237818717957
13,0.7273464202880859,left,right,173.61864994728396,6.381350052716044,179.92300117280587,-0.07699882719413154,-2.8402174561023266,79.87201267222791,,-6.509855903964217,,Visibilité insuffisante,0.3808181881904602
14,0.7788913249969482,left,right,173.5936857761627,6.406314223837313,179.93675431503993,-0.06324568496006577,-2.8360926765776213,79.70013809412639,,-6.666394673653832,,Visibilité insuffisante,0.38081249594688416
15,0.8279440402984619,left,right,173.5937164042029,6.406283595797106,179.8629070969366,0.1370929030634045,-2.809529286345714,80.26165617377228,,-6.278682419839738,,Visibilité insuffisante,0.38674747943878174
16,0.8913323879241943,left,right,173.58155912044398,6.418440879556016,179.74803667198447,0.25196332801553467,-2.7909846785082157,80.59674300751833,,-6.027764119449401,,Visibilité insuffisante,0.39173999428749084
17,0.9455828666687012,left,right,173.52757491732308,6.472425082676921,179.76969600379405,0.23030399620594721,-2.835915191533195,81.18075124088163,,-5.413042864180581,,Visibilité insuffisante,0.39080002903938293
18,1.0028786659240723,left,right,173.49325697666967,6.50674302333033,179.77239265254602,0.2276073474539828,-2.857210410850437,81.57531846569289,,-5.002756269281207,,Visibilité insuffisante,0.3899102509021759
19,1.0568301677703857,left,right,173.5389918337613,6.461008166238713,179.70935729017899,0.2906427098210145,-2.840276289238514,81.76620905237809,,-4.903701780442737,,Visibilité insuffisante,0.38913559913635254
20,1.1093921661376953,left,right,173.71140880236493,6.288591197635071,179.9608033008585,-0.039196699141513136,-3.0405215538911823,81.47612779668486,,-5.236605860429698,,Visibilité insuffisante,0.38079676032066345
21,1.1502063274383545,left,right,173.70294614447366,6.297053855526343,179.77785267173752,-0.22214732826247996,-3.1958859106632644,81.32932108989299,,-5.347363636981446,,Visibilité insuffisante,0.37488532066345215
22,1.2060174942016602,left,right,173.84557779741334,6.154422202586659,179.41773703801033,-0.5822629619896702,-3.349222225066701,81.69146444562385,,-4.921072614866523,,Visibilité insuffisante,0.366636723279953
23,1.2588706016540527,left,right,173.85280400027168,6.147195999728325,179.2479429332368,-0.7520570667632,-3.4215397518433472,81.66241940368,,-4.859867281671809,,Visibilité insuffisante,0.35844117403030396
24,1.3186767101287842,left,right,173.4578003309853,6.542199669014707,178.97838607192804,-1.0216139280719574,-3.7523596007320292,80.97016028680919,,-5.218385716836139,,Visibilité insuffisante,0.34928059577941895
25,1.3661444187164307,left,right,173.48175445649272,6.518245543507277,178.96095422404778,-1.0390457759522178,-3.909119422638379,84.27396431692914,,-2.077863786249709,,Visibilité insuffisante,0.3396633267402649
26,1.4192135334014893,left,right,173.3867941743009,6.6132058256991115,179.0158291197989,-0.9841708802011055,-3.964183322708677,84.87261466318698,,-1.4941919536214894,,Visibilité insuffisante,0.33020973205566406
27,1.4731862545013428,left,right,173.32068408344313,6.679315916556874,179.11806871979903,-0.8819312802009733,-3.9355677436698455,85.12491586416829,,-1.2494046827437226,,Visibilité insuffisante,0.3211382031440735
28,1.527233600616455,left,right,173.14699632208527,6.853003677914728,179.6023577226723,-0.39764227732769086,-3.7535603819210692,85.73528133250603,,-0.7676330941726139,,Visibilité insuffisante,0.31418952345848083
29,1.581289529800415,left,right,173.0987846620238,6.901215337976197,179.72508449542718,-0.2749155045728173,-3.693430932218514,85.10602586470812,,-1.4112742249613779,,Visibilité insuffisante,0.3097069263458252
30,1.633159875869751,left,right,173.03641252512605,6.963587474873947,179.97379628229427,-0.026203717705726604,-3.552372069551073,88.18219090888294,,1.6196100319115554,,Visibilité insuffisante,0.30380919575691223
31,1.6846482753753662,left,right,172.95685475796233,7.043145242037667,179.83185903511807,0.1681409648819283,-3.4545315014542886,89.19638047518917,,2.616853250890608,,Visibilité insuffisante,0.29810911417007446
32,1.7467067241668701,left,right,173.0678030264651,6.9321969735349,179.9761317596044,0.023868240395586326,-3.521760008851518,76.2257589490018,,-10.387672326710398,,Visibilité insuffisante,0.29442718625068665
33,1.7982521057128906,left,right,173.11928744825653,6.880712551743471,179.948813066293,-0.05118693370698679,-3.5673290924422205,73.24818646213389,,-13.387243144857873,,Visibilité insuffisante,0.2911709249019623
34,1.849334955215454,left,right,172.89162646214413,7.108373537855869,179.82961124615167,0.17038875384832863,-3.4793764501047697,86.84392002101156,,0.30252835491431385,,Visibilité insuffisante,0.2891606390476227
35,1.8963961601257324,left,right,172.79367392497804,7.206326075021963,179.74296281709317,0.25703718290682787,-3.5313683668784583,87.64042073878879,,1.0583412640254883,,Visibilité insuffisante,0.28477612137794495
36,1.956578254699707,left,right,172.5697457227291,7.430254277270905,179.1969839196759,0.8030160803241131,-3.342450817312299,86.49273327099489,,-0.22247934937059802,,Visibilité insuffisante,0.283760130405426
37,2.0151524543762207,left,right,172.6819561955613,7.318043804438702,179.011235471996,0.9887645280039976,-3.3083733382774123,85.7990224653579,,-1.1800715964848358,,Visibilité insuffisante,0.28515443205833435
38,2.0792689323425293,left,right,172.85104223760015,7.148957762399846,178.91867130701215,1.081328692987853,-3.3112316469241616,84.81888361845421,,-2.4247189590579525,,Visibilité insuffisante,0.2872956693172455
39,2.131033182144165,left,right,173.11736956556652,6.88263043443348,178.7847475991946,1.2152524008054115,-3.257508945183641,76.72023011426069,,-10.86990079729486,,Visibilité insuffisante,0.2878287136554718
40,2.185277223587036,left,right,173.53582374238655,6.464176257613445,178.60617245402952,1.3938275459704812,-3.181243631215851,72.14302423522902,,-15.967870684343882,,Visibilité insuffisante,0.28618404269218445
41,2.2417285442352295,left,right,172.92523044892727,7.074769551072734,177.63912246969306,2.3608775303069365,-2.762810643967977,85.40426872870525,,-2.644649894496933,,Visibilité insuffisante,0.28857654333114624
42,2.2954587936401367,left,right,172.46488803614423,7.535111963855769,176.8659104384499,3.1340895615500983,-2.4045712832920367,87.51477290944676,,-0.48877597153960045,,Visibilité insuffisante,0.2895519733428955
43,2.3508427143096924,left,right,171.9971591236288,8.00284087637121,175.76528970925048,4.234710290749518,-1.6167588244444966,87.28966630488523,,-0.558961933937587,,Visibilité insuffisante,0.2899097204208374
44,2.404200315475464,left,right,169.65090637270305,10.349093627296952,173.22775181473355,6.772248185266449,-0.6434510657609015,89.00588045248504,,1.939274828754647,,Visibilité insuffisante,0.287450909614563
45,2.4638900756835938,left,right,164.0824286719967,15.917571328003305,167.53308469695673,12.466915303043265,1.2089600824953564,88.20865175906134,,2.8682678665167596,,Visibilité insuffisante,0.28351667523384094
46,2.5085055828094482,left,right,160.82820189680632,19.17179810319368,164.89347371995743,15.106526280042573,1.959135218354786,86.74272761956506,,2.7671346610709437,,Visibilité insuffisante,0.2800943851470947
47,2.5589988231658936,left,right,158.14101463450285,21.858985365497148,160.58069417026178,19.41930582973822,3.6898051299271746,90.69924284962445,,6.828727515310538,,Visibilité insuffisante,0.27120643854141235
48,2.6103549003601074,left,right,157.27059701637472,22.729402983625278,160.00098227502573,19.999017724974266,3.707655491817389,88.02109457287389,,4.459135323342272,,Visibilité insuffisante,0.27227506041526794
49,2.662611246109009,left,right,151.44362062481724,28.556379375182757,154.17975936474042,25.82024063525958,5.307257199857548,87.73274748476753,,5.776143424548267,,Visibilité insuffisante,0.2808496654033661
50,2.713758707046509,left,right,142.3269896878363,37.67301031216371,143.9681040867452,36.0318959132548,7.999542172457524,84.79123201379194,,4.431888585158379,,Visibilité insuffisante,0.2871020436286926
51,2.765699863433838,left,right,117.88546925219852,62.11453074780148,136.62629606008278,43.37370393991722,10.100728426510429,98.24862134231317,,37.09017657670785,,Visibilité insuffisante,0.30034294724464417
52,2.815711736679077,left,right,102.331211311846,77.668788688154,129.04905085857038,50.95094914142962,11.862580391027416,92.53279162450657,,41.113211562258364,,Visibilité insuffisante,0.3112717568874359
53,2.867861270904541,left,right,115.47579543636802,64.52420456363198,125.03236114139442,54.96763885860558,12.606947261104121,97.94804260053662,,30.111555566667157,,Visibilité insuffisante,0.31749385595321655
54,2.9288902282714844,left,right,110.14481524593485,69.85518475406515,119.20143082047642,60.79856917952358,15.443299784887149,90.95089910246345,,25.450814461892158,,Visibilité insuffisante,0.32014036178588867
55,2.994204044342041,left,right,107.37826825947212,72.62173174052788,113.35000221864429,66.64999778135571,16.819849378545126,95.57032380932249,,28.36190714703978,,Visibilité insuffisante,0.32294562458992004
56,3.0554118156433105,left,right,101.78607543043505,78.21392456956495,108.86839818368091,71.13160181631909,16.588297165122782,83.34001585562005,,17.01063577398869,,Visibilité insuffisante,0.3261699974536896
57,3.104090929031372,left,right,97.50617994904928,82.49382005095072,105.91260908729616,74.08739091270384,16.625110214989885,82.30993458396223,,17.341473937198987,,Visibilité insuffisante,0.3342054784297943
58,3.1556947231292725,left,right,92.39706276718081,87.60293723281919,97.27097071970823,82.72902928029177,17.706103385311323,91.72507338387115,,24.30508472170987,,Visibilité insuffisante,0.33435913920402527
59,3.212472915649414,left,right,92.82750072854417,87.17249927145583,98.22539233949209,81.77460766050791,16.59002447334692,89.58732075796318,,21.575236842258025,,Visibilité insuffisante,0.33953651785850525
60,3.273099660873413,left,right,90.51836184967885,89.48163815032115,96.32370917697206,83.67629082302794,16.63589447440782,89.4706085258608,,21.911850327561826,,Visibilité insuffisante,0.35020995140075684
61,3.326195478439331,left,right,85.90254580512344,94.09745419487656,92.30240498354651,87.69759501645349,16.466062147294036,86.79318733563338,,19.65910866135049,,Visibilité insuffisante,0.39029380679130554
62,3.384293556213379,left,right,146.14317090984312,33.85682909015688,173.8897256910045,-6.110274308995514,17.941123116027132,105.707016063104,,73.61524257828354,,Visibilité insuffisante,0.42269647121429443
63,3.4368557929992676,left,right,96.0391742300801,83.9608257699199,105.43948009621246,74.56051990378754,18.08722425502451,88.25943471157788,,25.74696483273474,,Visibilité insuffisante,0.46366190910339355
64,3.4933125972747803,left,right,136.32438390533378,43.675616094666225,175.63357331028115,4.36642668971885,19.7340373859456,96.2500420210996,,65.29326881199258,,Visibilité insuffisante,0.4691992998123169
65,3.5459890365600586,left,right,124.53333056385695,55.46666943614305,162.8437581727686,17.156241827231412,20.28737987793087,96.48298231239649,,65.08078979923897,,Visibilité insuffisante,0.471329927444458
66,3.599724054336548,left,right,89.06751384738082,90.93248615261918,101.56472999355269,78.43527000644731,18.720666605132614,87.39693364993151,,28.614816401235977,,Visibilité insuffisante,0.4867382347583771
67,3.6539931297302246,left,right,84.17463056536756,95.82536943463244,92.14070622492407,87.85929377507593,17.23917405477274,89.56499828653229,,24.770248000861535,,OK,0.532524824142456
68,3.7128641605377197,left,right,92.61625491343828,87.38374508656172,92.4849529401227,87.5150470598773,19.025795911847133,98.01700163329153,,26.911495571823068,,OK,0.5347146987915039
69,3.7638416290283203,left,right,87.71379640517067,92.28620359482933,96.52967283247868,83.47032716752132,19.928167570496107,88.49325531828596,,27.23729931609007,,OK,0.5369299650192261
70,3.814663887023926,left,right,97.35887585796459,82.64112414203541,131.27916651127313,48.72083348872687,18.85257682284297,94.47731881107168,,57.25018628722317,,OK,0.5152098536491394
71,3.8677313327789307,left,right,98.6852215011994,81.3147784988006,105.92926422493659,74.07073577506341,19.025274210407524,92.80362332039452,,29.072940254539258,,Visibilité insuffisante,0.4938254654407501
72,3.90865159034729,left,right,97.84505707837236,82.15494292162764,101.45417980719085,78.54582019280915,19.5021122569858,88.37979282984924,,21.491027815653545,,Visibilité insuffisante,0.4835226237773895
73,3.958199977874756,left,right,102.10868037120504,77.89131962879496,107.73487940649287,72.26512059350713,18.892294922298397,94.83368217783584,,29.35217613542205,,Visibilité insuffisante,0.47247782349586487
74,4.010333299636841,left,right,101.91923934817513,78.08076065182487,104.48109720466587,75.51890279533413,18.239079812607788,89.58097659969351,,20.381914268792034,,Visibilité insuffisante,0.47585514187812805
75,4.072998762130737,left,right,120.01451388620215,59.98548611379785,124.32157510199136,55.67842489800864,15.526970126426612,93.58573245483936,,23.419763797055168,,Visibilité insuffisante,0.475445032119751
76,4.126540660858154,left,right,124.07702276414278,55.92297723585722,125.9849864492141,54.015013550785895,15.215098483335554,85.94797775065523,,13.071039919062107,,Visibilité insuffisante,0.4572940468788147
77,4.192948579788208,left,right,139.06323506610357,40.93676493389643,138.45469645495075,41.54530354504925,12.592827157213177,85.2471197597553,,7.231408305815641,,Visibilité insuffisante,0.45017436146736145
78,4.251460075378418,left,right,156.07672281495883,23.923277185041172,155.32783390627637,24.672166093723632,8.11732030604181,94.77553086357332,,12.143962260932668,,Visibilité insuffisante,0.4339123070240021
79,4.3042027950286865,left,right,162.1791993356612,17.820800664338805,162.41038596722836,17.589614032771635,5.730004798832259,90.57962867671206,,6.540820107111483,,Visibilité insuffisante,0.4257299304008484
80,4.359754323959351,left,right,161.9573388930327,18.0426611069673,164.0078979096416,15.9921020903584,4.041540158110063,89.87393011361375,,5.966029288332704,,Visibilité insuffisante,0.4258384704589844
81,4.407358169555664,left,right,165.61577522207926,14.384224777920736,168.15403297162382,11.84596702837618,2.1321017688171855,88.3937954167801,,3.0641549351418402,,Visibilité insuffisante,0.4056253135204315
82,4.457200288772583,left,right,169.2027525066489,10.797247493351108,171.79102789718075,8.208972102819246,0.13167995156188075,78.00916308041319,,-9.27088157749308,,Visibilité insuffisante,0.41366156935691833
83,4.49804425239563,left,right,171.56528568486794,8.434714315132055,176.97398205647835,3.0260179435216514,-2.445611220474085,86.48907011233321,,-0.5478447365304597,,Visibilité insuffisante,0.3984403908252716
84,4.550855875015259,left,right,172.55914060041476,7.440859399585236,178.9043307485522,1.095669251447788,-3.336730202647769,87.8083753773742,,0.8168353228638707,,Visibilité insuffisante,0.3810231387615204
85,4.606431722640991,left,right,174.29707180371486,5.702928196285143,178.57369060244997,-1.4263093975500283,-4.643607227887527,82.63642361285459,,-4.877946021197792,,Visibilité insuffisante,0.37282395362854004
86,4.669374704360962,left,right,178.00891503725032,1.9910849627496816,175.97952291665268,-4.020477083347316,-5.4300680584793675,74.35977164471727,,-15.058734367665123,,Visibilité insuffisante,0.3642841577529907
87,4.721365690231323,left,right,177.285533875049,2.7144661249510023,176.25844154886505,-3.7415584511349493,-5.391001436778855,78.93663936843126,,-9.998337492261633,,Visibilité insuffisante,0.3539992570877075
88,4.770853042602539,left,right,175.95186958292697,4.0481304170730255,175.79056755231105,-4.209432447688954,-5.891083962317653,77.03902424357918,,-10.594496853976478,,Visibilité insuffisante,0.34029072523117065
89,4.826423168182373,left,right,175.6751931732989,4.324806826701092,175.74484256101908,-4.255157438980916,-5.831024484709762,82.44465943210584,,-4.806400786921933,,Visibilité insuffisante,0.3260660767555237
90,4.8792102336883545,left,right,177.057095337884,2.942904662116007,176.09816953394161,-3.901830466058385,-5.77767597211266,75.13611475684432,,-13.79682608709392,,Visibilité insuffisante,0.32044512033462524
91,4.935407638549805,left,right,176.66138983593436,3.338610164065642,175.98679000962338,-4.013209990376623,-5.7738978927377005,69.80228826022727,,-18.61978947806815,,Visibilité insuffisante,0.31195321679115295
92,4.992841005325317,left,right,176.22891784219232,3.771082157807683,176.34652029501888,-3.653479704981123,-5.680839942024774,87.03390574498519,,-1.2223723342507646,,Visibilité insuffisante,0.30630365014076233
93,5.04598069190979,left,right,175.1068071543205,4.8931928456794935,177.58541889518085,-2.414581104819149,-5.002756374788088,83.39492731345415,,-4.300055110835283,,Visibilité insuffisante,0.30105772614479065
94,5.111602783203125,left,right,171.57273333041255,8.427266669587453,177.64501235973304,2.3549876402669554,-2.7712076476743563,92.94696587170434,,6.248037253350474,,Visibilité insuffisante,0.29516300559043884
95,5.1628944873809814,left,right,170.11380348644414,9.88619651355586,175.53414888423436,4.465851115765645,-1.8000852649343109,93.2845420434,,6.9048021762559095,,Visibilité insuffisante,0.2914266586303711
96,5.222153663635254,left,right,161.96336028136315,18.03663971863685,166.26355090264508,13.736449097354921,1.4505970455239803,88.85884909755585,,4.609636764361776,,Visibilité insuffisante,0.28335824608802795
97,5.2701427936553955,left,right,156.78603974006433,23.213960259935675,160.7000568592253,19.2999431407747,3.4228409668954147,85.9127337385484,,3.249591824604773,,Visibilité insuffisante,0.2741328775882721
98,5.323618650436401,left,right,151.89962427463527,28.100375725364728,156.1747520906105,23.825247909389503,4.498649658017518,82.78064221580391,,1.5544196897966642,,Visibilité insuffisante,0.27418047189712524
99,5.373327016830444,left,right,149.37639479214207,30.623605207857935,153.36999054408264,26.63000945591736,5.631462530497094,81.28613450829471,,0.9111927907323646,,Visibilité insuffisante,0.28503909707069397
100,5.42551589012146,left,right,144.21599434164114,35.784005658358865,147.55615557492217,32.44384442507783,6.873337401820433,82.25675764658443,,2.470256281685905,,Visibilité insuffisante,0.2953346073627472
101,5.477331638336182,left,right,139.76490096425647,40.23509903574353,142.26554180885498,37.73445819114502,8.309514205452825,81.52418104292613,,2.334336092977451,,Visibilité insuffisante,0.2914271354675293
102,5.531768798828125,left,right,137.92149202390812,42.078507976091885,140.82875694306736,39.17124305693264,9.0528343015739,67.19219522855633,,-10.84770555071051,,Visibilité insuffisante,0.2909906208515167
103,5.591599941253662,left,right,112.5888506110422,67.4111493889578,127.11983164000337,52.88016835999663,10.821850876801237,69.86619032240876,,5.219022228171176,,Visibilité insuffisante,0.292147696018219
104,5.652069091796875,left,right,103.37336717915257,76.62663282084743,119.42194072635554,60.578059273644456,13.672079598665725,77.66024052701206,,17.380893672880752,,Visibilité insuffisante,0.308767706155777
105,5.714439392089844,left,right,107.43045193541569,72.56954806458431,117.5586786764417,62.4413213235583,15.619335563772019,80.65560938317071,,16.403171687968737,,Visibilité insuffisante,0.3109132647514343
106,5.778170824050903,left,right,96.80952752157536,83.19047247842464,108.81040216152934,71.18959783847066,15.91258521741877,92.19013181426055,,30.10359167163329,,Visibilité insuffisante,0.32447710633277893
107,5.84121298789978,left,right,89.08817713607854,90.91182286392146,101.50635640523146,78.49364359476854,17.30911713518249,97.30212245310564,,37.02941885744104,,Visibilité insuffisante,0.3300906717777252
108,5.899593114852905,left,right,87.82397689789232,92.17602310210768,96.82921951846474,83.17078048153526,18.04434934667483,100.9710459291756,,38.02063789642285,,Visibilité insuffisante,0.3280197083950043
109,5.959950923919678,left,right,82.94494704404224,97.05505295595776,92.57850467744342,87.42149532255658,14.88678150315194,84.95766129069412,,19.478000427247245,,Visibilité insuffisante,0.37790846824645996
110,6.0270233154296875,left,right,145.68011694546973,34.319883054530266,173.73890815660135,-6.2610918433986456,18.065916653579198,85.28425696418414,,53.93114851569227,,Visibilité insuffisante,0.41100260615348816
111,6.082902669906616,left,right,141.73828268390426,38.26171731609574,174.0334371959632,-5.966562804036812,18.025746172083213,82.02286746285772,,54.27689375507352,,Visibilité insuffisante,0.4376460909843445
112,6.137402534484863,left,right,115.72178821284804,64.27821178715196,151.89517208301726,28.104827916982742,17.504720017920008,55.62661068269387,,19.30471457078311,,Visibilité insuffisante,0.4407013952732086
113,6.1950438022613525,left,right,87.64024124659463,92.35975875340537,100.08927246261766,79.91072753738234,16.245518354881085,82.15789510310996,,20.852444674014084,,Visibilité insuffisante,0.4842177629470825
114,6.260056495666504,left,right,93.72729601227456,86.27270398772544,99.91399064627123,80.08600935372877,16.150769270665204,86.75251299865208,,19.089976903313932,,OK,0.5175245404243469
115,6.31782865524292,left,right,85.4720191686246,94.5279808313754,94.82761389662168,85.17238610337832,14.690343613589992,87.78462951227228,,21.830567853859367,,OK,0.5514523386955261
116,6.380405902862549,left,right,82.76715498502652,97.23284501497348,91.66071206416734,88.33928793583266,14.326590860887826,90.78265479143526,,24.002802731463888,,OK,0.5833503603935242
117,6.443036317825317,left,right,86.84539121807437,93.15460878192563,91.43187144943742,88.56812855056258,16.739704859655085,92.17978246541003,,23.505967556428153,,OK,0.5617464184761047
118,6.512737989425659,left,right,94.01256581408732,85.98743418591268,99.74363493890472,80.25636506109528,17.156562340934418,88.27812922516893,,21.16576069092073,,OK,0.5335607528686523
119,6.569694519042969,left,right,96.33033264046274,83.66966735953726,100.7720695262871,79.2279304737129,17.470004801496547,88.5571050192237,,20.46884670654461,,OK,0.5083994269371033
120,6.618524074554443,left,right,104.92024738213634,75.07975261786366,110.65532409458652,69.34467590541348,16.84484406649943,83.02966071374324,,15.60958149269284,,Visibilité insuffisante,0.4896765947341919
121,6.675764322280884,left,right,109.237648032351,70.762351967649,114.29305343218891,65.70694656781109,15.366673480900145,82.22721716775624,,12.649296048494278,,Visibilité insuffisante,0.4912109076976776
122,6.728171110153198,left,right,106.69574595443832,73.30425404556168,114.16162030693286,65.83837969306714,14.175811798660499,92.7778184116317,,24.419504562786727,,Visibilité insuffisante,0.48803335428237915
123,6.77339506149292,left,right,118.70470472159704,61.29529527840296,125.6273195655038,54.3726804344962,13.276291881606548,92.68050165450121,,22.879408380014507,,Visibilité insuffisante,0.4673416018486023
124,6.833354473114014,left,right,131.46711663876923,48.53288336123077,133.25438827233117,46.74561172766883,12.291241306205158,98.30567326827172,,22.38418620803879,,Visibilité insuffisante,0.449917197227478
125,6.88789439201355,left,right,146.9509848006443,33.04901519935569,142.45426172775603,37.545738272243966,9.694777879052767,78.34312129700675,,-6.458823896828747,,Visibilité insuffisante,0.4480888247489929
126,6.947539806365967,left,right,155.18103291187114,24.818967088128858,150.58191016203347,29.418089837966534,7.9136375614017656,86.11438215721508,,-0.5711030312208331,,Visibilité insuffisante,0.4316428601741791
127,7.015116930007935,left,right,161.30619136529822,18.69380863470178,157.69188086614488,22.308119133855115,6.051312510105705,85.91431965784915,,-1.6486783311985187,,Visibilité insuffisante,0.428851455450058
128,7.070376396179199,left,right,163.25152000821546,16.748479991784535,163.6238978949053,16.376102105094702,3.3486486283931414,71.72275516619665,,-14.556218318720374,,Visibilité insuffisante,0.43084633350372314
129,7.128326892852783,left,right,164.35857716212607,15.641422837873932,164.922803097196,15.07719690280399,2.5246916270129773,84.88501023401868,,-2.026072203898374,,Visibilité insuffisante,0.4107133448123932
130,7.195088863372803,left,right,169.22856212467903,10.77143787532097,170.77386417715678,9.226135822843219,0.8158896033533923,79.86189574963949,,-7.776912594529375,,Visibilité insuffisante,0.40029996633529663
131,7.258616924285889,left,right,172.78485461625834,7.215145383741657,176.08011317527527,3.9198868247247276,-1.2230737766352904,91.1738903605119,,3.2460751428935506,,Visibilité insuffisante,0.39000204205513
132,7.3130481243133545,left,right,171.54519237637808,8.454807623621917,177.98654037961273,2.013459620387266,-2.100237413891544,74.84943542519909,,-10.809453985457798,,Visibilité insuffisante,0.3745734989643097
133,7.376721620559692,left,right,174.37338479652936,5.626615203470635,178.16647952094,-1.833520479060013,-3.1872807732362456,76.57144541955704,,-9.155699671148561,,Visibilité insuffisante,0.3606893718242645
134,7.430230140686035,left,right,175.84812262898896,4.1518773710110395,177.84800306934946,-2.15199693065054,-3.13439681315487,83.08324785483256,,-3.7472746566607054,,Visibilité insuffisante,0.3463979959487915
135,7.483932733535767,left,right,175.71900039384252,4.280999606157479,178.14083939652832,-1.859160603471679,-3.0858807417275687,82.07387785039758,,-4.871842681700826,,Visibilité insuffisante,0.33415892720222473
136,7.543110609054565,left,right,176.43792956200414,3.5620704379958568,177.36343539188445,-2.636564608115549,-3.7519474852709847,69.7712453628698,,-17.782067076289753,,Visibilité insuffisante,0.3327469229698181
137,7.607835531234741,left,right,175.58983334156298,4.410166658437021,177.41406399141528,-2.5859360085847243,-3.847350338789521,73.38609158936559,,-13.465156082402167,,Visibilité insuffisante,0.3219856917858124
138,7.665125608444214,left,right,176.45676757811046,3.5432324218895417,177.94527080220453,-2.054729197795467,-3.8678864270850495,61.488915457573654,,-26.781009349826373,,Visibilité insuffisante,0.3207980692386627
139,7.720907926559448,left,right,175.6271630481484,4.37283695185161,178.5239598902244,-1.476040109775596,-3.8330071243657695,87.76681701268949,,-0.21731305004909435,,Visibilité insuffisante,0.31475239992141724
140,7.773524045944214,left,right,175.05674141208144,4.943258587918564,178.8823729554707,-1.1176270445293142,-3.7864174295543616,97.33975791893923,,9.614226121832736,,Visibilité insuffisante,0.3105204701423645
141,7.843744277954102,left,right,173.33672965182356,6.6632703481764395,178.6111631684254,1.3888368315745936,-2.711800949429861,94.80785341188283,,7.370485979054799,,Visibilité insuffisante,0.3017386198043823
142,7.906609535217285,left,right,166.3489780062258,13.651021993774208,171.66645961159603,8.333540388403975,-0.5342683110563501,91.51668347844246,,6.299896772756371,,Visibilité insuffisante,0.2952162027359009
143,7.957676649093628,left,right,163.42131103177962,16.578688968220376,168.78511184256868,11.214888157431318,0.3588173673849249,89.26413166495327,,4.986749843127259,,Visibilité insuffisante,0.29273730516433716
144,8.012882232666016,left,right,151.3301991734516,28.669800826548396,158.77198844561948,21.228011554380515,2.44557786986473,87.41484154383039,,7.302208685862981,,Visibilité insuffisante,0.29250162839889526
145,8.087343215942383,left,right,144.93726210974768,35.06273789025232,151.89243474450228,28.10756525549772,3.977733605602624,79.33291892881105,,0.2658251691682605,,Visibilité insuffisante,0.299871563911438
