cycle_percent,knee_flexion_mean,knee_flexion_sd,hip_flexion_mean,hip_flexion_sd,trunk_flexion_mean,trunk_flexion_sd,knee_velocity_mean,knee_velocity_sd,ankle_dorsiflexion_mean,ankle_dorsiflexion_sd,foot_inclination_mean,foot_inclination_sd
0.0,6.59009312262696,1.034031621185583,3.1098169782500045,0.8964293688812753,0.27781052406046985,0.5555761852290766,82.09974595466547,15.382062622187174,5.233027221399159,1.8645561604286878,-1.4749405529617432,1.3785167024399945
1.0,8.136284663565215,1.2010269569957273,4.55586989758314,0.8566240276408216,0.6711398544968429,0.5393478155438393,89.31349240523627,15.856752097725188,5.718187356808624,1.9322753396449988,-1.466632736329717,1.3867496489260023
2.0,9.682476204503468,1.4337176424291742,6.001922816916275,0.911334503511008,1.064469184933216,0.5312287822390659,96.52723885580708,16.575342059228813,6.203347492218087,2.0169190573895306,-1.4583249196976904,1.4106422890931378
3.0,11.240428076426149,1.667857537298873,7.459451305048389,1.0308801768683185,1.4618665422419523,0.5333018994607588,103.44737187089459,17.01985536704818,6.673399329935331,2.0907928874197954,-1.4305560163156326,1.4436516560154369
4.0,13.12438662916284,1.7308744544628007,9.19323923629619,1.1089956161235732,1.9305187721365444,0.5598204295646285,109.80677538071643,16.802022846929855,7.113028211238405,2.0723213637818683,-1.2513620462352242,1.4694106487821816
5.0,15.109747525365243,1.852293705888324,11.012653569733269,1.1750315862617995,2.4193430286309794,0.581261268581849,116.39071202622982,17.027912642812204,7.51710139700995,2.0353983995947904,-1.0006644127470132,1.4915367823988324
6.0,17.055452741870223,2.1910603980019214,12.803465692775072,1.3080672845113732,2.898962567962419,0.5909534631986678,122.10053046384121,18.02955713129327,7.803146490920267,2.0521435979154545,-0.6521968738627155,1.5308770235523366
7.0,19.074854631509485,2.690434619025911,14.701391332086859,1.6147622311351286,3.4257631856914066,0.6159296327787765,126.74202921307956,18.836134676657426,7.752536375858974,2.0216914988115864,0.046690109255039504,1.6733524239166886
8.0,21.10147540267014,3.1808569111299456,16.627100540997564,1.949495105651522,3.9707515984588344,0.6397404934889787,131.2287300005316,19.839018326079152,7.615858768320407,2.0614976198939066,0.8292676918109875,1.9563676595272073
9.0,23.06940722518526,3.5744386185090877,18.51414364048922,2.24161362993581,4.516028884006523,0.6824651457264695,135.15931526715693,20.95236278943066,7.481921166515289,2.14770756354947,1.589371302187253,2.2766066425850733
10.0,25.33756452348034,3.900536777625726,20.732403075920686,2.47403799037512,5.152423705194978,0.725515063801543,138.1832634837559,21.514291837177936,7.042050526288964,2.228728543522045,2.715534626465646,2.572261589757802
11.0,27.886744800961434,4.111606753870039,23.271697285948708,2.683717040372425,5.873867850440727,0.7850841266307667,140.4196747123722,22.082606558791188,6.3057214866896745,2.3580716908813484,4.183193878763761,2.916739456701487
12.0,30.3719255483433,4.366377163271913,25.754750699427223,2.9736467607693404,6.571993691067995,0.8621314732718254,142.25648989916962,22.884970667351162,5.525221448058836,2.554940357127983,5.663947091925219,3.310116444987928
13.0,32.820618312217455,4.653866241802538,28.21125122622377,3.208798322205068,7.262850237126486,0.8921128146129595,142.7427116266044,22.08339873853071,4.6855642146095935,2.8228244739349915,7.186653108510565,3.7186723518985123
14.0,35.19038107882835,4.881443451818533,30.612092502157754,3.318627879213552,7.944856586662142,0.8697092509950376,143.17203975034099,21.307550274349783,3.8633660570922594,3.171139133283979,8.659779106240471,4.119550019789328
15.0,37.59004950552378,5.030752460928344,33.07466136589879,3.405586859397152,8.619039053637765,0.8488851943162559,142.83562610362236,19.96595402835366,3.0769814431080267,3.436170220062817,10.057445750154715,4.42789827830713
16.0,40.03933371462937,5.2874436035996615,35.55979856776691,3.6252887693760396,9.270948542738113,0.8258792077384575,142.2248383173477,18.253634770802353,2.231079713798921,3.636124924378674,11.51940397580165,4.545113115254569
17.0,42.269452033257124,5.459638596644908,37.86480459399299,3.771620535211203,9.882279938619272,0.7950196709167601,141.27536461251722,16.689108671610658,1.3870754724566627,3.7120812533472916,12.899851905426734,4.410605657793065
18.0,44.23585015893301,5.526337208551029,39.94788827352883,3.807249343745358,10.456312421407157,0.7400067508886404,140.24325948794956,15.859158631005585,0.5827132001223466,3.742836129355497,14.16156110668897,4.230004764586786
19.0,46.320704081720855,5.1764948464823854,42.15957261188142,3.567458178721857,11.044787459688381,0.7256886924757329,139.12951163522607,15.30386219745826,-0.05433386265317256,3.7480808065149165,15.260252792180964,4.041423963920084
20.0,48.547595878196155,4.831720250472043,44.534068366819035,3.3582727442228104,11.660279318496924,0.7428833017800668,137.78798462978787,15.015411054136912,-0.39985062695657897,3.5777260016607855,16.073657456830613,3.76245703130242
21.0,50.72288815448022,4.659275639148689,46.84317729252526,3.3267017881099004,12.245263779718371,0.7710811969901386,136.34559183360486,15.13469719485664,-0.6217402796428316,3.4592366166282322,16.746714921316155,3.592012091722879
22.0,52.74384328053955,4.603748696598665,48.95907355501325,3.3897895139513694,12.759726393310721,0.7832564042727944,134.57733634238375,15.141731844684145,-0.6822892253725402,3.1832396736080417,17.226785344209546,3.2750441619468442
23.0,54.682420513318824,4.424883397551504,50.99964253998251,3.3184396437262005,13.271431020148443,0.7777893036318604,132.96229438387115,14.708260563233305,-0.5945656366391963,2.8746839024359496,17.548774630123955,2.7999100258480984
24.0,56.7904477873235,4.139548858083361,53.23957558716912,3.0831722114065867,13.855703389319666,0.6945453291995429,129.83140083016545,14.070196609035198,-0.35371872244104186,2.6972981944465944,17.760294311915075,2.4225564281147127
25.0,59.03189080448555,3.784438380210679,55.60402461976955,2.785403618675284,14.483972170514773,0.622030933151906,125.6024332301779,12.998787256822183,0.040805009541392545,2.649873287669818,17.871033345689362,2.282999804825411
26.0,61.41537842117767,3.6502942611306346,58.06070651429467,2.733269423678389,15.099908959237473,0.6489542546934011,122.06177306341938,11.574390399905983,0.7163415030756396,2.8288273633404115,17.738239363044816,2.36661434052456
27.0,63.607493751976286,3.7867249774385976,60.31062173030126,2.945656952408236,15.64343515545044,0.7358896897172046,118.09957709958896,9.81387753956387,1.455892292534909,3.0484696651941827,17.48441488459055,2.538280913592058
28.0,65.41527693175323,3.709378788110857,62.18274321293796,2.8880755189048313,16.115033815172747,0.7520505386765415,114.13795821401855,7.660872865898306,2.13391365391827,3.335522066014535,17.213653880069728,2.8196657655348285
29.0,67.01903284905337,3.56459721109239,63.85591810197126,2.7544590438361296,16.562547049033288,0.7551515507381078,110.03054707491212,5.784243091136343,2.6953480463680157,3.470036536430805,17.030313749747382,2.982102778265267
30.0,68.64081311075914,3.465090862883503,65.58303457840631,2.5945902157530756,17.04174677171368,0.7135944742622056,105.72714124849573,4.064263868870027,3.3404581983564854,3.556610244692682,16.759067105709995,3.153227171992573
31.0,70.33454092149411,3.379016287894397,67.4282721298742,2.465154863743443,17.571402483949786,0.662879156704837,100.68641492407848,2.724236692801397,3.8288401773454166,3.7667451310418016,16.648831098224246,3.568033339487384
32.0,72.12024302714819,3.3164152439102557,69.38813797506477,2.385137546273387,18.157212660953615,0.6640468914888324,94.49252073074933,3.0676049364059597,4.293948355146714,4.0131489559369005,16.595369357890313,3.968429743147096
33.0,73.62045940674714,3.561369329388377,71.08350826589835,2.5640729261179622,18.70524948896184,0.7217470364768541,88.3968413543284,4.29396970408019,4.5949918567155095,4.335306272804278,16.647208773095105,4.388373886410047
34.0,74.83108847526732,3.734659013475936,72.51791066036569,2.6836964585498078,19.229587863286046,0.7801213945889135,81.85965663973825,5.851480390137188,4.411096443383605,4.157368753575104,17.13166923480406,4.338320231618672
35.0,75.98086112420792,3.886664804166548,73.90029725491588,2.7851836910238714,19.748711048751364,0.8371377880480277,75.25012846417148,7.766974981662911,4.136397998127566,3.9728085341735997,17.692876919915804,4.304836827358724
36.0,76.98047806455016,4.008691487368781,75.1397022981187,2.8774646074230064,20.244509120188923,0.8752398898942504,69.26907559209933,9.062701822390695,3.763386596862297,3.7154383513968425,18.321898289758064,4.25231396118814
37.0,77.91631290879742,4.111536039217149,76.31593001879746,2.970806015497681,20.729314089417823,0.90253204850972,63.993128298741944,9.382658135968478,3.359286185336386,3.402303420162678,18.97041079408139,4.257826325506341
38.0,78.85792174657792,4.242647637438852,77.49743954703693,3.0956443578707535,21.21609524988443,0.9361088078428424,58.8449713021607,9.662565507921636,2.9872558590323646,3.234906494763269,19.58932159039305,4.425825471626809
39.0,79.82922744665186,4.182442153381465,78.73541700052577,3.0591690289638214,21.713528928490238,0.9377863515993137,53.91391911798369,9.441150541698162,2.2944117683793315,3.4866206885740896,20.512927606236982,4.879668157637647
40.0,80.63179321085516,4.0790896482602506,79.83067732890932,2.9519573117984748,22.19490391217964,0.9199065897957778,49.16916852191076,9.200322806697956,1.2893612806068546,3.8923344671068376,21.706658513518633,5.413997164708143
41.0,81.36223745891154,3.9955381773357463,80.86027470324633,2.870831006443199,22.66521306711728,0.9044507527481876,44.8070742015554,9.346342886440546,0.2746966213017168,4.363335068123895,22.89247920148074,5.95295072327962
42.0,81.90944684485214,4.022931172726406,81.71214719738003,2.889169870656068,23.101595480879833,0.863469961581526,41.67839979513111,10.495867035944281,-0.8265244132156956,4.73650338107627,24.125419541567606,6.333396057776269
43.0,82.40270448387042,4.071483242417923,82.49925272039826,2.9198582002386315,23.517015271646628,0.8073404285733599,38.79102301150331,12.132947403808545,-2.064789274149309,5.106453197827431,25.485256309268095,6.712374865107007
44.0,82.95280880717905,3.8798194797343544,83.30292982675918,2.7140506960683113,23.89588614483174,0.7244366285723559,35.94784257179247,13.482689261037656,-3.1535303277788667,5.480545845061892,26.69929545303047,6.989867289592301
45.0,83.50065728184614,3.6131825628258727,84.07638882904423,2.4321350492606926,24.2338686299788,0.6238419128951164,33.11386160537372,14.874962417841965,-4.201838984469892,5.939969251324431,27.859976067250596,7.329381117760298
46.0,84.04558071443795,3.375201399354686,84.8115269276423,2.223400730956993,24.531433503898892,0.5481148471799713,29.992383616589493,15.743806814657278,-5.2131905484337135,6.482835663691237,28.978677839128235,7.774535019929405
47.0,84.49913301459902,3.0921277312369613,85.42886700209023,1.9649261253587122,24.786241075983913,0.4838388088248986,26.73822716298184,16.446707895228197,-5.953024115343623,6.741492767330599,29.80953120383632,7.950691437238493
48.0,84.92985992501342,2.7780070550427327,85.9942824277971,1.6893801639193171,25.01085540986369,0.40574417109309274,23.431806497736403,17.037311038255304,-6.405991905068421,6.964793684423985,30.3524248121484,8.076868579122234
49.0,85.38807664374279,2.4254101302114517,86.55701009675322,1.4591868695436714,25.218446515017707,0.33638872181823304,19.623094291213537,16.69246474223179,-6.69737609942639,7.263634162810641,30.746889161433675,8.26596299645424
50.0,85.82799690269262,2.1081450381876183,87.09585045745456,1.3274964882750855,25.418633394140688,0.2625384499830811,15.407840014068285,16.68004717889492,-6.979415811661005,7.475312558178938,31.13019565103974,8.364279909560405
51.0,86.10172634051985,2.013990067430371,87.44499308988456,1.3916950334532006,25.567109726012458,0.2291686090694277,10.608813473923588,16.199276988391567,-7.382162648859804,7.245221236574144,31.60600562550754,8.076322152734615
52.0,86.32548212248595,1.918814315970859,87.7289223261593,1.4938091341228095,25.696486794973186,0.21138790464027704,5.742724197762313,15.898117716003565,-7.697657846055317,7.019441151744612,31.99070443735515,7.787477779304896
53.0,86.42944004459451,1.7765672324405724,87.86535871732401,1.56155164411203,25.78276824299952,0.18085686367481515,1.0751969420212195,15.549936602792139,-7.719009451791027,6.723843796029238,32.06585902206103,7.422699081799039
54.0,86.45072643878984,1.7759611468874716,87.91181349809108,1.7868752398125802,25.85041636068713,0.20240814167973892,-4.0312335947909075,14.81167747965469,-7.658631710684591,6.153623255391,32.047961012070495,6.80213524163132
55.0,86.44437558047395,1.8108396920574652,87.9193869928286,2.031435156619607,25.903667645449513,0.25750228857158636,-9.342877729083424,14.159914769745521,-7.643973645246429,5.557259606481647,32.07262987834128,6.161414506708685
56.0,86.38307390985028,1.8324752649614464,87.85227166495213,2.2406729901024742,25.93655665065165,0.31343538946055716,-14.998140119322558,13.710458131283744,-7.6663766157960005,5.0340595168143745,32.1337355113458,5.5986362370516245
57.0,86.11269456379812,1.8974519590997712,87.560416165282,2.389489944205533,25.935740060429097,0.3756895863952962,-21.508913658002342,13.130942600269751,-7.476658676599915,4.39688995088407,31.964677135545127,4.914078787526712
58.0,85.70440801125649,1.9307001450953007,87.11002531540389,2.459328369212624,25.91006886365371,0.42414798710779855,-28.353430803839434,12.686939830336236,-7.325281426084003,3.8345650809951515,31.829732985590322,4.2977173664909945
59.0,85.1994922556956,1.941314818019404,86.54199842106793,2.505201712782672,25.857837219881798,0.46592828831433536,-35.446712512027325,12.164590603107932,-7.099109048023796,3.412567726067619,31.614440102533276,3.7868642993719184
60.0,84.46386474496411,2.1248281415885666,85.70639837937803,2.6294287116651374,25.729140564493765,0.5145575362362796,-43.15873072444225,11.543903977650409,-6.8439303585783575,3.0583210270189185,31.330537288658196,3.2943821504609843
61.0,83.68884354549745,2.3093782139194428,84.81962506073695,2.7345827612647997,25.582275984903944,0.5547970022236787,-51.0191684002535,11.095968188679917,-6.54620940589215,2.8938164570970843,30.997703875556585,2.9618964482700267
62.0,82.86214614036123,2.4707942891534738,83.88031615315681,2.8304514748085,25.422719010037852,0.5943705385377838,-59.42255589124242,10.187930475495753,-6.233419193206605,2.8762595724888387,30.63796819044887,2.7694068080182426
63.0,81.91440543242983,2.621015298287476,82.83327816565831,2.8803780498862515,25.24103709021197,0.6096035833789436,-67.83192428108755,8.545921307162729,-5.947450833724801,2.9493000090650585,30.269615190708297,2.721489819844837
64.0,80.89587349741176,2.785191896566923,81.71580578186327,2.9402923609662825,25.039779172233448,0.6253467513907425,-76.27843689426213,7.445108628815171,-5.716078279929647,3.2131981198885455,29.935925167711563,2.9194325711566393
65.0,79.71085633196974,2.7421216239361383,80.44417732109615,2.85682993162128,24.812079830872673,0.6412930762411877,-85.10359833346851,7.278033572775556,-5.450756305427877,3.6824523367816324,29.52951514717412,3.361480804650211
