frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min,lowest_visibility_marker,shoulder_visibility,hip_visibility,knee_visibility,ankle_visibility,heel_visibility,foot_index_visibility
30,1.443587064743042,left,left,178.66587370295147,1.3341262970485275,177.02309545679583,-2.9769045432041707,-3.306735715905219,89.991535126111,0.29117204933720586,0.9958302504585036,-0.8479482276112265,OK,0.8740008473396301,heel,0.9999969601631165,0.9988123774528503,0.8795467615127563,0.9022199511528015,0.8740008473396301,0.8928418159484863
31,1.481982707977295,left,left,178.54591313573025,1.4540868642697546,177.04285594970477,-2.957144050295227,-3.319491157464317,89.94746484874305,0.3352423267051563,1.039204605843736,-0.8045738722259728,OK,0.8726029992103577,heel,0.9999970197677612,0.9988306164741516,0.8764061331748962,0.902432382106781,0.8726029992103577,0.8928346037864685
32,1.522378921508789,left,left,178.44661566283486,1.5533843371651415,177.1582602735567,-2.8417397264433077,-3.249865936673164,90.686575867607,-0.4038686921587953,1.8318339945422957,-0.011944483527429384,OK,0.8715522289276123,heel,0.9999970197677612,0.998820424079895,0.8751498460769653,0.901455819606781,0.8715522289276123,0.891769289970398
33,1.5597436428070068,left,left,178.38346693635947,1.6165330636405315,177.23138510230953,-2.768614897690469,-3.203580741192954,91.14104270834781,-0.8583355328996021,2.32260992848589,0.47883145041618036,OK,0.8705167770385742,heel,0.9999970197677612,0.998812735080719,0.8740688562393188,0.9006751775741577,0.8705167770385742,0.8908829092979431
34,1.605036973953247,left,left,178.37135751484143,1.628642485158565,177.3383917236068,-2.6616082763931956,-3.15936693611649,91.01505713771225,-0.7323499622640384,2.145940963147507,0.30216248507778687,OK,0.8637031316757202,heel,0.9999969005584717,0.9987558126449585,0.8666871190071106,0.8947071433067322,0.8637031316757202,0.8853976130485535
35,1.6343038082122803,left,left,178.36440691388844,1.6355930861115553,177.40942037884003,-2.590579621159975,-3.128771729129965,90.88811881433007,-0.6054116388818613,1.985519792471641,0.14174131440191218,OK,0.857560932636261,heel,0.9999967813491821,0.9987046718597412,0.8600442409515381,0.889318585395813,0.857560932636261,0.8804185390472412
36,1.6819357872009277,left,left,178.11838897027496,1.8816110297250361,177.65682377634323,-2.3431762236567693,-3.060141647217669,90.51759636728877,-0.23488919184056556,1.682241973452924,-0.16153650461680513,OK,0.8613801002502441,heel,0.9999969005584717,0.9987327456474304,0.8615725040435791,0.8924162983894348,0.8613801002502441,0.883465051651001
37,1.7348964214324951,left,left,177.97720451158523,2.022795488414772,177.80439388335256,-2.19560611664744,-3.0195058699880413,90.39918636150745,-0.11647918605923735,1.5980820965816256,-0.24569638148810213,OK,0.8629969954490662,knee,0.9999970197677612,0.9987574219703674,0.8629969954490662,0.8951841592788696,0.8647006154060364,0.886203408241272
38,1.7678718566894531,left,left,178.2622204903203,1.7377795096797115,177.67653113504392,-2.3234688649560837,-3.0224868359617227,90.78733742034328,-0.5046302448950684,1.8260989590173442,-0.017679519052364867,OK,0.8617843985557556,knee,0.9999970197677612,0.9987485408782959,0.8617843985557556,0.8943077325820923,0.8641716241836548,0.8855735659599304
39,1.8228304386138916,left,left,178.0683008765089,1.9316991234910859,177.75806011531984,-2.241939884680164,-3.0361367867660696,90.57738517813647,-0.29467800268825783,1.7148873995416622,-0.12889107852805637,OK,0.8644611239433289,knee,0.9999971389770508,0.9987838268280029,0.8644611239433289,0.8975746035575867,0.8669291734695435,0.8886931538581848
40,1.8607265949249268,left,left,177.92596486575295,2.0740351342470547,177.81852276728912,-2.1814772327108756,-3.046683422581969,90.38479567329834,-0.10208849785013285,1.5936246176743258,-0.2501538603953861,OK,0.86699378490448,knee,0.9999972581863403,0.9988169074058533,0.86699378490448,0.9006998538970947,0.8695119619369507,0.8916706442832947
41,1.8973255157470703,left,left,177.45978094938724,2.5402190506127624,178.13068890520344,-1.8693110947965579,-3.0372452266070704,89.93687580242286,0.34583137302534794,1.3091607212251417,-0.5346177568445682,OK,0.8674492239952087,knee,0.9999973177909851,0.9988307356834412,0.8674492239952087,0.9031009674072266,0.8732262849807739,0.8941462635993958
42,1.9456961154937744,left,left,177.17618247934078,2.823817520659219,178.31373732327697,-1.6862626767230324,-3.040518857216173,89.67226756740813,0.6104396080400818,1.14182890757422,-0.7019495704954863,OK,0.8678072094917297,knee,0.9999973773956299,0.9988428950309753,0.8678072094917297,0.9053118228912354,0.876439094543457,0.8964163661003113
43,1.9844145774841309,left,left,176.52166633062893,3.478333669371068,178.58372785376906,-1.4162721462309378,-3.0448380959689096,89.39015354778225,0.8925536276659614,1.2399212674153697,-0.603857210654354,OK,0.8687149286270142,knee,0.9999973773956299,0.9988458156585693,0.8687149286270142,0.9066722393035889,0.8771286606788635,0.8976952433586121
44,2.0276966094970703,left,left,176.05066788355396,3.949332116446044,178.7932263869303,-1.2067736130697142,-3.0323894740088826,89.13537861939969,1.147328556048521,1.2590948749065598,-0.584683603163171,OK,0.869921863079071,knee,0.9999973773956299,0.998851478099823,0.869921863079071,0.9082595109939575,0.8782840371131897,0.8992050290107727
45,2.0744731426239014,left,left,173.85655895222035,6.143441047779646,179.54518774376805,0.4548122562319463,-2.6800448201075024,88.41709437794928,1.865612797498926,1.425678349389483,-0.41810012868023705,OK,0.8724306225776672,knee,0.9999971389770508,0.9987958073616028,0.8724306225776672,0.9095726609230042,0.8804351687431335,0.9005736112594604
46,2.1227598190307617,left,left,172.9148136249746,7.085186375025387,178.80404705542847,1.1959529445715305,-2.503624077935669,88.17754389500583,2.105163280442383,1.5631532475239875,-0.2806252305457235,OK,0.874272346496582,knee,0.9999969601631165,0.998758852481842,0.874272346496582,0.9108985662460327,0.8821106553077698,0.9018936157226562
47,2.1616404056549072,left,left,163.53479646348202,16.465203536517976,170.47480208584673,9.525197914153267,-0.25160434444853474,84.7846332467084,5.498073928739814,1.4730345246245409,-0.37074395344518507,OK,0.8782687187194824,knee,0.9999970197677612,0.9987825751304626,0.8782687187194824,0.9132466316223145,0.884006917476654,0.9040232300758362
48,2.235074281692505,left,left,156.94408368048204,23.055916319517962,163.0144840985479,16.98551590145209,2.4203667649565586,84.05877159035991,6.223935585088299,2.5495387733823263,0.705760295312615,OK,0.8851025700569153,knee,0.999997079372406,0.9988330602645874,0.8851025700569153,0.9178719520568848,0.8911618590354919,0.9096238613128662
49,2.2836415767669678,left,left,153.752165938032,26.247834061968007,159.88311329933882,20.116886700661183,3.691030274348274,82.66658590879632,7.616121266651888,2.488563544451418,0.6447850663817007,OK,0.8906848430633545,knee,0.9999971389770508,0.9988859295845032,0.8906848430633545,0.9216002821922302,0.8976828455924988,0.9142748713493347
50,2.3292429447174072,left,left,148.21071812677206,31.789281873227935,153.44457846074275,26.555421539257253,5.739931103328674,86.53275564303743,3.749951532410776,7.506547080336797,5.662768602267079,OK,0.8938037157058716,knee,0.9999961853027344,0.9988495111465454,0.8938037157058716,0.9216533899307251,0.8991790413856506,0.9133879542350769
51,2.3741869926452637,left,left,145.53696961913008,34.463030380869924,150.62225368385592,29.377746316144083,6.686457264073433,90.41595093851726,-0.1332437630690464,12.18769226731651,10.343913789246784,OK,0.8975714445114136,knee,0.9999961256980896,0.9989195466041565,0.8975714445114136,0.9226579666137695,0.9017301201820374,0.9125139713287354
52,2.4158530235290527,left,left,139.28205077996535,40.717949220034654,143.73324402414187,36.26675597585813,8.724942311907913,91.53764279610738,-1.2549356206591682,14.713778352191806,12.869999874122072,OK,0.9036633372306824,knee,0.9999960660934448,0.9989940524101257,0.9036633372306824,0.9270209074020386,0.9069838523864746,0.9164491295814514
53,2.4678828716278076,left,left,134.66607245528863,45.33392754471137,139.89820853318446,40.10179146681554,9.668816198862938,101.38057384995813,-11.097866674509916,26.281526126716887,24.43774764864716,OK,0.9104036688804626,knee,0.9999954700469971,0.9990568161010742,0.9104036688804626,0.9320862293243408,0.9122427701950073,0.9213879108428955
54,2.504873514175415,left,left,118.45849980539187,61.54150019460813,125.94148007502878,54.05851992497122,11.738861662784458,94.32149556484104,-4.038788389392835,23.543337497262424,21.69955901919269,OK,0.9184984564781189,knee,0.999993622303009,0.9991410374641418,0.9184984564781189,0.9383562803268433,0.9195050597190857,0.9285125136375427
55,2.559858560562134,left,left,113.07772267683765,66.92227732316235,120.00138220183393,59.998617798166066,13.498413213830524,91.22643773192135,-0.9437305564731417,21.648510470748153,19.804731992678427,OK,0.9260112047195435,knee,0.9999895691871643,0.999222457408905,0.9260112047195435,0.9439767599105835,0.9263743758201599,0.9349389672279358
56,2.6091272830963135,left,left,113.52263823086247,66.47736176913753,119.53397104850504,60.46602895149496,14.079199431931393,87.60437825840181,2.6783289170464,17.694910507975766,15.85113202990604,OK,0.9327362179756165,knee,0.9999825358390808,0.9992882013320923,0.9327362179756165,0.949103057384491,0.9328005909919739,0.940800666809082
57,2.661184549331665,left,left,105.09145506326338,74.90854493673662,111.20677855947457,68.79322144052543,15.323343208203687,81.81304886370094,8.469658311747267,13.251715568115813,11.40793709004609,OK,0.9382189512252808,heel,0.9999717473983765,0.9993391036987305,0.938369870185852,0.953315258026123,0.9382189512252808,0.9456561207771301
58,2.7093279361724854,left,left,105.89438365470377,74.10561634529623,110.07986337478454,69.92013662521546,16.433070059983574,81.11299110094006,9.169716074508145,11.73154088100441,9.887762402934698,OK,0.9428884387016296,heel,0.9999606609344482,0.9993875622749329,0.9432849287986755,0.9569903612136841,0.9428884387016296,0.949758768081665
59,2.753757953643799,left,left,103.94329919036007,76.05670080963993,106.98803354715014,73.01196645284986,17.903410253526697,80.38691411550435,9.895793059943855,11.335058725821133,9.491280247751405,OK,0.9479585289955139,heel,0.9999589323997498,0.9994422793388367,0.9481545686721802,0.9608849883079529,0.9479585289955139,0.9542872905731201
60,2.7911694049835205,left,left,104.88762852573214,75.11237147426786,106.54028428509972,73.45971571490028,19.161513331272477,86.1448942813717,4.137812894076504,16.959063372011748,15.115284893942032,OK,0.9525197148323059,heel,0.9999555945396423,0.9994913935661316,0.9526405334472656,0.9643866419792175,0.9525197148323059,0.9583750367164612
61,2.8275063037872314,left,left,100.23975927940076,79.76024072059924,102.22083097587462,77.77916902412538,20.246054653414653,86.04260196159575,4.240105213852459,18.26972831148428,16.425949833414563,OK,0.9566464424133301,knee,0.9999522566795349,0.9995361566543579,0.9566464424133301,0.9675351977348328,0.9566687941551208,0.9620534777641296
62,2.8702139854431152,left,left,98.53105685774612,81.46894314225388,100.68674870194958,79.31325129805042,21.147253540788377,84.69412065990812,5.5885865155400865,17.997066044899952,16.153287566830244,OK,0.9603028297424316,knee,0.9999487400054932,0.9995749592781067,0.9603028297424316,0.9704338908195496,0.9605098366737366,0.9654465913772583
63,2.9065678119659424,left,left,93.00732881547286,86.99267118452714,94.33371473290536,85.66628526709464,22.376705250953915,83.96263411799589,6.320073057452319,17.665725286382308,15.821946808312589,OK,0.9632854461669922,knee,0.9999399781227112,0.9996058940887451,0.9632854461669922,0.9726296663284302,0.9635722637176514,0.9680770635604858
64,2.9609405994415283,left,left,90.18400462609802,89.81599537390198,91.23153049140268,88.76846950859732,23.186107755753657,81.71153392696397,8.571173248484243,15.94516754802229,14.101389069952575,OK,0.9662735462188721,knee,0.9999346733093262,0.9996342062950134,0.9662735462188721,0.9747201204299927,0.9663516879081726,0.9704516530036926
65,3.0140721797943115,left,left,89.86943647307892,90.13056352692108,91.22888329515061,88.77111670484939,23.28898027350156,82.85626466296792,7.426442512480293,17.504691758541163,15.660913280471448,OK,0.9684886336326599,heel,0.999924898147583,0.9996488690376282,0.9687471985816956,0.9763832092285156,0.9684886336326599,0.9722669720649719
66,3.060030698776245,left,left,91.17897718962425,88.82102281037575,92.65626227721647,87.34373772278353,23.645008115060147,97.6107299974981,-7.328022822049888,32.733023200150456,30.889244722080747,OK,0.9699100852012634,heel,0.9998972415924072,0.9996339678764343,0.9704674482345581,0.9776358008384705,0.9699100852012634,0.9735578894615173
67,3.1134989261627197,left,left,91.35425661430885,88.64574338569115,92.79388120131988,87.20611879868012,23.927964798955344,105.14753837418013,-14.86483119873192,40.5151277601465,38.67134928207679,OK,0.9709176421165466,heel,0.9998617172241211,0.999596893787384,0.9719579815864563,0.9786342978477478,0.9709176421165466,0.9744265079498291
68,3.1560311317443848,left,left,97.44873361875759,82.55126638124241,99.68374808670514,80.31625191329486,22.978318477344146,103.38145761881458,-13.09875044336637,38.59479056410626,36.75101208603655,OK,0.972632646560669,heel,0.9998572468757629,0.9996137619018555,0.9740697145462036,0.9801942706108093,0.972632646560669,0.9762171506881714
69,3.2190539836883545,left,left,106.83273436069214,73.16726563930786,110.96736396488132,69.03263603511868,19.903097908437175,101.61236677327845,-11.329659597830243,35.6500942859048,33.80631580783509,OK,0.9741156697273254,heel,0.9998471140861511,0.9996333718299866,0.9759296774864197,0.9815688729286194,0.9741156697273254,0.9778406023979187
70,3.255518674850464,left,left,107.4627783679222,72.5372216320778,111.01327720388832,68.98672279611168,19.899280068160973,98.5049401325369,-8.222232957088693,31.954719036663985,30.11094055859428,OK,0.9756850600242615,heel,0.9998442530632019,0.9996582269668579,0.9775226712226868,0.9828696250915527,0.9756850600242615,0.9794043898582458
71,3.2939863204956055,left,left,116.96630769120331,63.03369230879669,120.21667725322514,59.78332274677486,17.869682379197933,98.28249275953767,-7.999785584089466,29.40254470075742,27.558766222687694,OK,0.9768752455711365,heel,0.9998427033424377,0.999679446220398,0.9789974689483643,0.984034538269043,0.9768752455711365,0.9806808233261108
72,3.3475916385650635,left,left,118.36215380960233,61.63784619039767,121.84265408861009,58.15734591138991,16.771192334739844,93.90208892479826,-3.6193817493500546,24.153781538545868,22.310003060476163,OK,0.9781202077865601,heel,0.9998392462730408,0.9997007250785828,0.980205237865448,0.9851731061935425,0.9781202077865601,0.981945276260376
73,3.4010350704193115,left,left,128.65843734724618,51.34156265275382,130.90231288195181,49.097687118048185,15.09452715840091,92.79330124016502,-2.5105940647168126,20.131703933271577,18.287925455201844,OK,0.9790236949920654,heel,0.9998313188552856,0.999707818031311,0.9814627766609192,0.9861449003219604,0.9790236949920654,0.9828447699546814
74,3.453245162963867,left,left,130.20926439240077,49.79073560759923,133.50457245866548,46.49542754133452,13.306218044048752,87.42496372138707,2.8577434540611364,14.026489831700554,12.182711353630822,OK,0.9797236323356628,heel,0.9998198747634888,0.9997177124023438,0.9821984767913818,0.9868844151496887,0.9797236323356628,0.9834865927696228
75,3.490442991256714,left,left,146.85305146740413,33.14694853259587,150.14272181422305,29.85727818577695,9.137139683285023,90.89375062483259,-0.6110434493843826,13.320560654936541,11.476782176866834,OK,0.979302704334259,heel,0.9998317360877991,0.9997217059135437,0.9825036525726318,0.9871262311935425,0.979302704334259,0.9833917617797852
76,3.565077304840088,left,left,156.98493313966748,23.015066860332524,160.45004014979472,19.549959850205283,6.054713737829483,90.73309618541774,-0.4503890099695269,10.252916933374427,8.409138455304713,OK,0.9779775738716125,heel,0.9998450875282288,0.9997087121009827,0.9824408888816833,0.9867531657218933,0.9779775738716125,0.9819896817207336
77,3.608870029449463,left,left,160.35211056435458,19.647889435645425,164.95281036062184,15.04718963937816,3.9278411527922437,85.79136084609998,4.491346329348232,4.319901795159498,2.4761233170897867,OK,0.9757300615310669,heel,0.9998550415039062,0.9996644854545593,0.9819892048835754,0.9861974716186523,0.9757300615310669,0.9807454347610474
78,3.6550610065460205,left,left,168.33490905498817,11.665090945011826,172.79855562346464,7.201444376535363,1.5153624941602433,88.81705549079011,1.4656516846580985,4.796064553426822,2.952286075357108,OK,0.9709911942481995,heel,0.9998597502708435,0.9995678067207336,0.9783589839935303,0.9839972257614136,0.9709911942481995,0.9776358008384705
79,3.6946516036987305,left,left,168.66972846695296,11.33027153304704,174.0769368032459,5.9230631967541,0.7095097571203939,87.94540213496776,2.3373050404804445,4.062120228381073,2.2183417503113674,OK,0.9667099118232727,heel,0.9998686909675598,0.9995340704917908,0.9742974042892456,0.9816504120826721,0.9667099118232727,0.9748002290725708
80,3.738220453262329,left,left,173.36220187474623,6.637798125253767,178.54137874159167,1.4586212584083285,-0.6240107185032119,87.90618963418592,2.376517541262288,2.4613557825281656,0.6175773044584503,OK,0.9633620381355286,heel,0.9998778104782104,0.9994603991508484,0.9696164131164551,0.9789950847625732,0.9633620381355286,0.9714420437812805
81,3.777059555053711,left,left,174.17316239788929,5.826837602110714,179.20829682947868,0.7917031705213162,-0.712910874551068,89.02465446148919,1.2580527139590174,3.3468780185275357,1.5030995404578107,OK,0.9592804908752441,heel,0.9998865723609924,0.9993327260017395,0.9641245007514954,0.9760792851448059,0.9592804908752441,0.9679809808731079
82,3.8200159072875977,left,left,176.18442663640255,3.8155733635974514,177.89722748895346,-2.1027725110465383,-1.7307014411961987,89.75465696412385,0.5280502113243557,3.9423013975716508,2.0985229195019315,OK,0.9562278985977173,heel,0.9998932480812073,0.999273955821991,0.9573977589607239,0.972295880317688,0.9562278985977173,0.9647237062454224
83,3.8733301162719727,left,left,175.78541949972848,4.2145805002715235,176.91660606248837,-3.08339393751163,-2.3765548548988726,88.76073651992702,1.5219706555211872,3.682156102811299,1.8383776247415824,OK,0.9532657265663147,knee,0.9999011754989624,0.9992620348930359,0.9532657265663147,0.9707207083702087,0.9548161625862122,0.9640685319900513
