frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min,lowest_visibility_marker,shoulder_visibility,hip_visibility,knee_visibility,ankle_visibility,heel_visibility,foot_index_visibility,quality_valid,knee_flexion_relative_deg,hip_flexion_relative_deg,trunk_flexion_relative_deg,knee_flexion_interpolated_deg,knee_flexion_filtered_deg,knee_flexion_was_interpolated,hip_flexion_interpolated_deg,hip_flexion_filtered_deg,hip_flexion_was_interpolated,trunk_flexion_interpolated_deg,trunk_flexion_filtered_deg,trunk_flexion_was_interpolated,ankle_dorsiflexion_interpolated_deg,ankle_dorsiflexion_filtered_deg,ankle_dorsiflexion_was_interpolated,foot_inclination_interpolated_deg,foot_inclination_filtered_deg,foot_inclination_was_interpolated,any_signal_was_interpolated,knee_angular_velocity_deg_s,signal_processing_valid
84,3.9210476875305176,left,left,176.84275418345013,3.1572458165498745,176.1377001116001,-3.862299888399889,-2.6792183561936795,88.79650996075755,1.4861972146906623,3.1368373095136066,1.2930588314438864,OK,0.9485177993774414,knee,0.9999070763587952,0.9991816282272339,0.9485177993774414,0.9677196741104126,0.9502671957015991,0.9613375067710876,True,1.2079018887274653,-1.2470371298697396,0.32431702753738056,1.2079018887274653,1.7742330123910928,False,-1.2470371298697396,-0.5248477485197848,False,0.32431702753738056,0.4892294433092987,False,1.4861972146906623,2.2034230016391745,False,1.2930588314438864,0.5848872025809897,False,False,-5.619959024959144,True
85,3.9558606147766113,left,left,176.38065730822188,3.6193426917781153,176.55782390249317,-3.442176097506831,-2.8142232512027703,87.14561902836935,3.137088147078856,1.3929145664515168,-0.4508639116181996,OK,0.9435638189315796,knee,0.9999115467071533,0.999018132686615,0.9435638189315796,0.9643713235855103,0.9468137621879578,0.9579544067382812,True,1.6699987639557061,-0.8269133389766816,0.18931213252828982,1.6699987639557061,1.8994464052202684,False,-0.8269133389766816,-0.6013907400317985,False,0.18931213252828982,0.26346629686629075,False,3.137088147078856,3.0951148115431977,False,-0.4508639116181996,-0.33081136942485045,False,False,1.3320143279269463,True
86,3.9959306716918945,left,left,176.18885767112945,3.8111423288705453,176.79008989921522,-3.209910100784782,-2.970831798617289,85.9388983958674,4.343808779580812,-0.010880973094533716,-1.8546594511642525,OK,0.9393691420555115,knee,0.9999164342880249,0.9988924264907837,0.9393691420555115,0.9614699482917786,0.9440187215805054,0.9550405144691467,True,1.861798401048136,-0.5946473422546328,0.03270358511377092,1.861798401048136,2.0096935805116485,False,-0.5946473422546328,-0.39345827340814116,False,0.03270358511377092,0.18261772714605745,False,4.343808779580812,3.858597735499393,False,-1.8546594511642525,-1.2728281544335516,False,False,7.564044285336637,True
87,4.037893533706665,left,left,175.55835967225667,4.441640327743329,177.5145125313934,-2.485487468606607,-2.8595171734112386,85.29619791460374,4.986509260844471,-0.6361914624575445,-2.479969940527269,OK,0.934946596622467,knee,0.9999213814735413,0.9988080859184265,0.934946596622467,0.9577067494392395,0.9401684403419495,0.9517207145690918,True,2.49229639992092,0.12977528992354248,0.14401821031982154,2.49229639992092,2.413918686869144,False,0.12977528992354248,0.013178029707409245,False,0.14401821031982154,0.14805879543228154,False,4.986509260844471,4.763245381106378,False,-2.479969940527269,-2.214445928512356,False,False,14.176974980738413,True
88,4.093831539154053,left,left,175.23418362327158,4.765816376728424,177.95626839560666,-2.0437316043933436,-2.7807977035000393,84.94332190014605,5.339385275302163,-1.027927822232216,-2.8717063003019234,OK,0.9301034808158875,knee,0.9999258518218994,0.998727023601532,0.9301034808158875,0.9536852240562439,0.9358505606651306,0.94815993309021,True,2.8164724489060147,0.5715311541368058,0.2227376802310208,2.8164724489060147,2.8223947955612085,False,0.5715311541368058,0.4085007865509501,False,0.2227376802310208,0.15079901070692064,False,5.339385275302163,5.4075729109379465,False,-2.8717063003019234,-2.8428798912207585,False,False,24.862947526093368,True
89,4.133190393447876,left,left,174.82162865166265,5.17837134833735,178.17088162717786,-1.829118372822137,-2.852013014762559,84.27327173272262,6.009435442725589,-1.5712515608804254,-3.4150300389501353,OK,0.9254125952720642,knee,0.9999310374259949,0.9986984729766846,0.9254125952720642,0.9503413438796997,0.9340997934341431,0.945399820804596,True,3.2290274205149414,0.7861443857080124,0.15152236896850102,3.2290274205149414,4.051999272934589,False,0.7861443857080124,1.6687550658643935,False,0.15152236896850102,0.4447100710595577,False,6.009435442725589,6.303587768015527,False,-3.4150300389501353,-3.4756334898857686,False,False,43.10649106722217,True
90,4.176652431488037,left,left,174.33827676476156,5.661723235238441,178.53443768671087,-1.4655623132891265,-2.8005221748295748,83.92398137921151,6.358725796236698,-1.7492552470904996,-3.593033725160211,OK,0.9211114048957825,knee,0.9999358654022217,0.9986721873283386,0.9211114048957825,0.9473887085914612,0.9327023029327393,0.9429483413696289,True,3.7123793074160316,1.1497004452410229,0.20301320890148533,3.7123793074160316,5.440853758206858,False,1.1497004452410229,3.082530671859148,False,0.20301320890148533,0.8119420729249214,False,6.358725796236698,6.708557885841546,False,-3.593033725160211,-3.5382927265689146,False,False,64.8718929396406,True
91,4.223079442977905,left,left,170.04083528426256,9.959164715737444,176.90863870421757,3.091361295782434,-1.501276496854104,81.4588241104795,8.823883064968712,-3.1746489664195967,-5.018427444489305,OK,0.9160873889923096,knee,0.9999399781227112,0.9986577033996582,0.9160873889923096,0.9437550902366638,0.9305222034454346,0.939575731754303,True,8.009820787915034,5.7066240543125835,1.5022588868769562,8.009820787915034,9.294070076908614,False,5.7066240543125835,6.79126391603383,False,1.5022588868769562,1.8742839706239145,False,8.823883064968712,7.949973895291651,False,-5.018427444489305,-3.5728837637929587,False,False,93.25633909873325,True
92,4.274475574493408,left,left,168.61408724589532,11.38591275410468,175.41660943863283,4.5833905613671675,-1.0233571640844201,83.27134732547364,7.011359849974568,-0.9494876458732803,-2.793266123942999,OK,0.9133676290512085,knee,0.999944269657135,0.9986876845359802,0.9133676290512085,0.9428074955940247,0.92897629737854,0.9386758804321289,True,9.43656882628227,7.198653319897317,1.98017821964664,9.43656882628227,15.112118301977912,False,7.198653319897317,12.146604863246939,False,1.98017821964664,3.3225898802676257,False,7.011359849974568,9.54865663725784,False,-2.793266123942999,-3.260553318259258,False,False,124.20593860255819,True
93,4.326792001724243,left,left,155.9681020297628,24.031897970237196,163.50006538351994,16.49993461648006,2.5309117849949256,78.73624185289552,11.546465322552692,-1.200883008352423,-3.044661486422143,OK,0.9160417914390564,knee,0.9999457597732544,0.9987673759460449,0.9160417914390564,0.9453466534614563,0.9321253299713135,0.9412299990653992,True,22.082554042414788,19.11519737501021,5.534447168725986,22.082554042414788,21.48416030704788,False,19.11519737501021,18.291457866177627,False,5.534447168725986,5.085221917105826,False,11.546465322552692,10.658505585027049,False,-3.044661486422143,-2.380581227050982,False,False,151.0823295880753,True
94,4.36422061920166,left,left,145.73138752631615,34.268612473683845,155.0524136367566,24.947586363243403,4.3895165334559945,76.27985802289167,14.002849152556536,-0.009599333211906605,-1.8533778112816321,OK,0.9190177321434021,knee,0.9999426007270813,0.9987970590591431,0.9190177321434021,0.9474887847900391,0.935404360294342,0.9432724714279175,True,32.31926854586143,27.562849121773553,7.393051917187055,32.31926854586143,28.706037796996668,False,27.562849121773553,25.34895682514686,False,7.393051917187055,7.039633648586387,False,14.002849152556536,9.579862694415786,False,-1.8533778112816321,0.8168519260203994,False,False,165.58290178862916,True
95,4.406818866729736,left,left,142.47806673941173,37.52193326058827,150.7412972986357,29.258702701364314,6.012638009361427,78.37473664036547,11.90797053508274,2.6506052089508865,0.8068267308811699,OK,0.9191473722457886,knee,0.9999370574951172,0.998790442943573,0.9191473722457886,0.9477184414863586,0.9358914494514465,0.9429911971092224,True,35.57258933276586,31.873965459894464,9.016173393092487,35.57258933276586,36.322250124181856,False,31.873965459894464,32.880198440664415,False,9.016173393092487,9.138847069460969,False,11.90797053508274,8.486030977171344,False,0.8068267308811699,4.0948677758070575,False,False,166.86874395361514,True
96,4.442097425460815,left,left,133.9314478345186,46.06855216548141,141.6211439093714,38.3788560906286,8.270782160548702,86.85203856353581,3.4306686119123952,12.812516798937326,10.968738320867601,OK,0.9238226413726807,knee,0.9999343752861023,0.9988086819648743,0.9238226413726807,0.9507006406784058,0.9389119148254395,0.945862889289856,True,44.119208237658995,40.99411884915875,11.274317544279763,44.119208237658995,43.41814337032455,False,40.99411884915875,39.71337697309028,False,11.274317544279763,10.75415965000968,False,3.4306686119123952,6.879684698646261,False,10.968738320867601,7.5792413485976855,False,False,158.2141796382432,True
97,4.484331369400024,left,left,130.5330256099694,49.4669743900306,137.76040136104507,42.23959863895493,9.472709940288484,88.74050591169585,1.5422012637523608,15.440591603060023,13.596813124990291,OK,0.9290068745613098,knee,0.9999350905418396,0.998866856098175,0.9290068745613098,0.9540057182312012,0.9423108100891113,0.9491345286369324,True,47.51763046220819,44.85486139748508,12.476245324019544,47.51763046220819,49.00804153444757,False,44.85486139748508,45.48285453908775,False,12.476245324019544,12.274820468563744,False,1.5422012637523608,4.676409987190317,False,13.596813124990291,11.123597476733256,False,False,151.17505677484647,True
98,4.535702466964722,left,left,120.48863579904933,59.511364200950666,129.33417272139062,50.665827278609385,10.607474687738494,86.76797324552093,3.5147339299272744,16.22098485560071,14.377206377530996,OK,0.9341995716094971,knee,0.999928891658783,0.998948335647583,0.9341995716094971,0.9573397636413574,0.9454888701438904,0.9525200128555298,True,57.562020273128255,53.281090037139535,13.611010071469554,57.562020273128255,54.84345503272715,False,53.281090037139535,51.50692938202419,False,13.611010071469554,13.754904638142875,False,3.5147339299272744,3.25839296025199,False,14.377206377530996,13.833037328593832,False,False,141.40096466435162,True
99,4.570064544677734,left,left,117.78189670570103,62.21810329429897,126.20502580676926,53.79497419323074,11.992820626226312,87.2962315801714,2.986475595276815,17.712181307465944,15.868402829396217,OK,0.9400665760040283,knee,0.9999324679374695,0.9990484118461609,0.9400665760040283,0.9612597227096558,0.9499631524085999,0.9568622708320618,True,60.26875936647656,56.41023695176089,14.996356009957372,60.26875936647656,59.11435134309145,False,56.41023695176089,56.02513523690267,False,14.996356009957372,14.944803416176432,False,2.986475595276815,2.1286487296630012,False,15.868402829396217,15.905370792702206,False,False,124.58553558853077,True
100,4.601711988449097,left,left,113.30099924801384,66.69900075198616,120.62092308395343,59.37907691604657,13.41305885725708,85.4648217750571,4.817885400391106,16.19780446825377,14.354025990184056,OK,0.9455106258392334,knee,0.9999340176582336,0.999131441116333,0.9455106258392334,0.9646742343902588,0.9539822340011597,0.9605776071548462,True,64.74965682416375,61.99433967457672,16.41659424098814,64.74965682416375,64.67968977472631,False,61.99433967457672,61.74330476077307,False,16.41659424098814,16.298993162069998,False,4.817885400391106,2.7445687327042747,False,14.354025990184056,16.49080944331896,False,False,115.6791864955319,True
101,4.660633563995361,left,left,112.57696628269707,67.42303371730293,119.03011463497903,60.96988536502097,14.220276050716482,92.50075971648076,-2.2180525410325487,23.174184119479204,21.33040564140947,OK,0.9501171112060547,knee,0.9999328851699829,0.9991941452026367,0.9501171112060547,0.9674527049064636,0.9571149349212646,0.9635332226753235,True,65.47368978948052,63.58514812355112,17.22381143444754,65.47368978948052,69.35717461114807,False,63.58514812355112,66.91381024140524,False,17.22381143444754,17.659329039378463,False,-2.2180525410325487,3.954460071598376,False,21.33040564140947,16.148233337522896,False,False,105.97747980499358,True
102,4.700942754745483,left,left,102.7063334517951,77.2936665482049,109.16955374169308,70.83044625830692,16.24365866975633,85.66090589648948,4.621801278958728,18.367784856143775,16.524006378074063,OK,0.9543029069900513,knee,0.9999315142631531,0.9992532730102539,0.9543029069900513,0.9701828956604004,0.960355281829834,0.9665246605873108,True,75.34432262038248,73.44570901683707,19.247194053487387,75.34432262038248,72.98963189749642,False,73.44570901683707,71.28064522192676,False,19.247194053487387,19.137069140350846,False,4.621801278958728,5.447756700331436,False,16.524006378074063,15.39829911558906,False,False,87.10314802773576,True
103,4.750094175338745,left,left,97.10121161694056,82.89878838305944,103.48164531822972,76.51835468177028,17.4091540742808,80.71851655105043,9.564190624397781,14.5081043266204,12.664325848550675,OK,0.9582139849662781,knee,0.9999327063560486,0.9993209838867188,0.9582139849662781,0.9727771282196045,0.9637153744697571,0.9694838523864746,True,80.94944445523703,79.13361744030043,20.412689458011858,80.94944445523703,76.24554335453715,False,79.13361744030043,75.32282246676482,False,20.412689458011858,20.72747317504629,False,9.564190624397781,3.7642230640674343,False,12.664325848550675,17.88597099875117,False,False,64.17287035976737,True
104,4.79286789894104,left,left,99.61961027395924,80.38038972604076,104.37085090416164,75.62914909583836,19.38152113108825,79.8297484365061,10.452958738942115,13.962510197796755,12.118731719727037,OK,0.961925745010376,knee,0.9999340772628784,0.9993839263916016,0.961925745010376,0.9752395153045654,0.9668377041816711,0.9722445011138916,True,78.43104579821835,78.24441185436851,22.385056514819308,78.43104579821835,79.49915241272898,False,78.24441185436851,79.23996095457372,False,22.385056514819308,22.26818589929444,False,10.452958738942115,4.022483293556664,False,12.118731719727037,18.504894063893026,False,False,50.87807237989,True
105,4.835824966430664,left,left,97.02144196281023,82.97855803718977,100.41003685976315,79.58996314023685,21.365079030734275,93.88248995637711,-3.599782780928905,28.636163884064306,26.792385405994594,OK,0.9650716185569763,knee,0.9999309778213501,0.9994372129440308,0.9650716185569763,0.9772945046424866,0.9694149494171143,0.9745540022850037,True,81.02921410936736,82.205225898767,24.368614414465334,81.02921410936736,81.10463537497807,False,82.205225898767,81.52866438917508,False,24.368614414465334,23.45089398086284,False,-3.599782780928905,0.9476177137198846,False,26.792385405994594,22.079247252945954,False,False,38.634470552904716,True
106,4.8828651905059814,left,left,96.30892099173796,83.69107900826204,99.4444221959346,80.5555778040654,21.923839671957253,91.20945856903461,-0.9267513935864002,26.268799445188492,24.42502096711877,OK,0.9679494500160217,knee,0.9999268651008606,0.9994844198226929,0.9679494500160217,0.9791678190231323,0.9719031453132629,0.9766525030136108,True,81.74173508043962,83.17084056259554,24.927375055688312,81.74173508043962,81.88898947082984,False,83.17084056259554,82.96064170299681,False,24.927375055688312,24.487180904429064,False,-0.9267513935864002,-4.967697196176809,False,24.42502096711877,28.383225868438892,False,False,26.439697084723072,True
107,4.932525873184204,left,left,94.67891864054957,85.32108135945043,97.72603656868627,82.27396343131373,22.157199077598328,101.03523379567338,-10.752526620225169,36.2395508014084,34.39577232333869,OK,0.9704734683036804,knee,0.999920666217804,0.9995254874229431,0.9704734683036804,0.9808588027954102,0.9740499258041382,0.9785170555114746,True,83.37173743162802,84.88922618984388,25.160734461329387,83.37173743162802,82.9832905278316,False,84.88922618984388,84.39796106683495,False,25.160734461329387,25.17689440626968,False,-10.752526620225169,-10.673770480624189,False,34.39577232333869,34.43599434789049,False,False,13.64875542872726,True
108,4.971363306045532,left,left,93.17944113768175,86.82055886231825,96.32175874912103,83.67824125087897,22.59058869211192,110.2950911005339,-20.012383925085686,46.02799740408509,44.184218926015376,OK,0.9727199673652649,knee,0.9999157190322876,0.9995587468147278,0.9727199673652649,0.9823773503303528,0.975982666015625,0.9801983833312988,True,84.87121493449584,86.29350400940912,25.594124075842977,84.87121493449584,83.56951082879205,False,86.29350400940912,85.05084210316139,False,25.594124075842977,25.50371286200671,False,-20.012383925085686,-13.310613211336028,False,44.184218926015376,37.332994798973374,False,False,3.3149981693005657,True
109,5.016043186187744,left,left,94.14810498895042,85.85189501104958,97.18425408497087,82.81574591502913,22.830088640291326,108.36011485874299,-18.07740768329478,44.22635259505477,42.38257411698504,OK,0.9745417237281799,knee,0.9999061822891235,0.999584972858429,0.9745417237281799,0.9835821986198425,0.9775787591934204,0.9815358519554138,True,83.90255108322717,85.43100867355928,25.833624024022384,83.90255108322717,83.8045125324442,False,85.43100867355928,84.98825769070336,False,25.833624024022384,25.531536483248086,False,-18.07740768329478,-15.099453390720928,False,42.38257411698504,39.44724471570986,False,False,-10.41764920361759,True
110,5.060892820358276,left,left,94.09034045800804,85.90965954199196,97.145631678131,82.854368321869,22.999171309419424,107.06670360993631,-16.783996434488103,43.1211661394787,41.277387661408994,OK,0.976218044757843,knee,0.999902606010437,0.9996126294136047,0.976218044757843,0.984674870967865,0.9790568351745605,0.9827675819396973,True,83.96031561416955,85.46963108039915,26.002706693150483,83.96031561416955,82.92124698310586,False,85.46963108039915,83.70821185517707,False,26.002706693150483,25.38345979705415,False,-16.783996434488103,-14.98796074182388,False,41.277387661408994,39.584455666806846,False,False,-27.12848502452489,True
111,5.108372449874878,left,left,95.13391247347708,84.86608752652292,99.75734425822475,80.24265574177525,22.06295777816414,100.15365946595911,-9.8709522905109,36.840049028870915,34.9962705508012,OK,0.9780194759368896,knee,0.9998942613601685,0.9996367692947388,0.9780194759368896,0.9857485294342041,0.9803151488304138,0.9839447736740112,True,82.9167435987005,82.8579185003054,25.0664931618952,82.9167435987005,81.54818258710571,False,82.8579185003054,81.92129417241767,False,25.0664931618952,25.056096088242963,False,-9.8709522905109,-13.022428336110867,False,34.9962705508012,37.70541283904187,False,False,-48.734912329252964,True
112,5.152247190475464,left,left,99.0952463872413,80.9047536127587,104.1262657463178,75.8737342536822,21.41681564662865,100.47777055118814,-10.195063375739934,36.92560555689331,35.08182707882361,OK,0.9797639846801758,knee,0.9998971223831177,0.9996646046638489,0.9797639846801758,0.986816942691803,0.9815307855606079,0.9851236343383789,True,78.95540968493628,78.48899701221235,24.420351030359708,78.95540968493628,78.5519991231774,False,78.48899701221235,78.61246821249298,False,24.420351030359708,24.373327729342083,False,-10.195063375739934,-10.660610621312362,False,35.08182707882361,34.97346926133885,False,False,-68.31292651204913,True
113,5.205424785614014,left,left,100.0447631176825,79.9552368823175,105.25634716291793,74.74365283708207,20.95377014805599,100.46742907196882,-10.184721896520614,36.63278326526023,34.78900478719052,OK,0.9812405705451965,knee,0.9998969435691833,0.9996864199638367,0.9812405705451965,0.9877167344093323,0.9825663566589355,0.9861194491386414,True,78.00589295449508,77.35891559561222,23.95730553178705,78.00589295449508,75.25880227515592,False,77.35891559561222,75.06783887734287,False,23.95730553178705,23.62679927852103,False,-10.184721896520614,-6.801333541899834,False,34.78900478719052,30.619096218233928,False,False,-85.07514321080767,True
114,5.242244482040405,left,left,109.12902230859206,70.87097769140794,113.72838388459432,66.27161611540568,19.416246845786905,96.55102628475046,-6.268319109302254,30.56663470653965,28.722856228469936,OK,0.982629120349884,knee,0.9998937249183655,0.9997034668922424,0.982629120349884,0.9885676503181458,0.9833190441131592,0.9869656562805176,True,68.92163376358553,68.88687887393583,22.419782229517963,68.92163376358553,70.76133109446923,False,68.88687887393583,70.66533938445474,False,22.419782229517963,22.647750316794625,False,-6.268319109302254,-3.9149377164008796,False,28.722856228469936,26.65867974321002,False,False,-98.893290827293,True
115,5.29339599609375,left,left,110.55632469811542,69.44367530188458,114.86877835388162,65.13122164611838,19.266529055314177,87.77031821287368,2.5123889625745335,21.349300923954083,19.505522445884367,OK,0.9836969375610352,knee,0.9998857378959656,0.9997202754020691,0.9836969375610352,0.9892736077308655,0.9840999245643616,0.9877120852470398,True,67.49433137406217,67.74648440464853,22.270064439045235,67.49433137406217,66.59881815569472,False,67.74648440464853,66.63010538378869,False,22.270064439045235,21.57019419218442,False,2.5123889625745335,-0.7000056107568298,False,19.505522445884367,22.238912574847298,False,False,-112.6148591897874,True
116,5.338558673858643,left,left,117.62126837691045,62.37873162308955,121.76984172266538,58.230158277334624,17.167712969532104,85.72168033846434,4.561026836983871,17.037966653751376,15.19418817568166,OK,0.9848740696907043,knee,0.9998871088027954,0.9997385144233704,0.9848740696907043,0.9900310039520264,0.9849050641059875,0.9884861707687378,True,60.42938769526714,60.845421035864774,20.171248353263163,60.42938769526714,60.66079824882415,False,60.845421035864774,60.910228506828616,False,20.171248353263163,20.158830591034032,False,4.561026836983871,2.491249299718851,False,15.19418817568166,17.41815103331072,False,False,-125.02618684396612,True
117,5.379089117050171,left,left,119.9078110811139,60.092188918886094,124.3024357496481,55.6975642503519,16.029035023577634,84.4031100229679,5.879597152480315,14.826769715079712,12.982991237009998,OK,0.9850008487701416,heel,0.9998666644096375,0.9997339844703674,0.9852395057678223,0.9903115630149841,0.9850008487701416,0.988469660282135,True,58.14284499106368,58.31282700888205,19.032570407308693,58.14284499106368,56.33226170134519,False,58.31282700888205,56.66507815737157,False,19.032570407308693,18.923994695244538,False,5.879597152480315,4.721946815870206,False,12.982991237009998,13.869231423347946,False,False,-136.1584007131497,True
118,5.423459768295288,left,left,129.73486265203536,50.26513734796464,133.85573154771828,46.14426845228172,13.89695214230404,84.51115451959042,5.771552655857789,12.528975557577356,10.685197079507645,OK,0.9849230051040649,heel,0.9998680949211121,0.999747097492218,0.9854993224143982,0.9904286861419678,0.9849230051040649,0.9879736304283142,True,48.31579342014223,48.75953121081187,16.9004875260351,48.31579342014223,49.0632173223641,False,48.75953121081187,49.42451768224064,False,16.9004875260351,16.85267375657892,False,5.771552655857789,4.51036955261512,False,10.685197079507645,11.981003844087258,False,False,-149.77847158654944,True
119,5.475094556808472,left,left,130.7717050459869,49.22829495401311,134.95413563187955,45.04586436812045,13.24206736683944,85.39753870399369,4.88516847145452,12.822036656725777,10.978258178656063,OK,0.9850257635116577,heel,0.9998327493667603,0.999745786190033,0.9858742356300354,0.9906600713729858,0.9850257635116577,0.9879321455955505,True,47.2789510261907,47.6611271266506,16.245602750570498,47.2789510261907,41.07980038433719,False,47.6611271266506,41.3032554452861,False,16.245602750570498,14.495855866825474,False,4.88516847145452,3.523522123756581,False,10.978258178656063,10.74887868211997,False,False,-164.2539302419418,True
120,5.5229597091674805,left,left,146.9015465930208,33.09845340697919,151.07158072953627,28.928419270463735,8.909924361986084,88.8282045291491,1.4545026462991046,11.908163027650648,10.064384549580922,OK,0.9815902709960938,heel,0.9998363852500916,0.9997144937515259,0.985124409198761,0.9895359873771667,0.9815902709960938,0.9857310056686401,True,31.14910947915678,31.543682028993885,11.913459745717145,31.14910947915678,33.11367750152679,False,31.543682028993885,33.02039341450726,False,11.913459745717145,11.983490774343224,False,1.4545026462991046,2.8545916319106284,False,10.064384549580922,9.2221832294521,False,False,-168.2323816320698,True
121,5.56385350227356,left,left,157.53835306704502,22.461646932954977,162.3761529074381,17.623847092561903,5.383623520764867,90.65591748275703,-0.373210307308824,10.877340843914961,9.033562365845228,OK,0.9797849059104919,heel,0.9998489618301392,0.9996829628944397,0.9852509498596191,0.9891310930252075,0.9797849059104919,0.9843471050262451,True,20.51230300513257,20.239109851092053,8.387158904495926,20.51230300513257,25.57539967576922,False,20.239109851092053,24.95745003021513,False,8.387158904495926,9.312610792173896,False,-0.373210307308824,1.4713379329144232,False,9.033562365845228,8.459222504813544,False,False,-152.8384868373126,True
122,5.6017889976501465,left,left,159.73842549516593,20.261574504834073,165.71674590354226,14.283254096457739,3.4672095611663845,87.74776248219766,2.5349446932505515,7.193292451740367,5.349513973670639,OK,0.9775443077087402,heel,0.999855101108551,0.9996342062950134,0.9841498136520386,0.9882494211196899,0.9775443077087402,0.9829389452934265,True,18.312230577011665,16.89851685498789,6.470744944897445,18.312230577011665,18.106311106613596,False,16.89851685498789,16.867529126285625,False,6.470744944897445,6.6392116398158745,False,2.5349446932505515,1.0129023769916927,False,5.349513973670639,6.865091243152136,False,False,-134.9852943529706,True
123,5.660776138305664,left,left,167.4262517808232,12.573748219176792,174.17044846917892,5.829551530821078,0.5425522314574068,91.42742301457145,-1.1447158391232364,8.714171934384591,6.870393456314872,OK,0.9680497646331787,heel,0.9998487830162048,0.9994344711303711,0.9767478108406067,0.982254683971405,0.9680497646331787,0.9751237630844116,True,10.624404291354383,8.444814289351228,3.546087615188467,10.624404291354383,12.969114198331422,False,8.444814289351228,11.014935932750877,False,3.546087615188467,4.510617829440001,False,-1.1447158391232364,1.3187493358938867,False,6.870393456314872,5.146046759126648,False,False,-110.30036001464177,True
124,5.702981948852539,left,left,168.117147891765,11.882852108235,175.40374015152707,4.596259848472926,-0.12492839495066864,87.68971648360734,2.5929906918408676,4.851380348418736,3.0076018703490206,OK,0.9656453132629395,heel,0.9998555779457092,0.9994061589241028,0.9734405279159546,0.9808179140090942,0.9656453132629395,0.9736430048942566,True,9.93350818041259,7.211522607003075,2.8786069887803913,9.93350818041259,9.618627466101028,False,7.211522607003075,7.078013583014848,False,2.8786069887803913,2.994813026673078,False,2.5929906918408676,1.7528062615115005,False,3.0076018703490206,3.7826206482477516,False,False,-83.19311670569564,True
125,5.757827043533325,left,left,172.58753113443169,7.412468865568314,179.66545330278998,-0.3345466972100155,-1.7330446898932872,87.29896973463813,2.9837374408100743,3.312940607523187,1.4691621294534798,OK,0.9629377126693726,heel,0.9998642206192017,0.9993768334388733,0.9699303507804871,0.9791839718818665,0.9629377126693726,0.9714264869689941,True,5.4631249377459055,2.280716061320134,1.270490693837773,5.4631249377459055,6.261819172577107,False,2.280716061320134,3.2283997834026588,False,1.270490693837773,1.627322999018195,False,2.9837374408100743,1.5318815087863016,False,1.4691621294534798,3.1288608794063464,False,False,-61.964264527962634,True
126,5.804655313491821,left,left,174.290786728197,5.709213271803009,177.93923534388176,-2.060764656118238,-2.1954004930697484,88.48563285466896,1.7970743207792452,4.060210289520471,2.2164318114507466,OK,0.9583612680435181,heel,0.9998686909675598,0.9992356896400452,0.9645219445228577,0.975932776927948,0.9583612680435181,0.9674180746078491,True,3.7598693439805997,0.5544981024119116,0.8081348906613117,3.7598693439805997,4.137349131792998,False,0.5544981024119116,0.7821091746976483,False,0.8081348906613117,0.7399262319066974,False,1.7970743207792452,1.938120781733693,False,2.2164318114507466,2.1570454072683503,False,False,-49.90459524278738,True
127,5.837458372116089,left,left,176.52246696278553,3.477533037214471,175.0351850983968,-4.964814901603205,-3.37024057710803,88.85238624582365,1.430320929624557,3.9244936075333205,2.080715129463613,OK,0.9547967910766602,heel,0.9998763799667358,0.9991840720176697,0.9592462182044983,0.9732914566993713,0.9547967910766602,0.9651457071304321,True,1.5281891093920617,-2.3495521430730557,-0.36670519337697005,1.5281891093920617,2.094383792669751,False,-2.3495521430730557,-1.44175845036881,False,-0.36670519337697005,-0.036455143219767505,False,1.430320929624557,1.6581587362615835,False,2.080715129463613,1.8415283635572053,False,False,-38.410513879411084,True
128,5.8941850662231445,left,left,178.04860198474375,1.9513980152562453,173.59809848729603,-6.401901512703972,-3.894431604100083,89.39622664983449,0.8864805256137203,3.8550945736946196,2.011316095624892,OK,0.9517755508422852,heel,0.9998847842216492,0.9991163015365601,0.9551869630813599,0.9710656404495239,0.9517755508422852,0.9632385969161987,True,0.0020540874338361714,-3.786638754173823,-0.8908962203690227,0.0020540874338361714,0.8079887596404571,False,-3.786638754173823,-2.757116593263789,False,-0.8908962203690227,-0.5521127010513539,False,0.8864805256137203,1.5710576333472743,False,2.011316095624892,1.441935018505609,False,False,-28.276582241550244,True
129,5.938708782196045,left,left,178.33197458738124,1.6680254126187606,173.47692172314063,-6.523078276859366,-4.006835270582993,89.08952671096789,1.1931804644803208,3.27379512986301,1.430016651793295,OK,0.9470601081848145,heel,0.9998904466629028,0.9990262985229492,0.9476115703582764,0.966092586517334,0.9470601081848145,0.9590147733688354,True,-0.2813185152036486,-3.9078155183292163,-1.003299886851933,-0.2813185152036486,-0.17171519397617527,False,-3.9078155183292163,-3.697402126779049,False,-1.003299886851933,-0.9907646894447731,False,1.1931804644803208,1.8594673874266363,False,1.430016651793295,0.6754548559314628,False,False,-16.17217918689379,True
