frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min,lowest_visibility_marker,shoulder_visibility,hip_visibility,knee_visibility,ankle_visibility,heel_visibility,foot_index_visibility
13,0.7400918006896973,left,left,178.23731661435826,1.7626833856417363,176.6181609217591,-3.381839078240887,-3.132574142968902,91.25086720505408,-2.6025246392450754,3.2628155259678144,2.382192150515124,OK,0.8765332102775574,knee,0.9999664425849915,0.9982542991638184,0.8765332102775574,0.9191624522209167,0.904811441898346,0.9193012714385986
14,0.7976016998291016,left,left,178.15273464064833,1.8472653593516668,176.70071854567314,-3.2992814543268594,-3.135434648534473,90.85539478291896,-2.207052217109961,2.866506948063007,1.9858835726103052,OK,0.877263069152832,knee,0.9999678730964661,0.9983043074607849,0.877263069152832,0.9195114374160767,0.905502200126648,0.9196942448616028
15,0.8629367351531982,left,left,178.08252527019826,1.9174747298017394,176.76167433175317,-3.23832566824683,-3.1384277010508117,90.6250423794094,-1.9766998136003906,2.642415076407146,1.7617917009544612,OK,0.8779135942459106,knee,0.9999691247940063,0.998346745967865,0.8779135942459106,0.9198021292686462,0.9060584902763367,0.9200285077095032
16,0.9189968109130859,left,left,177.94375211868595,2.05624788131405,176.96745017263856,-3.0325498273614357,-3.054700726368429,90.9395372689856,-2.2911947031766005,2.97363425129266,2.0930108758399797,OK,0.8789007663726807,knee,0.9999692440032959,0.9983588457107544,0.8789007663726807,0.9204672574996948,0.9053619503974915,0.9202944040298462
17,0.9561748504638672,left,left,177.9905721378389,2.0094278621610897,176.95253493948468,-3.0474650605153215,-3.074483143267772,90.94242968690943,-2.294087121100432,2.924839466318056,2.044216090865376,OK,0.8766376972198486,knee,0.9999685883522034,0.9983683228492737,0.8766376972198486,0.9184372425079346,0.9047686457633972,0.9185250997543335
18,1.0143036842346191,left,left,178.0200059722777,1.979994027722313,176.95185043819927,-3.0481495618007273,-3.081121035404797,90.98498155997535,-2.33663899416635,2.932004114093613,2.0513807386409155,OK,0.8745741844177246,knee,0.9999678730964661,0.9983738660812378,0.8745741844177246,0.9165169596672058,0.9041298627853394,0.916839599609375
19,1.0592930316925049,left,left,177.9278274099489,2.0721725900511103,176.87396514693364,-3.1260348530663578,-3.1717765651088943,91.07859171183256,-2.430249146023556,3.1050225898411656,2.224399214388484,OK,0.8741284012794495,knee,0.9999685287475586,0.998355507850647,0.8741284012794495,0.9161016345024109,0.90388423204422,0.916279137134552
20,1.109865427017212,left,left,177.8294953515004,2.1705046484995876,176.84077668488652,-3.159223315113479,-3.223246783777752,91.10887410909004,-2.4605315432810357,3.215355288925333,2.3347319134726376,OK,0.8736367225646973,knee,0.9999691247940063,0.9983426332473755,0.8736367225646973,0.9155972599983215,0.9034824371337891,0.9156254529953003
21,1.1482155323028564,left,left,177.9316177544525,2.0683822455474967,176.77840209955576,-3.2215979004442374,-3.217743594803053,90.9127665896482,-2.2644240238391973,2.985003140836883,2.1043797653841807,OK,0.874290406703949,knee,0.9999693632125854,0.9983459115028381,0.874290406703949,0.915531575679779,0.9042962193489075,0.9155104756355286
22,1.2159779071807861,left,left,177.9385278022135,2.061472197786486,176.8058297402966,-3.1941702597034123,-3.19015123674681,90.80188170798664,-2.1535391421776353,2.867372928729724,1.9867495532770363,OK,0.8703851103782654,knee,0.9999684691429138,0.9983465671539307,0.8703851103782654,0.9128571152687073,0.9019017219543457,0.9129891991615295
23,1.2722811698913574,left,left,177.91021588560122,2.089784114398782,176.81363232901825,-3.1863676709817526,-3.1818144492726232,90.49655826619349,-1.8482157003844861,2.590895602301453,1.7102722268487582,OK,0.8697472810745239,knee,0.999968409538269,0.9983420968055725,0.8697472810745239,0.9121181964874268,0.9016624093055725,0.9121546745300293
24,1.3121070861816406,left,left,177.88935796581944,2.1106420341805574,176.81906207817303,-3.180937921826967,-3.1756743921303445,90.29577351933895,-1.6474309535299483,2.4116790832161152,1.5310557077634144,OK,0.8691748380661011,knee,0.9999683499336243,0.998339831829071,0.8691748380661011,0.911457359790802,0.9014613032341003,0.9114197492599487
25,1.3553686141967773,left,left,177.9304005957974,2.0695994042025916,176.77678796248506,-3.2232120375149407,-3.192662265278942,90.66731193748515,-2.0189693716761496,2.7674611139237526,1.8868377384710584,OK,0.8694753646850586,knee,0.9999685287475586,0.9983188509941101,0.8694753646850586,0.9118586778640747,0.9016533493995667,0.9118740558624268
26,1.3996078968048096,left,left,177.95479023741754,2.0452097625824592,176.75495625109636,-3.2450437489036403,-3.201768569708655,90.91712069621664,-2.2687781304076395,3.005605637994089,2.1249822625414083,OK,0.8697497844696045,knee,0.9999686479568481,0.9982965588569641,0.8697497844696045,0.9122264981269836,0.9017712473869324,0.9122439622879028
27,1.4408273696899414,left,left,177.97245655066573,2.0275434493342743,176.7365819318169,-3.263418068183114,-3.209362688526117,91.12765734536825,-2.479314779559246,3.2092561743595054,2.328632798906824,OK,0.8699871301651001,knee,0.9999687671661377,0.9982786774635315,0.8699871301651001,0.912555456161499,0.901796281337738,0.9125379920005798
28,1.493138074874878,left,left,178.14016495646092,1.8598350435390785,176.6709759315965,-3.3290240684034984,-3.2015006177614156,91.11927762088732,-2.4709350550783142,3.1066361150684916,2.226012739615811,OK,0.8689367175102234,knee,0.9999687075614929,0.99826580286026,0.8689367175102234,0.9118013978004456,0.9010366797447205,0.9118001461029053
29,1.5465407371520996,left,left,177.9085192410573,2.0914807589427085,176.78289381310333,-3.2171061868966717,-3.1974570060109793,90.70753714785117,-2.059194582042167,2.8186670876795676,1.9380437122268859,OK,0.8703528046607971,knee,0.999968945980072,0.9982977509498596,0.8703528046607971,0.9135833978652954,0.9033297896385193,0.9135936498641968
30,1.5890748500823975,left,left,177.7823517285669,2.2176482714330916,176.84259313891155,-3.1574068610884467,-3.1957833670376927,90.42116453476186,-1.7728219689528544,2.6004363002456934,1.7198129247930183,OK,0.8711407780647278,knee,0.999968945980072,0.9983161091804504,0.8711407780647278,0.9148508310317993,0.9051923155784607,0.9149319529533386
31,1.6348354816436768,left,left,177.81573216429928,2.184267835700723,176.79412567197414,-3.205874328025857,-3.2125277919437463,90.39585647929135,-1.7475139134823507,2.57347085107418,1.6928474756215053,OK,0.870143473148346,knee,0.9999685883522034,0.9982733130455017,0.870143473148346,0.9136747121810913,0.9047797918319702,0.9141915440559387
32,1.6868972778320312,left,left,178.09446567476743,1.9055343252325656,176.6770363933646,-3.3229636066353976,-3.1838035515404295,89.48656565767335,-0.8382230918643501,1.5312600380008954,0.6506366625482087,OK,0.8659077286720276,knee,0.9999660849571228,0.9982531070709229,0.8659077286720276,0.9116372466087341,0.9036047458648682,0.912838876247406
33,1.732743263244629,left,left,178.26082953702024,1.7391704629797573,176.61483199103532,-3.3851680089646834,-3.1642345231626163,89.47281183379872,-0.8244692679897128,1.4329157825805579,0.5522924071278794,OK,0.8627128005027771,knee,0.9999634623527527,0.9982290267944336,0.8627128005027771,0.9101762175559998,0.9029439687728882,0.9120913743972778
34,1.7927706241607666,left,left,178.31199210254934,1.6880078974506603,176.69246936789153,-3.3075306321084668,-3.0673104504442152,90.1831894007934,-1.5348468349843927,2.111417479908277,1.2307941044555832,OK,0.864902675151825,knee,0.9999634027481079,0.9982160329818726,0.864902675151825,0.9111953973770142,0.9032677412033081,0.9131014347076416
35,1.8365986347198486,left,left,178.18135216340931,1.818647836590685,176.7682066913346,-3.2317933086654023,-3.052899777603533,89.79453256246359,-1.1461899966545843,1.792073930116155,0.9114505546634746,OK,0.8650408387184143,knee,0.9999637603759766,0.9982317090034485,0.8650408387184143,0.9111325144767761,0.9029099345207214,0.9131813049316406
36,1.878206729888916,left,left,178.194844213555,1.805155786444999,176.74856216374818,-3.2514378362518244,-3.0811465489946652,89.3239396831884,-0.6755971173793966,1.299386756890575,0.41876338143788416,OK,0.8683857917785645,knee,0.9999653100967407,0.9982595443725586,0.8683857917785645,0.9131969809532166,0.9048060178756714,0.9149703979492188
37,1.9281563758850098,left,left,178.21765784846758,1.7823421515324185,176.73132546303864,-3.268674536961356,-3.106122640770817,88.98034983636782,-0.33200727055881885,0.9252438840908062,0.044620508638104184,OK,0.8715028166770935,knee,0.9999668002128601,0.9982903003692627,0.8715028166770935,0.9151718020439148,0.9064897894859314,0.9166713356971741
38,1.966914415359497,left,left,178.1535147015282,1.846485298471805,176.7764895920436,-3.223510407956411,-3.093016359539946,89.24791577149395,-0.5995732056849477,1.2248951183822316,0.3442717429295499,OK,0.8712180256843567,knee,0.9999679923057556,0.9983266592025757,0.8712180256843567,0.9146571159362793,0.9054962992668152,0.9160498976707458
39,2.007117509841919,left,left,178.1108368492797,1.889163150720293,176.81346853914224,-3.186531460857765,-3.079738150336608,89.40305985993818,-0.7547172941291791,1.3990163211796514,0.5183929457269585,OK,0.8710562586784363,knee,0.9999690651893616,0.9983618259429932,0.8710562586784363,0.9142109155654907,0.9046225547790527,0.9155587553977966
40,2.0626678466796875,left,left,177.85247258887176,2.1475274111282374,176.92017478579666,-3.079825214203339,-3.076081245932617,89.2191376700552,-0.5707951042462014,1.3704090494541812,0.48978567400149586,OK,0.8710864186286926,knee,0.9999690651893616,0.9983595609664917,0.8710864186286926,0.9142165184020996,0.9045755863189697,0.9154736399650574
41,2.099311590194702,left,left,177.9229937025397,2.0770062974602865,177.11953601238775,-2.880463987612245,-2.8819081240019773,88.52651265663012,0.12182990917888503,0.6020748177007013,-0.27854855775197507,OK,0.8709502816200256,knee,0.9999687075614929,0.9983417987823486,0.8709502816200256,0.9144766926765442,0.9046876430511475,0.9163517355918884
42,2.140915632247925,left,left,177.95506293051326,2.0449370694867355,177.21995911086645,-2.780040889133545,-2.7901958509779923,88.07202194814381,0.5763206176651892,0.10680405578609992,-0.7738193196665861,OK,0.8707457780838013,knee,0.9999684691429138,0.9983282089233398,0.8707457780838013,0.914705216884613,0.9048154950141907,0.9170405268669128
43,2.187812566757202,left,left,177.9538465334352,2.046153466564789,177.21103275478927,-2.7889672452107277,-2.791884467362468,89.03457680951131,-0.3862342437023045,1.0778130539243438,0.19718967847165914,OK,0.8718895316123962,knee,0.9999688863754272,0.9983389377593994,0.8718895316123962,0.9154027700424194,0.9061246514320374,0.917684018611908
44,2.232172966003418,left,left,177.9768052900023,2.0231947099977106,177.2043586216391,-2.795641378360898,-2.7693447101243316,88.48377094062182,0.16457162518717894,0.5332623188560874,-0.3473610565966112,OK,0.8741189241409302,knee,0.9999697208404541,0.9983798265457153,0.8741189241409302,0.9167032837867737,0.9075952172279358,0.9192736744880676
45,2.2804183959960938,left,left,178.10727572697627,1.892724273023731,177.09951558751627,-2.900484412483735,-2.7603308231189594,88.79427792442307,-0.14593535861406792,0.8271557868116017,-0.05346758864109802,OK,0.8756104111671448,knee,0.9999681711196899,0.9983389377593994,0.8756104111671448,0.9170539975166321,0.9081218242645264,0.9197803735733032
46,2.33408522605896,left,left,178.20250275463306,1.7974972453669409,177.0126264053235,-2.9873735946765123,-2.7660666493015293,89.00323779595595,-0.35489523014695123,1.0220419866978685,0.14141861124517163,OK,0.8769334554672241,knee,0.9999666810035706,0.9982981085777283,0.8769334554672241,0.9173969030380249,0.9086493253707886,0.9202672839164734
47,2.3775687217712402,left,left,178.26823978691803,1.7317602130819694,176.94488468402255,-3.055115315977446,-2.808284500138087,89.08300019331759,-0.43465762750858516,1.061591222238916,0.18096784678621702,OK,0.8767617344856262,knee,0.9999679327011108,0.9983410835266113,0.8767617344856262,0.9177340269088745,0.9070086479187012,0.9202128648757935
48,2.4161975383758545,left,left,178.3263862086352,1.6736137913648008,176.88808766831514,-3.111912331684863,-2.8426293057699454,89.13840118949622,-0.49005862368721864,1.0812980067759344,0.20067463132323837,OK,0.8765853047370911,knee,0.9999690055847168,0.9983804225921631,0.8765853047370911,0.9180524945259094,0.9055525660514832,0.9201899170875549
49,2.470613718032837,left,left,178.4248603070905,1.575139692909488,176.87556651500037,-3.124433484999628,-2.8479239086560724,88.74978538931849,-0.10144282350948686,0.601434658571546,-0.2791887168811513,OK,0.8787304759025574,knee,0.9999698996543884,0.9984050393104553,0.8787304759025574,0.9190755486488342,0.9061418175697327,0.9211040735244751
50,2.5164954662323,left,left,178.41966387041717,1.5803361295828324,176.8069922214607,-3.193007778539311,-2.9180081212334152,88.93071345457054,-0.28237088876153393,0.786049241459262,-0.09457413399343295,OK,0.8758848309516907,knee,0.9999682903289795,0.9983591437339783,0.8758848309516907,0.91681969165802,0.9039766192436218,0.9188465476036072
51,2.5605876445770264,left,left,178.41833954413812,1.5816604558618792,176.75872373800493,-3.2412762619950684,-2.9668805812607424,89.02200729588823,-0.37366473007922707,0.8780634324844687,-0.00255994296821882,OK,0.8735229969024658,knee,0.9999669790267944,0.9983246326446533,0.8735229969024658,0.9149057865142822,0.9020706415176392,0.9169323444366455
52,2.6146602630615234,left,left,178.35691045391496,1.6430895460850365,176.68468566633695,-3.3153143336630535,-3.0428218096045767,89.27809489829887,-0.629752332489872,1.193676968442402,0.3130535929897178,OK,0.8733419179916382,knee,0.9999663233757019,0.9983000159263611,0.8733419179916382,0.9149130582809448,0.9023430347442627,0.9174616932868958
53,2.667125940322876,left,left,177.64661243160276,2.3533875683972383,176.91542209425134,-3.0845779057486595,-3.1151799386108907,87.00990330629459,1.6384392595144135,-0.6673111581703992,-1.5479345336230779,OK,0.8724560141563416,knee,0.9999669194221497,0.9983547925949097,0.8724560141563416,0.9150048494338989,0.9032496809959412,0.9177932143211365
54,2.7248504161834717,left,left,177.7444635015556,2.2555364984443997,176.81224540993904,-3.187754590060962,-3.159723921212299,85.66025490891117,2.9880876568978323,-2.0561779237957643,-2.936801299248458,OK,0.871286928653717,knee,0.9999673366546631,0.9983676075935364,0.871286928653717,0.9140461683273315,0.9023434519767761,0.9166193604469299
55,2.781214714050293,left,left,177.8230573611489,2.176942638851102,176.72371252655742,-3.2762874734425793,-3.1981655093829793,84.9143882477387,3.733954318070303,-2.8305471493505623,-3.711170524803265,OK,0.8702224493026733,knee,0.9999676942825317,0.998378336429596,0.8702224493026733,0.9131499528884888,0.9015288949012756,0.9155334830284119
56,2.823103904724121,left,left,177.85071055750672,2.1492894424932842,176.6948020105124,-3.3051979894875956,-3.208902196510457,85.39327895651019,3.2550636092988157,-2.36113580801939,-3.241759183472084,OK,0.8684131503105164,knee,0.9999679923057556,0.9983702301979065,0.8684131503105164,0.9123901724815369,0.9001078009605408,0.914626955986023
57,2.8694753646850586,left,left,177.87275919707736,2.1272408029226426,176.6747078858125,-3.325292114187505,-3.2166793190073464,85.68785789934407,2.960484666464936,-2.076288502553097,-2.9569118780057977,OK,0.8670656085014343,knee,0.9999682903289795,0.998367190361023,0.8670656085014343,0.9119698405265808,0.898995578289032,0.914043664932251
58,2.911933183670044,left,left,178.13692790723735,1.8630720927626498,176.4863119482416,-3.5136880517584075,-3.3249464733987115,87.17909249979179,1.46925006601721,-0.769093829085852,-1.6497172045385469,OK,0.8660431504249573,knee,0.9999685883522034,0.9983567595481873,0.8660431504249573,0.9110816121101379,0.898189902305603,0.9133445620536804
59,2.9494051933288574,left,left,178.0350181957427,1.9649818042572917,176.4579523223508,-3.542047677649208,-3.334021678821687,87.54531521464091,1.1030273511680946,-0.28167698227422533,-1.162300357726906,OK,0.867107629776001,knee,0.9999682903289795,0.9983444809913635,0.867107629776001,0.9115526080131531,0.8980571031570435,0.9133340716362
60,3.016420602798462,left,left,178.0489121102629,1.9510878897370958,176.4523674252733,-3.5476325747266912,-3.335053264181082,87.45658441943573,1.1917581463732745,-0.3797483802815666,-1.260371755734269,OK,0.8670645952224731,knee,0.9999684691429138,0.9983466863632202,0.8670645952224731,0.9119111895561218,0.8983213901519775,0.913680374622345
61,3.0551064014434814,left,left,178.06205094441773,1.9379490555822656,176.44521679270804,-3.554783207291962,-3.3367174631080627,87.38184954159175,1.2664930242172545,-0.4621356586420804,-1.3427590340947688,OK,0.8669290542602539,knee,0.9999686479568481,0.99834805727005,0.8669290542602539,0.9121432304382324,0.8985215425491333,0.9138864278793335
62,3.100942373275757,left,left,178.07291486640767,1.9270851335923282,176.4381492251814,-3.561850774818595,-3.3385979391035283,87.31120921238032,1.3371333534286833,-0.5384528183122748,-1.4190761937649654,OK,0.8667638301849365,knee,0.9999688267707825,0.998350977897644,0.8667638301849365,0.9123003482818604,0.8986634016036987,0.9140048027038574
63,3.1456239223480225,left,left,178.18348376950132,1.816516230498678,176.3595179301533,-3.640482069846712,-3.3550139521584295,87.7727905519898,0.8755520138192026,-0.12522509982323296,-1.0058484752759114,OK,0.8678230047225952,knee,0.9999691843986511,0.9983512163162231,0.8678230047225952,0.9120392799377441,0.8973605632781982,0.9140257835388184
64,3.214076280593872,left,left,178.05080785921896,1.9491921407810366,176.53418395721187,-3.465816042788134,-3.279508783189518,87.84326187144579,0.8050806943632125,-0.021238728174553287,-0.901862103627252,OK,0.868723452091217,knee,0.9999681711196899,0.9982970952987671,0.868723452091217,0.9131087064743042,0.8984110951423645,0.9148064851760864
65,3.274007797241211,left,left,178.14980196373898,1.8501980362610198,176.28237015983632,-3.7176298401636814,-3.4267010194902667,88.13581431074937,0.5125282550596353,0.2769411676838029,-0.6036822077688839,OK,0.870453417301178,knee,0.999968945980072,0.9982847571372986,0.870453417301178,0.9145299792289734,0.8992452025413513,0.9160206317901611
66,3.330378770828247,left,left,178.24801714532697,1.751982854673031,176.0278908750599,-3.97210912494009,-3.571580639968952,88.25445597799059,0.39388658781841457,0.40696731763475336,-0.47365605781794784,OK,0.871863603591919,knee,0.9999697804450989,0.998275637626648,0.871863603591919,0.9157243371009827,0.8999061584472656,0.9170504808425903
67,3.371795892715454,left,left,178.1659665449963,1.8340334550036914,176.16531779416383,-3.834682205836174,-3.510732807166751,88.57912062721194,0.06922193859706738,0.7371034808850528,-0.14351989456764613,OK,0.8727788329124451,knee,0.9999696016311646,0.9982914328575134,0.8727788329124451,0.9157475829124451,0.9011403918266296,0.9176421165466309
68,3.4171035289764404,left,left,178.11201847119875,1.887981528801248,176.25505397003914,-3.7449460299608575,-3.4702677398891075,88.80935700225899,-0.1610144364499888,0.9720168211320096,0.09139344567932994,OK,0.8736506700515747,knee,0.9999694228172302,0.9983062744140625,0.8736506700515747,0.9158017635345459,0.902295708656311,0.9182030558586121
69,3.470442771911621,left,left,177.98465791421532,2.015342085784681,176.50666363194495,-3.493336368055054,-3.34940932109333,88.79907187211307,-0.150729306304072,0.9583410048594804,0.0777176294068056,OK,0.8753255605697632,knee,0.9999699592590332,0.9983175992965698,0.8753255605697632,0.9170604348182678,0.9023560285568237,0.9192246794700623
70,3.5172653198242188,left,left,177.83861416201526,2.1613858379847386,176.56741470848962,-3.432585291510378,-3.3747837582879443,90.14128969120011,-1.4929471253911117,2.3604770624072735,1.4798536869545842,OK,0.8750330209732056,knee,0.9999697208404541,0.9983395338058472,0.8750330209732056,0.9161229133605957,0.9015823602676392,0.918006420135498
71,3.5561788082122803,left,left,177.81269613670364,2.187303863296364,176.54986773226912,-3.450132267730879,-3.395197905253952,90.2974942444852,-1.6491516786761906,2.5397324702584894,1.6591090948058138,OK,0.874967098236084,knee,0.9999707341194153,0.9983673095703125,0.874967098236084,0.9163237810134888,0.9009506106376648,0.9177464246749878
72,3.609037160873413,left,left,177.7881376313853,2.211862368614703,176.53473156414853,-3.4652684358514705,-3.4117794696788053,90.30908735181804,-1.6607447860090332,2.5744386866053954,1.6938153111527186,OK,0.8747310042381287,knee,0.9999715685844421,0.9983837604522705,0.8747310042381287,0.9162924289703369,0.9001426696777344,0.9173034429550171
73,3.655179023742676,left,left,177.7458980973928,2.2541019026072036,176.59851800442954,-3.401481995570464,-3.3878251064620866,90.05004786702682,-1.4017053012178167,2.317806658742389,1.4371832832896985,OK,0.8735213279724121,knee,0.9999710917472839,0.9983572363853455,0.8735213279724121,0.9158672094345093,0.9003053307533264,0.9166664481163025
74,3.6945478916168213,left,left,177.89792237373354,2.102077626266464,176.52540834130684,-3.474591658693157,-3.3859971579827377,88.32033311665529,0.32800944915371133,0.5110052436321854,-0.3696181318205163,OK,0.8733974099159241,knee,0.9999720454216003,0.998409628868103,0.8733974099159241,0.9165024161338806,0.90128093957901,0.9175830483436584
75,3.7338967323303223,left,left,177.9976314026171,2.0023685973829117,176.4758310734973,-3.5241689265027105,-3.3862221253876807,87.3836527710741,1.264689794734906,-0.4760318304279573,-1.3566552058806565,OK,0.8733846545219421,knee,0.9999729990959167,0.998461127281189,0.8733846545219421,0.9171656966209412,0.9022080898284912,0.9184942245483398
76,3.787868022918701,left,left,177.8905816926532,2.1094183073468002,176.59582215793077,-3.404177842069231,-3.349877530380528,86.83644353106702,1.8118990347419839,-0.9998378498974653,-1.8804612253501602,OK,0.873764157295227,knee,0.999971866607666,0.9984537363052368,0.873764157295227,0.9176273345947266,0.9016327857971191,0.9185425043106079
77,3.8351032733917236,left,left,177.63863708017766,2.3613629198223407,176.65906747032537,-3.3409325296746317,-3.35678793239908,87.59247742042812,1.0558651453808778,-0.06201506247396707,-0.9426384379266608,OK,0.8747186064720154,knee,0.9999721050262451,0.9984621405601501,0.8747186064720154,0.9184786081314087,0.9027448892593384,0.9193928241729736
78,3.8802640438079834,left,left,177.51749253608224,2.482507463917756,176.7684890423415,-3.231510957658486,-3.3326342135624163,87.41350540135085,1.2348371644581562,-0.20511039063530734,-1.0857337660879978,OK,0.8756055235862732,knee,0.9999718070030212,0.9984355568885803,0.8756055235862732,0.9186868667602539,0.901257336139679,0.9190947413444519
79,3.922450542449951,left,left,177.45396528965708,2.546034710342923,176.83348050191498,-3.166519498085023,-3.3142120822085643,87.32703127952576,1.3213112862832475,-0.2746265942548415,-1.1552499697075405,OK,0.8763260245323181,knee,0.9999716281890869,0.9984042048454285,0.8763260245323181,0.9188385605812073,0.8998086452484131,0.918766975402832
80,3.959563732147217,left,left,177.38836467234452,2.6116353276554776,176.86333570320338,-3.1366642967966243,-3.3159553838248543,87.31409125727679,1.3342513085322167,-0.25356450209599496,-1.1341878775486975,OK,0.8736264109611511,knee,0.9999720454216003,0.9984305500984192,0.8736264109611511,0.9172635078430176,0.8991252779960632,0.9172460436820984
81,4.012147665023804,left,left,177.32569352505482,2.6743064749451833,176.88421516516027,-3.1157848348397295,-3.3236313690917116,87.2668650215904,1.3814775442185976,-0.2666750377163808,-1.147298413169068,OK,0.870745062828064,knee,0.9999725222587585,0.9984579086303711,0.870745062828064,0.915557861328125,0.8984190821647644,0.9156867861747742
82,4.055669546127319,left,left,177.45328180020618,2.5467181997938155,176.88995573685978,-3.1100442631402245,-3.3227939457929776,87.87215938603916,0.7761831797698449,0.20612790318021704,-0.6744954722724685,OK,0.8630319833755493,knee,0.9999713897705078,0.9983788132667542,0.8630319833755493,0.910494327545166,0.8942432403564453,0.9109569787979126
83,4.092607736587524,left,left,177.53508120355193,2.4649187964480745,176.68565262493559,-3.314347375064415,-3.449543044704704,88.33547946365587,0.3128631021531305,0.6652025904636345,-0.2154207849890497,OK,0.8590431809425354,knee,0.999970555305481,0.9983420968055725,0.8590431809425354,0.9083996415138245,0.8932167887687683,0.9092272520065308
