cycle_percent,knee_flexion_mean,knee_flexion_sd,hip_flexion_mean,hip_flexion_sd,trunk_flexion_mean,trunk_flexion_sd,knee_velocity_mean,knee_velocity_sd,ankle_dorsiflexion_mean,ankle_dorsiflexion_sd,foot_inclination_mean,foot_inclination_sd
19.0,50.15254396218101,5.5151563532181385,46.58180420915477,4.113905953684883,11.43874319982496,0.7324012936621578,141.11841732751577,12.384509376727555,0.8886999539316,4.62342571616587,14.120782998919578,5.804859004316713
20.0,51.90058386428305,5.263921005564124,48.50076741427543,3.9867219387728254,11.94250980029812,0.7194065184353126,137.49018058383015,12.334402646365517,0.9348250828735982,4.489228967076096,14.407501167432125,5.632062227480199
21.0,53.67265158103941,4.9901598620036385,50.437242915555714,3.816471830963904,12.440087694804513,0.7034340680239253,133.8713939766342,12.990003614366499,1.018347296173034,4.383898159363793,14.657149064115151,5.466434497240326
22.0,55.62642682392961,4.6561721450831195,52.5318104606508,3.571874272327855,12.953656815634282,0.688570903312386,129.7787450256987,13.39330528118331,1.181832073378409,4.252748306148952,14.866441105534646,5.255327025046773
23.0,57.846858543375866,4.199420141371203,54.850612854109535,3.17362098664045,13.51062648858911,0.670731062992069,125.19290594744932,12.934321104364978,1.4601823124671924,4.110918982531245,15.04668986538821,4.968692372839372
24.0,60.09404748638099,3.8007626359985665,57.18717368748306,2.8293774000182146,14.067800559678615,0.6605740688320758,120.7508373975718,12.600287780839695,1.8254374971867442,3.9457397754416292,15.149236861389772,4.658985013351413
25.0,62.021405806411984,3.260854288405895,59.22458043796333,2.3606348625995683,14.583975788618368,0.6478987423015193,117.0418072584548,12.856615949095838,2.3942006922140315,3.709110704852122,14.98660046485296,4.33928540105224
26.0,63.86084530628245,2.8363570854250777,61.174496220367395,2.0245885760644806,15.086822038356194,0.6551735579119763,113.14380775275508,13.186049605550792,2.973656476540611,3.451616326344453,14.799514647730609,4.031447065413099
27.0,65.60406579432497,2.5443759488944973,63.03980860272108,1.8079801014119588,15.59225361717161,0.6589655567921351,109.45572678504307,12.946716529864588,3.506669449953321,3.2424545100803,14.649841358822153,3.77136391838889
28.0,67.2690147162557,2.5101302442456856,64.85454257273422,1.6781643248605267,16.106726624274035,0.6270853936958942,105.43968010287684,12.294157717046685,4.022804900803317,2.9684068600816564,14.49839386699218,3.5084670941659013
29.0,69.0325165958612,2.430490472898365,66.75699445093782,1.5157313624089161,16.640274780584026,0.6227884765636509,100.8600329698934,11.36090764051621,4.54684912578147,2.703383622195145,14.368947799725897,3.2190845521788027
30.0,70.57300858555404,2.266246657811478,68.42329941653496,1.2964784462227932,17.116843988107963,0.650081286489388,96.34659648617928,10.00719754613651,4.914808343332472,2.6118496130097246,14.35174481379453,3.048211627716955
31.0,71.88815773784425,2.1815769433453114,69.91074586242496,1.1893896064276173,17.58803572444343,0.7040646801624052,91.82617849647347,8.476314032527211,4.94964457045289,2.587413846969891,14.615803029409795,2.9589377888345494
32.0,73.09361657060573,2.2206699851231924,71.31397849412306,1.2707033013118916,18.05585368090485,0.7732556415070339,87.44067196344486,7.392045307593025,4.917860614937001,2.491653499189353,14.917631142450512,2.8538488469460863
33.0,74.25095202026286,2.2347817093084665,72.65761767792003,1.3689275777931098,18.521077446126004,0.8481981074005179,83.39438363601359,7.136793496727051,4.858829398788707,2.426792350799877,15.255582389680093,2.776184696566948
34.0,75.33195078087651,2.251189785252777,73.91045015926495,1.471387837968129,18.964923303273554,0.9101799032389936,79.79069064433395,7.1421490450004095,4.781317215671132,2.387683911643779,15.605106709213947,2.7333750891910453
35.0,76.38075566128008,2.266995766389493,75.12982784217344,1.5806098105089277,19.408968131193763,0.9811998420508287,76.10739354526288,7.2878664315801025,4.701486948329335,2.3882773774319315,15.958409001971042,2.7442101669509364
36.0,77.37491266908506,2.1026388201987674,76.30025469475075,1.3944310425156645,19.851487255316425,1.0022527203736253,71.8646606851326,6.9573475991096805,4.597542816712735,2.4497854869209643,16.328602412937972,2.834809386738338
37.0,78.33761001229583,2.003972882188176,77.45163926415047,1.2220885377063289,20.303897274037418,1.0266242262946232,67.79996984421724,6.716865535069433,4.504925766489403,2.5365072153659654,16.684942255693343,2.9794771480052624
38.0,79.2911009711731,1.9722055756939638,78.61749579918718,1.1069815052451357,20.78861146418542,1.0850126147639507,63.60979515091399,6.900889358745855,4.361970039236141,2.610808785193375,17.10024659693517,3.112218887790561
39.0,80.25534315054186,1.9658691049831218,79.8108812508374,1.0267249013877957,21.2740609613544,1.157195822689084,59.58375656791676,7.107450728781484,4.134186044450449,2.7978767836485856,17.58433681660839,3.3376841627245595
40.0,81.32108418999094,2.11129724074044,81.08980218157718,1.0740095614990366,21.744555992033,1.1697506451974986,55.852873467279615,5.908188219350295,3.7739623806983054,3.1551164582278153,18.201875619748435,3.744304375085222
41.0,82.29379250748076,2.2757447533607267,82.28507376168699,1.1271902014334014,22.202739052059126,1.1680305628391592,52.36591128796697,4.8129239386630465,3.164428521409532,3.408052773617264,19.04702927644334,4.100811495160825
42.0,83.08560586529482,2.277431522479744,83.32575188311766,1.1109904927824583,22.64096474477461,1.188694096875597,49.13973783869648,4.462530227951855,2.4244738482369352,3.670585906508806,19.976344878714812,4.436816737817419
43.0,83.82065828065295,2.1751227899734427,84.31046456584794,1.021615372408161,23.042099073529556,1.163201991347419,45.79857107709003,3.9832511125268155,1.5007156633099032,3.761842824010276,21.051577125024625,4.538669472487921
44.0,84.42707973381509,1.9810088898735851,85.1718823339698,1.0067907410607817,23.409844240162684,1.1426206013158247,42.25697580508322,4.085618953899087,0.5421800105382423,3.8252073848880674,22.122861629469707,4.5945738776479725
45.0,84.97027312438007,1.7481884462281578,85.92983596759342,0.9942937918405387,23.728694846259042,1.1140324503930321,38.2726608651175,4.260926885725487,-0.22292736695843773,3.7948685668796456,22.99205937000409,4.5418748148242285
46.0,85.49714453457494,1.523500409372878,86.64812758427767,1.0034393931739236,24.020790501156497,1.0616181446163795,34.16838551195539,4.665563792318135,-0.9464688204174672,3.8090656063212713,23.816276271871192,4.521339038886303
47.0,86.03626646153045,1.344705623264692,87.35970585544656,0.9843377333103164,24.28767625366724,1.0067827925134853,29.413630331248907,5.934380360251513,-1.5684742196625479,3.685695920880317,24.532711079413655,4.354959297452435
48.0,86.55121820135656,1.2387776679778673,88.01643253038505,0.9922911907606433,24.51629609091847,0.93831103790484,24.248720975332375,7.197074214139463,-2.196977814680359,3.3875597665259214,25.24805957657031,4.022290698837094
49.0,87.00358315313541,1.157584382047418,88.57554097521397,1.0429741956072458,24.705983710773797,0.9094943090694925,19.228744753714423,8.010156298514804,-2.738146051104483,3.0623084380632752,25.87217193979968,3.6751421687447934
50.0,87.34344885769822,1.136592802120991,89.00956690852873,1.0944361316877838,24.873116448181168,0.896868264599101,14.266406248019528,8.483933050395079,-3.2055804666537973,2.758682868222307,26.412578864004427,3.372464878002023
51.0,87.59891296967248,1.1504045027064553,89.35022404062953,1.174934835844553,25.02619142963144,0.8749647486976316,8.808738678942616,8.656057732894556,-3.670767226788866,2.450121256875193,26.94564758546326,3.0737945816676886
52.0,87.76655492406809,1.1443026923781876,89.58509780513356,1.222468161920533,25.14790118532333,0.853538262152098,3.505205721679078,8.834511415863274,-4.117456597696481,2.180667235423965,27.446814901954326,2.849145560737053
53.0,87.89005157718272,1.1751238204866776,89.76770236198281,1.2999149025207306,25.25342633462402,0.8328625329790605,-1.6677461281861115,9.077440532388662,-4.551436957954969,1.9672347656135973,27.927212507778894,2.682584434499138
54.0,87.9139470857018,1.1592561786645488,89.82460322212165,1.331069779508636,25.33217665205302,0.8144482782887059,-7.88186839618135,7.359756290459829,-4.983988295763694,1.828378965450079,28.405508811396828,2.5755075732050394
55.0,87.79315972287134,1.1628166083094746,89.7206460656876,1.4282198113247768,25.390423038356264,0.8052129294240296,-14.528258940516652,6.156900312967758,-5.402127328665781,1.792622602645542,28.86506402420576,2.5634453839563016
56.0,87.50232740839958,1.2776400345944352,89.44364665724845,1.5854282582012476,25.424395751324955,0.7845361292025333,-21.623853196063067,6.105413589793908,-5.629415488484149,1.7566459465173594,29.112491990960198,2.5349152373330814
57.0,87.17765077923822,1.4220181382525783,89.13239488596673,1.7794330870871065,25.446703072354122,0.7846199653625588,-28.74560404389543,6.709547075917016,-5.803442490816562,1.7495027769454046,29.295401456442153,2.510325774968822
58.0,86.76302995352508,1.3641048850814326,88.69999862430518,1.8184540011113373,25.429127357690458,0.8058893777652012,-36.17539212553946,7.590900470657857,-5.94733876587859,1.7897112945849631,29.43949745278893,2.516170728274369
59.0,86.19575399903573,1.2468386493028991,88.10345108866828,1.782375534309212,25.383491098112852,0.8078686750857315,-43.5867236952618,7.433967009207368,-6.069491410819545,1.7440268070713199,29.545285419299827,2.404975238464491
60.0,85.51032595087787,1.207615445158856,87.39010141753504,1.8588206741200302,25.32350563190286,0.8257084391746863,-51.449134701135925,7.097007324013964,-6.199440154703829,1.6801809311288451,29.64317031994951,2.2548147978459445
61.0,84.5717913413615,1.0549856539291003,86.38725586638016,1.730486846074828,25.190754969327617,0.8160732269441756,-59.45776384927573,6.9833462741499845,-6.25235169932152,1.8059879902811196,29.62764214363044,2.335888787135138
62.0,83.48842876994995,0.865599478599302,85.23324717364851,1.6125703999190153,25.016366682728915,0.7994706691855684,-67.49545180989551,7.397247528389736,-6.220789401735736,1.823102605791186,29.492337680766067,2.2728925129520383
63.0,82.35500706986689,0.776712030793656,84.0253396422328,1.5668461896356263,24.810527392975416,0.7792815124492457,-74.58619265219475,7.448358829782659,-6.210304314481609,1.84894419288317,29.350499135091088,2.243493928650359
64.0,81.18901956958995,0.9388225098364772,82.78873392628323,1.6759349618790584,24.584675326955026,0.7661473668104016,-81.5888928314708,7.1767168941876935,-6.1657159264115045,1.8857524964006331,29.150676896673236,2.2533313118349843
65.0,80.03802102504194,1.2074104533561307,81.567869476453,1.8659763191296204,24.349828562715675,0.7691645028626001,-88.4003617278049,7.048143907959255,-6.046335957996802,1.9346768912055847,28.8663160693014,2.300502354507287
66.0,78.55923692387513,1.2763709840142259,80.01200412103387,1.985577047208601,24.02904837304493,0.7948556588873738,-95.08438936263603,6.644235578554402,-5.739216152528893,2.0652916315559775,28.315497328415073,2.3817448111886206
67.0,76.82618698143175,1.182523235860768,78.1951365114565,1.896564295773213,23.630498455531896,0.7461266344788983,-101.52373028901263,6.102963345843462,-5.266764271044638,2.1313430202223564,27.52831319655175,2.2921749590984373
68.0,75.10629859070559,1.0466857743939013,76.40439711773764,1.7991437259867549,23.226067014623364,0.7071291772534429,-107.11861923724261,6.730622031706889,-4.866382943631554,2.300006198850857,26.794351431222807,2.2888618919815102
69.0,73.32991936107919,0.9518426207965214,74.58987186407552,1.7089037182506728,22.799793452205396,0.6964448361701289,-111.9842957158603,8.020008808588724,-4.408028892351548,2.5947639546044896,25.94786984156059,2.4537251958064177
70.0,71.55990739557653,1.056757187802519,72.79742592613479,1.6722966738567662,22.370339197709484,0.6807833673231254,-116.25795119939175,9.692752217297123,-3.9368459524523356,2.9738746160299865,25.069666619603527,2.7433915354321297
71.0,69.83100836792852,1.414255926693823,71.03614307664088,1.8402029390894674,21.928142110244945,0.7015877494553179,-119.97799278010989,11.363236989984236,-3.4313382704427546,3.3277611345202756,24.15434567197531,3.038620293662788
72.0,68.04877112767043,1.8742836298270282,69.24022191713196,2.1592400682324393,21.466938475503373,0.740128217731274,-123.88187188666609,12.763401037805728,-2.9203537784916107,3.530575862011807,23.195841464533405,3.147878362861908
73.0,65.80673582197166,2.221033707497245,67.02133103484904,2.3563447369929493,20.89767739374447,0.731410763866634,-127.87594699432283,14.083550842792965,-2.2707455081841874,3.6146602666199827,21.953827689051263,3.065850721431206
74.0,63.60430476623992,2.4385540756083506,64.87027217209224,2.4243037968338035,20.34316630056751,0.7007610581096441,-130.91237724039675,13.698437744741344,-1.6513583501098203,3.7259157645570897,20.728557244824973,3.0380550687627217
75.0,61.56502870125262,2.523510258406542,62.907630497823014,2.5065704448940007,19.83758935083997,0.6949191665480947,-133.90780100925295,13.0612999823473,-1.0995484994863798,3.7738824244976907,19.594536053755927,3.070610856664116
76.0,59.65097801378894,2.4325054729494444,61.09405288077162,2.54279876297741,19.358513059599787,0.7001383312952236,-137.4381654586786,12.258169846579142,-0.5361775170041483,3.7964509793677963,18.451615709621226,3.1600304055621398
77.0,57.68033142745946,2.3537602909454365,59.21806103840001,2.5831078809731376,18.868933204848897,0.7133621602737896,-140.63519015970394,11.998335935331248,-0.04257373155958666,3.7913274257432734,17.373777325467902,3.235521242725917
78.0,55.576976636228274,2.356509465669942,57.195441912782734,2.6892532048329736,18.35176504548551,0.7457890941749666,-142.61076235644077,11.495970640919149,0.27982764704220564,3.642676267351601,16.453472121888808,3.145563653876168
79.0,53.39075112036721,2.4471608467688055,55.0594725254227,2.8112433218263444,17.78046139060728,0.7623229824370663,-143.9738471666677,12.155143204447867,0.563353639207903,3.501743596094267,15.548386346343861,3.042260625550525
80.0,51.2892688012719,2.564177459147674,53.01368073929391,2.9514769687764812,17.231330175174918,0.7844414161344713,-144.8044904495289,13.481921332115476,0.8295922362203189,3.37718695491501,14.677326000932554,2.9485904029745615
81.0,49.02865273951775,2.7221631451696013,50.78725058094856,3.1602624292967483,16.618482978149753,0.8536070064720669,-145.27632894358848,15.331964548328346,1.0152311179685967,3.254130166276752,13.844654018750303,2.8338077409001174
82.0,46.4471582352428,2.7158282445855106,48.21777334476132,3.22152160284186,15.899566603185498,0.9033059646485306,-146.25148145054712,16.987043782295135,1.0820810551985265,2.9495943395210027,13.046870438468432,2.562607196461569
83.0,43.81156761421596,2.4711708934029297,45.571775174984765,3.0691916488125064,15.15154850023248,0.9172319933293871,-147.59590579348438,18.62083311665575,1.0610493863565278,2.5593559274073874,12.330291553107104,2.23908540247839
84.0,41.29145323910206,2.0574388393601586,42.99222465840416,2.663390177635532,14.399797381460772,0.8318100988294436,-149.7270116613095,20.0683770040287,1.0044077649538483,2.177216194844514,11.694618197204784,2.007846896472443
85.0,39.104918211424426,1.831592487013979,40.68662512650104,2.3290778448639364,13.689627599941815,0.7248122139401285,-151.1404018605553,21.00946329873598,0.9155974974467432,1.8025679401919752,11.192323187418433,1.7570493976768455
86.0,36.990892105546,1.7790803710358771,38.465693678927664,2.020450892316296,13.003920970993116,0.5992609323264415,-152.33866544856028,21.97201024700892,0.7731286816763632,1.4488433871823905,10.755990715935061,1.5193421157915952
87.0,34.93804883812563,1.7374277671191625,36.26780675739064,1.7965785286826153,12.299386910636317,0.5115168000273859,-152.13504777778726,21.763178800478396,0.6469689058386902,1.1346473302704194,10.322660085532588,1.2855394605334642
88.0,32.73582535823879,1.5795169055758744,33.93434140594312,1.537330066939832,11.553914687016338,0.4892614009394591,-151.40931595220815,21.61793932562282,0.4562462753793091,0.9284965525090219,9.899152363932659,1.0844320454804903
89.0,30.378248910505025,1.4725942461970007,31.42115359786455,1.2625797244700288,10.742536837509924,0.46046750702229094,-149.85494848996962,21.044050351090096,0.2534825755522767,0.7564620259878518,9.446149574598095,0.9473259850641582
90.0,27.821367994084913,1.7455512018035582,28.68682187857912,1.3688477580911484,9.84733719698215,0.5501239890178916,-146.0312383665147,17.724578445013684,0.002392721331728372,0.7210310059784909,8.979490591156186,0.9049067093915228
91.0,25.258563377025194,2.1466476281215274,25.945169758315135,1.7291828944281287,8.94526276131127,0.7042114700552188,-142.10031679257736,14.565399697300343,-0.27781140383052866,0.7937139106126715,8.53646778385183,0.9568230673436873
92.0,22.776471767030586,2.354875741422478,23.250611017214126,2.0639170322013176,8.025750032263185,0.8525078343168446,-137.6375953686451,11.420190392580562,-0.5274577612508532,0.8187156205749877,8.079068543330466,1.0833747381239844
93.0,20.287651488730038,2.533039770101567,20.544765185535237,2.399701439622973,7.102042793451162,1.001496429976802,-132.80248934928198,9.007966120260287,-0.7584865580904653,0.8908861307929488,7.603415654736406,1.2781650413135
94.0,18.052196779381998,2.311402421519297,18.110452964865015,2.374464772509452,6.26733581891321,1.0709690947719803,-128.08636733625028,7.715426469526522,-0.9584574224461626,1.0140374610569147,7.1675370558763225,1.4623809578855584
95.0,16.20047892282864,1.9566917043251648,16.09947826207184,2.1896405893002244,5.569011583064696,1.09403269543777,-123.41592915877594,7.673510628461554,-1.104236490746158,1.1545599769598744,6.774248734567625,1.5901180770705061
96.0,14.39345057527706,1.620432162975044,14.137616875345216,1.996355516742279,4.886333229782113,1.1086660079809472,-117.9003041605606,7.3120924030951695,-1.2654239185228195,1.3451385880985496,6.40759084823675,1.7356515001774853
97.0,12.575057733643897,1.395191920201402,12.178520147066658,1.8811694602313824,4.211549350882653,1.1355202777886138,-111.6184302064665,7.14181331626902,-1.4650797225323569,1.5619743128990722,6.073166659992225,1.889393907730314
98.0,10.91920067783969,1.2335526095368743,10.438943190185,1.68623792053513,3.624710823604143,1.1091016416109583,-104.11005885815223,7.705324329876022,-1.6604152970027652,1.723499697927647,5.7653836082615735,1.9450619459975724
99.0,9.319190124427548,1.1586536555137232,8.76009616113197,1.5511602220614473,3.05618592685424,1.0829716672534604,-96.21584563521729,8.505601766092102,-1.8578089297804716,1.8922678711193266,5.473088819930266,1.9898056076113406
100.0,7.719179571015409,1.2227108283721346,7.081249132078941,1.5118697419238845,2.487661030104337,1.0728602839206507,-88.32163241228237,9.868448131251302,-2.055202562558178,2.0750045503108576,5.180794031598959,2.0398101972454405
