frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min,lowest_visibility_marker,shoulder_visibility,hip_visibility,knee_visibility,ankle_visibility,heel_visibility,foot_index_visibility,quality_valid,knee_flexion_relative_deg,hip_flexion_relative_deg,trunk_flexion_relative_deg,knee_flexion_interpolated_deg,knee_flexion_filtered_deg,knee_flexion_was_interpolated,hip_flexion_interpolated_deg,hip_flexion_filtered_deg,hip_flexion_was_interpolated,trunk_flexion_interpolated_deg,trunk_flexion_filtered_deg,trunk_flexion_was_interpolated,ankle_dorsiflexion_interpolated_deg,ankle_dorsiflexion_filtered_deg,ankle_dorsiflexion_was_interpolated,foot_inclination_interpolated_deg,foot_inclination_filtered_deg,foot_inclination_was_interpolated,any_signal_was_interpolated,knee_angular_velocity_deg_s,signal_processing_valid
27,1.4408273696899414,left,left,177.97245655066573,2.0275434493342743,176.7365819318169,-3.263418068183114,-3.209362688526117,91.12765734536825,-2.479314779559246,3.2092561743595054,2.328632798906824,OK,0.8699871301651001,knee,0.9999687671661377,0.9982786774635315,0.8699871301651001,0.912555456161499,0.901796281337738,0.9125379920005798,True,-0.4945215907417131,-0.6269031929924158,-0.2830635829030945,-0.4945215907417131,-0.503331356355765,False,-0.6269031929924158,-0.6190459467896748,False,-0.2830635829030945,-0.2742511238341992,False,-2.479314779559246,-2.2594383837527032,False,2.328632798906824,2.1009018503523977,False,False,-0.09803438135056437,True
28,1.493138074874878,left,left,178.14016495646092,1.8598350435390785,176.6709759315965,-3.3290240684034984,-3.2015006177614156,91.11927762088732,-2.4709350550783142,3.1066361150684916,2.226012739615811,OK,0.8689367175102234,knee,0.9999687075614929,0.99826580286026,0.8689367175102234,0.9118013978004456,0.9010366797447205,0.9118001461029053,True,-0.662229996536909,-0.6925091932128002,-0.27520151213839306,-0.662229996536909,-0.473721582909665,False,-0.6925091932128002,-0.6058849115043761,False,-0.27520151213839306,-0.2748753441859494,False,-2.4709350550783142,-2.210208903208044,False,2.226012739615811,2.0674968876167896,False,False,-0.08965496234252664,True
29,1.5465407371520996,left,left,177.9085192410573,2.0914807589427085,176.78289381310333,-3.2171061868966717,-3.1974570060109793,90.70753714785117,-2.059194582042167,2.8186670876795676,1.9380437122268859,OK,0.8703528046607971,knee,0.999968945980072,0.9982977509498596,0.8703528046607971,0.9135833978652954,0.9033297896385193,0.9135936498641968,True,-0.43058428113327896,-0.5805913117059736,-0.27115790038795673,-0.43058428113327896,-0.44590996828601226,False,-0.5805913117059736,-0.5980510273288193,False,-0.27115790038795673,-0.27702718863296766,False,-2.059194582042167,-2.1059560598229865,False,1.9380437122268859,1.981069930232809,False,False,-0.18089367357200664,True
30,1.5890748500823975,left,left,177.7823517285669,2.2176482714330916,176.84259313891155,-3.1574068610884467,-3.1957833670376927,90.42116453476186,-1.7728219689528544,2.6004363002456934,1.7198129247930183,OK,0.8711407780647278,knee,0.999968945980072,0.9983161091804504,0.8711407780647278,0.9148508310317993,0.9051923155784607,0.9149319529533386,True,-0.3044167686428958,-0.5208919858977485,-0.2694842614146702,-0.3044167686428958,-0.47031179310635396,False,-0.5208919858977485,-0.609960135019276,False,-0.2694842614146702,-0.27191536123583016,False,-1.7728219689528544,-1.7777377222840074,False,1.7198129247930183,1.6454707029610858,False,False,-0.5506544960691242,True
31,1.6348354816436768,left,left,177.81573216429928,2.184267835700723,176.79412567197414,-3.205874328025857,-3.2125277919437463,90.39585647929135,-1.7475139134823507,2.57347085107418,1.6928474756215053,OK,0.870143473148346,knee,0.9999685883522034,0.9982733130455017,0.870143473148346,0.9136747121810913,0.9047797918319702,0.9141915440559387,True,-0.3377972043752644,-0.5693594528351587,-0.28622868632072374,-0.3377972043752644,-0.4944447092182182,False,-0.5693594528351587,-0.6211889231315131,False,-0.28622868632072374,-0.2644621423160703,False,-1.7475139134823507,-1.448444564866287,False,1.6928474756215053,1.3107266364634995,False,False,-0.966153987599833,True
32,1.6868972778320312,left,left,178.09446567476743,1.9055343252325656,176.6770363933646,-3.3229636066353976,-3.1838035515404295,89.48656565767335,-0.8382230918643501,1.5312600380008954,0.6506366625482087,OK,0.8659077286720276,knee,0.9999660849571228,0.9982531070709229,0.8659077286720276,0.9116372466087341,0.9036047458648682,0.912838876247406,True,-0.6165307148434218,-0.6864487314446994,-0.25750444591740695,-0.6165307148434218,-0.5751392815166279,False,-0.6864487314446994,-0.6392738121738721,False,-0.25750444591740695,-0.23843283120271747,False,-0.8382230918643501,-1.3435750154547321,False,0.6506366625482087,1.169276714909239,False,False,-1.120059273624084,True
33,1.732743263244629,left,left,178.26082953702024,1.7391704629797573,176.61483199103532,-3.3851680089646834,-3.1642345231626163,89.47281183379872,-0.8244692679897128,1.4329157825805579,0.5522924071278794,OK,0.8627128005027771,knee,0.9999634623527527,0.9982290267944336,0.8627128005027771,0.9101762175559998,0.9029439687728882,0.9120913743972778,True,-0.7828945770962301,-0.7486531337739852,-0.2379354175395938,-0.7828945770962301,-0.6549393684851091,False,-0.7486531337739852,-0.6541511016892632,False,-0.2379354175395938,-0.20985611331588555,False,-0.8244692679897128,-1.218248620995078,False,0.5522924071278794,1.0076042408833303,False,False,-1.0116142349147115,True
34,1.7927706241607666,left,left,178.31199210254934,1.6880078974506603,176.69246936789153,-3.3075306321084668,-3.0673104504442152,90.1831894007934,-1.5348468349843927,2.111417479908277,1.2307941044555832,OK,0.864902675151825,knee,0.9999634027481079,0.9982160329818726,0.864902675151825,0.9111953973770142,0.9032677412033081,0.9131014347076416,True,-0.8340571426253272,-0.6710157569177686,-0.1410113448211927,-0.8340571426253272,-0.730761778336254,False,-0.6710157569177686,-0.6632638033344567,False,-0.1410113448211927,-0.18357986472606935,False,-1.5348468349843927,-1.0038652617744872,False,1.2307941044555832,0.752787422046606,False,False,-0.6809778797345657,True
35,1.8365986347198486,left,left,178.18135216340931,1.818647836590685,176.7682066913346,-3.2317933086654023,-3.052899777603533,89.79453256246359,-1.1461899966545843,1.792073930116155,0.9114505546634746,OK,0.8650408387184143,knee,0.9999637603759766,0.9982317090034485,0.8650408387184143,0.9111325144767761,0.9029099345207214,0.9131813049316406,True,-0.7034172034853023,-0.5952784334747041,-0.12660067198051062,-0.7034172034853023,-0.7554002130762834,False,-0.5952784334747041,-0.6524059893996484,False,-0.12660067198051062,-0.16804368257214683,False,-1.1461899966545843,-0.9026220975133811,False,0.9114505546634746,0.6315841912645851,False,False,-0.08920698473567254,True
36,1.878206729888916,left,left,178.194844213555,1.805155786444999,176.74856216374818,-3.2514378362518244,-3.0811465489946652,89.3239396831884,-0.6755971173793966,1.299386756890575,0.41876338143788416,OK,0.8683857917785645,knee,0.9999653100967407,0.9982595443725586,0.8683857917785645,0.9131969809532166,0.9048060178756714,0.9149703979492188,True,-0.7169092536309885,-0.6149229610611262,-0.1548474433716427,-0.7169092536309885,-0.7339372459778739,False,-0.6149229610611262,-0.6200744691979939,False,-0.1548474433716427,-0.15380004984761272,False,-0.6755971173793966,-0.857642885052428,False,0.41876338143788416,0.5899800584249192,False,False,0.5231415580664913,True
37,1.9281563758850098,left,left,178.21765784846758,1.7823421515324185,176.73132546303864,-3.268674536961356,-3.106122640770817,88.98034983636782,-0.33200727055881885,0.9252438840908062,0.044620508638104184,OK,0.8715028166770935,knee,0.9999668002128601,0.9982903003692627,0.8715028166770935,0.9151718020439148,0.9064897894859314,0.9166713356971741,True,-0.7397228885435689,-0.632159661770658,-0.17982353514779437,-0.7397228885435689,-0.6937061953239473,False,-0.632159661770658,-0.5958746349478535,False,-0.17982353514779437,-0.15628558982609125,False,-0.33200727055881885,-0.7016169768813854,False,0.044620508638104184,0.44749982667919425,False,False,0.9310414007438039,True
38,1.966914415359497,left,left,178.1535147015282,1.846485298471805,176.7764895920436,-3.223510407956411,-3.093016359539946,89.24791577149395,-0.5995732056849477,1.2248951183822316,0.3442717429295499,OK,0.8712180256843567,knee,0.9999679923057556,0.9983266592025757,0.8712180256843567,0.9146571159362793,0.9054962992668152,0.9160498976707458,True,-0.6755797416041824,-0.5869955327657128,-0.16671725391692327,-0.6755797416041824,-0.6279302804164368,False,-0.5869955327657128,-0.5654810160554409,False,-0.16671725391692327,-0.160921883491908,False,-0.5995732056849477,-0.5865379983997088,False,0.3442717429295499,0.36316685054679854,False,False,1.139354282202145,True
39,2.007117509841919,left,left,178.1108368492797,1.889163150720293,176.81346853914224,-3.186531460857765,-3.079738150336608,89.40305985993818,-0.7547172941291791,1.3990163211796514,0.5183929457269585,OK,0.8710562586784363,knee,0.9999690651893616,0.9983618259429932,0.8710562586784363,0.9142109155654907,0.9046225547790527,0.9155587553977966,True,-0.6329018893556944,-0.5500165856670667,-0.15343904471358538,-0.6329018893556944,-0.5735601782133793,False,-0.5500165856670667,-0.49128624632752504,False,-0.15343904471358538,-0.1210741984933704,False,-0.7547172941291791,-0.4270525930880524,False,0.5183929457269585,0.22370446270882666,False,False,1.186099756308868,True
40,2.0626678466796875,left,left,177.85247258887176,2.1475274111282374,176.92017478579666,-3.079825214203339,-3.076081245932617,89.2191376700552,-0.5707951042462014,1.3704090494541812,0.48978567400149586,OK,0.8710864186286926,knee,0.9999690651893616,0.9983595609664917,0.8710864186286926,0.9142165184020996,0.9045755863189697,0.9154736399650574,True,-0.37453762894775,-0.44331033901264094,-0.14978214030959425,-0.37453762894775,-0.521041194622516,False,-0.44331033901264094,-0.3935595167619629,False,-0.14978214030959425,-0.057888840534805475,False,-0.5707951042462014,-0.24538701544325078,False,0.48978567400149586,0.060016497047888605,False,False,0.8907171277841128,True
