cycle_percent,knee_flexion_mean,knee_flexion_sd,hip_flexion_mean,hip_flexion_sd,trunk_flexion_mean,trunk_flexion_sd,knee_velocity_mean,knee_velocity_sd,ankle_dorsiflexion_mean,ankle_dorsiflexion_sd,foot_inclination_mean,foot_inclination_sd
88.0,32.8551218195653,3.1436505675165978,35.00768766800579,3.848387456704715,12.098011698869058,1.7237243052616136,-140.1933884621687,20.040316400904572,2.7568378853111484,2.5126930834480636,7.188607965117392,1.6524778131792854
89.0,30.46373976552243,3.012063381730854,32.36511468272215,3.8285293827168023,11.177229858315057,1.7737463335587265,-140.54592701494542,20.732749492032504,2.2743084863929823,2.474091686455273,7.001546454722328,1.538852494640012
90.0,28.214905578527635,2.7282895195662564,29.89025792952947,3.580858516614078,10.305686626285317,1.766909640435904,-140.72954661738558,21.966951075791307,1.8371121858440456,2.3801649912356666,6.793222089439408,1.4143023665978331
91.0,26.003804748022176,2.389706611549077,27.404159846545337,3.172749776779989,9.369250950074932,1.6603738425707735,-138.91348215197266,22.374328761269307,1.4094846199477384,2.248775128513151,6.559411231604007,1.343545992881003
92.0,23.43272479429096,1.8719561609074786,24.6073805633837,2.6992636037444933,8.345056226518858,1.526149616335464,-136.80400245305333,22.036891120237886,0.9123837676077041,2.0607511658319875,6.258016689818386,1.3230162468745936
93.0,20.859115648903245,1.5815008181550554,21.81923676982196,2.3771711783327003,7.337452286425626,1.4034510652832692,-135.3405884100335,20.879086308888287,0.4168846379239944,1.8881906654147225,5.960446527582892,1.3300057853537752
94.0,18.573069848953,1.4305184813407776,19.329606820138306,2.116967412054973,6.429870621239928,1.2942760140935583,-131.46499011101028,17.90243780617947,-0.008375915248299485,1.7532262077771272,5.681709565302899,1.336340879879164
95.0,16.38414258261241,1.115668220261085,16.94687256507066,1.8109630440949842,5.557238491301169,1.1865597714994531,-126.26780108025217,15.451506414388485,-0.38703172405065905,1.6017850018732271,5.3815402328935535,1.3217897959251568
96.0,14.170877756647515,0.8531202590116913,14.562325727234139,1.532426120591126,4.696134996757637,1.072424269839426,-121.14267504559432,14.083551660554187,-0.7564388250274005,1.449153624192677,5.061125851198391,1.2814318078214832
97.0,12.09692491333572,0.663250293105209,12.364041444426176,1.2628103066523266,3.921384461680629,0.9415135278552975,-115.05775066241756,13.243258027578648,-1.0453038266261003,1.3611727139892476,4.699571757216252,1.2607557022851217
98.0,10.323173329387904,0.3404941323774605,10.53179134651244,1.1857561896801918,3.3048321163191754,0.8689566086425464,-107.98106082949356,13.206454176047247,-1.1811551305814507,1.2903076297316916,4.27736922977607,1.2155380576021835
99.0,8.415129976634509,0.5031519061615549,8.553922477735231,1.3558332328458105,2.646891925436847,0.8538080806487965,-99.55869574733231,13.086071648801772,-1.32460537353719,1.271379476309051,3.832704797873299,1.142920322871159
100.0,6.507086623881119,1.026073180148969,6.576053608958024,1.6857286431936673,1.9889517345545178,0.8673757894864206,-91.13633066517106,13.244172955900561,-1.4680556164929295,1.2954966680797317,3.388040365970527,1.082832966496108
