frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min,lowest_visibility_marker,shoulder_visibility,hip_visibility,knee_visibility,ankle_visibility,heel_visibility,foot_index_visibility,quality_valid,knee_flexion_relative_deg,hip_flexion_relative_deg,trunk_flexion_relative_deg,knee_flexion_interpolated_deg,knee_flexion_filtered_deg,knee_flexion_was_interpolated,hip_flexion_interpolated_deg,hip_flexion_filtered_deg,hip_flexion_was_interpolated,trunk_flexion_interpolated_deg,trunk_flexion_filtered_deg,trunk_flexion_was_interpolated,ankle_dorsiflexion_interpolated_deg,ankle_dorsiflexion_filtered_deg,ankle_dorsiflexion_was_interpolated,foot_inclination_interpolated_deg,foot_inclination_filtered_deg,foot_inclination_was_interpolated,any_signal_was_interpolated,knee_angular_velocity_deg_s,signal_processing_valid
10,0.571357011795044,left,left,178.55420290683043,1.445797093169574,176.14010431548928,-3.859895684510718,-2.9175301207447815,93.05264822709798,1.3207295705073108,5.4408108840335,-1.6876819205155869,OK,0.9071114659309387,heel,0.9999945759773254,0.99870765209198,0.9213464260101318,0.9428716897964478,0.9071114659309387,0.9344155788421631,True,-1.1125431901018188,-1.5553099600368192,-0.8097191199432672,-1.1125431901018188,-1.0975508638606626,False,-1.5553099600368192,-1.5624819758214852,False,-0.8097191199432672,-0.8298664651291047,False,1.3207295705073108,1.2628012284347676,False,-1.6876819205155869,-1.6277365816030454,False,False,-1.2006179854331274,True
11,0.6275594234466553,left,left,178.62313737131916,1.3768626286808399,176.13815873611478,-3.861841263885225,-2.8713498245580835,92.78066737682941,1.592710420775873,5.148021444837413,-1.9804713597116574,OK,0.9092870950698853,heel,0.9999943971633911,0.9986651539802551,0.9216530323028564,0.9441272616386414,0.9092870950698853,0.9356843829154968,True,-1.181477654590553,-1.5572555394113259,-0.7635388237565692,-1.181477654590553,-1.1287124594498308,False,-1.5572555394113259,-1.4703320187059283,False,-0.7635388237565692,-0.7124995967052876,False,1.592710420775873,1.5257733722201767,False,-1.9804713597116574,-1.8966534096693597,False,False,-1.124173412442918,True
12,0.6828303337097168,left,left,178.53377625038573,1.4662237496142723,176.39698371885646,-3.603016281143539,-2.6720518472175407,92.70949767222794,1.6638801253773465,5.106685855768228,-2.021806948780835,OK,0.9064022898674011,heel,0.999994158744812,0.9985976815223694,0.9176428914070129,0.9414235949516296,0.9064022898674011,0.9325960874557495,True,-1.0921165336571206,-1.29843055666964,-0.5642408464160265,-1.0921165336571206,-1.1998782749735677,False,-1.29843055666964,-1.3361728478904962,False,-0.5642408464160265,-0.5643165093202046,False,1.6638801253773465,1.429704417413684,False,-2.021806948780835,-1.857726353816948,False,False,-0.7482343263289284,True
13,0.7400016784667969,left,left,178.76770035340164,1.2322996465983636,176.54258182793558,-3.457418172064422,-2.4729808585895325,93.34085509151745,1.032522706087832,5.557592051590711,-1.5709007529583516,OK,0.905110239982605,heel,0.9999938011169434,0.9985123872756958,0.916645348072052,0.9409943222999573,0.905110239982605,0.9317813515663147,True,-1.3260406366730293,-1.152832447590523,-0.36516985778801825,-1.3260406366730293,-1.2894337268239975,False,-1.152832447590523,-1.1599983627483788,False,-0.36516985778801825,-0.38570901811293484,False,1.032522706087832,1.1220979409585492,False,-1.5709007529583516,-1.6372423231470918,False,False,3.8180107294403514,True
14,0.8087425231933594,left,left,178.89180372687045,1.1081962731295505,176.66668219154113,-3.3333178084588724,-2.335527350936274,93.70348680619482,0.6698909914104689,5.809473536846977,-1.3190192677020889,OK,0.9041299819946289,heel,0.9999935030937195,0.9984374046325684,0.9159174561500549,0.9407726526260376,0.9041299819946289,0.9312166571617126,True,-1.4501440101418424,-1.0287320839849734,-0.22771635013475988,-1.4501440101418424,-1.1442153838519256,False,-1.0287320839849734,-0.7159087722912206,False,-0.22771635013475988,-0.11401475085440442,False,0.6698909914104689,0.8945430163184511,False,-1.3190192677020889,-1.4368643787335695,False,False,13.342779269837115,True
15,0.8678293228149414,left,left,178.0981212214695,1.901878778530488,177.72925249022794,-2.2707475097720646,-1.8569690454419494,93.39216244614823,0.9812153514570525,5.70781968900882,-1.4206731155402679,OK,0.9070605039596558,heel,0.9999937415122986,0.9984802603721619,0.9176579117774963,0.9424303770065308,0.9070605039596558,0.9333566427230835,True,-0.6564615047409048,0.033838214701834346,0.2508419553595649,-0.6564615047409048,0.1521113286871351,False,0.033838214701834346,0.8329825387855424,False,0.2508419553595649,0.45147129997591534,False,0.9812153514570525,1.0823035067316293,False,-1.4206731155402679,-1.311703416854139,False,False,28.527588288546383,True
16,0.92160964012146,left,left,174.87872021578445,5.121279784215545,178.81074423883413,1.1892557611658674,-0.7765227060985733,92.77757362027792,1.5958041773273663,5.933074937229014,-1.1954178673200602,OK,0.9039378762245178,heel,0.9999939203262329,0.9984948635101318,0.9165478944778442,0.9413524866104126,0.9039378762245178,0.9322266578674316,True,2.5629395009441525,3.4938414856397664,1.331288294702941,2.5629395009441525,1.8672739442612982,False,3.4938414856397664,2.6936950979111445,False,1.331288294702941,1.0656865474136739,False,1.5958041773273663,1.5378844706929726,False,-1.1954178673200602,-1.2986190769291663,False,False,48.89098314758085,True
17,0.9782791137695312,left,left,173.74631588014796,6.253684119852039,177.75118013108207,2.248819868917934,-0.4928816086229985,92.33674391431079,2.036633883294499,5.848726556621893,-1.2797662479271708,OK,0.9006907939910889,heel,0.9999938607215881,0.9984713792800903,0.9147976040840149,0.9397232532501221,0.9006907939910889,0.9304563999176025,True,3.6953438365806464,4.553405593391833,1.6149293921785157,3.6953438365806464,5.276762048958843,False,4.553405593391833,6.014043664351811,False,1.6149293921785157,1.9952997739545077,False,2.036633883294499,2.503324881186458,False,-1.2797662479271708,-1.2453067226249364,False,False,70.73781457169211,True
18,1.0418095588684082,left,left,167.86965690737688,12.130343092623121,172.30970181045006,7.690298189549935,0.9318706341805525,90.49584121466778,3.877536582937509,5.867756751921512,-1.2607360526275784,OK,0.8997077941894531,heel,0.9999942183494568,0.998528003692627,0.9119779467582703,0.9392439723014832,0.8997077941894531,0.9299471378326416,True,9.572002809351728,9.994883914023834,3.039681634982067,9.572002809351728,10.945197812572573,False,9.994883914023834,11.621269882316364,False,3.039681634982067,3.5494311698498477,False,3.877536582937509,3.883516516484022,False,-1.2607360526275784,-1.0101574163779787,False,False,87.94959287380449,True
19,1.107339859008789,left,left,157.87341292494327,22.126587075056733,161.98906558494048,18.010934415059523,3.8858714815874458,88.63699871438523,5.736379083220058,6.638522855969878,-0.4899699485791871,OK,0.9023313522338867,heel,0.9999940991401672,0.99858558177948,0.911044716835022,0.9392874836921692,0.9023313522338867,0.9299330711364746,True,19.56824679178534,20.315520139533422,5.9936824823889605,19.56824679178534,17.253503425621293,False,20.315520139533422,17.57939903228976,False,5.9936824823889605,5.0794138508737525,False,5.736379083220058,5.2598780285953,False,-0.4899699485791871,-0.506359784390033,False,False,90.0458651278912,True
20,1.1711435317993164,left,left,154.8213990410018,25.178600958998203,159.87679268116187,20.123207318838126,4.097066434448716,88.20765937797695,6.165718419628334,7.360119452585741,0.23162664803666644,OK,0.9032073020935059,heel,0.9999931454658508,0.9985098838806152,0.9106399416923523,0.9377034306526184,0.9032073020935059,0.9278832674026489,True,22.62026067572681,22.427793043312025,6.20487743525023,22.62026067572681,23.525086416977658,False,22.427793043312025,23.58637626743649,False,6.20487743525023,6.700218815692016,False,6.165718419628334,5.95713823641221,False,0.23162664803666644,0.6817907288209616,False,False,89.32785825013586,True
21,1.2287228107452393,left,left,149.0549079333078,30.94509206669221,154.2887701050099,25.71122989499011,5.794285528635345,88.40406059121705,5.96931720638824,9.432208291554474,2.3037154870054053,OK,0.9086007475852966,heel,0.9999932050704956,0.9986037611961365,0.913993775844574,0.93937748670578,0.9086007475852966,0.9300126433372498,True,28.38675178342082,28.01581561946401,7.902096529436859,28.38675178342082,27.19761285892109,False,28.01581561946401,27.028477150355062,False,7.902096529436859,7.690396905260123,False,5.96931720638824,6.136517040577014,False,2.3037154870054053,1.7230155732491141,False,False,96.60800057233007,True
22,1.285829782485962,left,left,146.85583359911297,33.14416640088703,151.66276293618475,28.33723706381525,6.8564057502917635,88.09886230189082,6.274515495714468,9.762197389254347,2.6337045847052707,OK,0.9153739809989929,heel,0.9999938011169434,0.9987366199493408,0.9195942878723145,0.9436261057853699,0.9153739809989929,0.9346012473106384,True,30.58582611761564,30.64182278828915,8.964216751093279,30.58582611761564,33.88316656492888,False,30.64182278828915,33.84389880842774,False,8.964216751093279,9.736778563070713,False,6.274515495714468,7.210750914141367,False,2.6337045847052707,2.5652954054304664,False,False,113.6846209523856,True
23,1.3543484210968018,left,left,134.76473792297844,45.23526207702156,139.43052770694385,40.56947229305615,10.23621140788049,84.9849577572839,9.388420040321392,9.886958949129811,2.758466144580723,OK,0.9203636050224304,heel,0.999994158744812,0.9988579750061035,0.9243770837783813,0.9471321105957031,0.9203636050224304,0.9376675486564636,True,42.67692179375017,42.87405801753005,12.344022408682005,42.67692179375017,42.21572383044064,False,42.87405801753005,41.58055586360561,False,12.344022408682005,11.500268333683948,False,9.388420040321392,9.397637452578698,False,2.758466144580723,2.7377988479402595,False,False,124.00089677686405,True
24,1.4121689796447754,left,left,124.0572361367725,55.9427638632275,131.07879893947626,48.92120106052374,11.08475484047505,81.84340097590506,12.529976821700231,9.949718619083862,2.8212258145347846,OK,0.9242763519287109,heel,0.9999945163726807,0.998969316482544,0.9284828901290894,0.9503201842308044,0.9242763519287109,0.9405509829521179,True,53.384423579956106,51.22578678499764,13.192565841276565,53.384423579956106,50.289265548308606,False,51.22578678499764,48.98179128164417,False,13.192565841276565,13.276946777764536,False,12.529976821700231,12.667469497575269,False,2.8212258145347846,1.9169515468537004,False,False,113.78555198927442,True
25,1.4759869575500488,left,left,122.63520844550906,57.364791554490935,129.45905668206908,50.540943317930925,12.186441082533523,78.2893661669011,16.084011630704182,7.299655485994663,0.171162681445594,OK,0.9287816286087036,heel,0.999994158744812,0.999066948890686,0.9330959916114807,0.9538792371749878,0.9287816286087036,0.9443797469139099,True,54.806451271219544,52.84552904240482,14.294252083335039,54.806451271219544,56.764028612031346,False,52.84552904240482,54.784322787471204,False,14.294252083335039,14.30795142339594,False,16.084011630704182,15.153251424963628,False,0.171162681445594,1.134405822992439,False,False,93.41771238213164,True
26,1.532280683517456,left,left,115.34044873181023,64.65955126818977,122.02293318946273,57.977066810537266,13.329225344774702,77.52761197511882,16.84576582248647,7.539321777546015,0.41082897299693855,OK,0.9345532059669495,heel,0.9999895691871643,0.9991480708122253,0.9389427900314331,0.9578438997268677,0.9345532059669495,0.9488930702209473,True,62.10121098491838,60.28165253501116,15.437036345576217,62.10121098491838,61.10138478941604,False,60.28165253501116,59.233307088222126,False,15.437036345576217,15.477353383284433,False,16.84576582248647,16.862385109402627,False,0.41082897299693855,0.48304597507569724,False,False,73.61451526439734,True
27,1.589442253112793,left,left,111.04516760461843,68.95483239538157,117.73184603722348,62.26815396277652,14.592960720140525,76.71599992258805,17.657377875017232,7.995639075333647,0.8671462707845592,OK,0.9402653574943542,heel,0.9999794960021973,0.9992243051528931,0.9442833662033081,0.9616647362709045,0.9402653574943542,0.9534568786621094,True,66.39649211211018,64.57273968725042,16.70077172094204,66.39649211211018,64.7258277573532,False,64.57273968725042,63.716112985734505,False,16.70077172094204,16.831489767991567,False,17.657377875017232,17.42906515338431,False,0.8671462707845592,0.4121393862259121,False,False,68.02428857269233,True
28,1.6554646492004395,left,left,111.7618795416976,68.2381204583024,116.01063898953194,63.98936101046806,16.24885023665493,76.58932603495606,17.784051762649227,7.086935719445324,-0.04155708510376144,OK,0.9453086256980896,heel,0.9999701976776123,0.9992939829826355,0.9489969611167908,0.9650289416313171,0.9453086256980896,0.9574073553085327,True,65.67978017503101,66.29394673494195,18.356661237456446,65.67978017503101,68.72264628169823,False,66.29394673494195,68.68762816154651,False,18.356661237456446,18.308205550542706,False,17.784051762649227,17.94205584814746,False,-0.04155708510376144,0.40116782254693817,False,False,71.50291041260122,True
29,1.7122676372528076,left,left,103.34999315877508,76.65000684122492,107.1083876620267,72.8916123379733,17.75937269242812,75.98863989082936,18.384737906775925,7.506407086509105,0.37791428196001675,OK,0.9499136209487915,heel,0.9999620914459229,0.999358057975769,0.9532579779624939,0.9680658578872681,0.9499136209487915,0.9610638618469238,True,74.09166655795353,75.1961980624472,19.867183693229634,74.09166655795353,73.34280190714443,False,75.1961980624472,74.36948113056529,False,19.867183693229634,19.926684073715183,False,18.384737906775925,18.497723311972795,False,0.37791428196001675,0.40228153832149854,False,False,74.29681158572929,True
30,1.7749121189117432,left,left,97.18470072827985,82.81529927172015,100.68628713016719,79.31371286983281,19.448396289657953,75.04899753111205,19.324380266493236,7.998980222657328,0.8704874181082403,OK,0.9540982842445374,heel,0.9999510049819946,0.9994160532951355,0.9571584463119507,0.9707184433937073,0.9540982842445374,0.9642272591590881,True,80.25695898844876,81.61829859430671,21.55620729045947,80.25695898844876,78.35632840101341,False,81.61829859430671,79.69467563192505,False,21.55620729045947,21.230297151044578,False,19.324380266493236,18.823723428314945,False,0.8704874181082403,1.0682264918179953,False,False,65.33758719179524,True
31,1.8317842483520508,left,left,96.72130006009061,83.27869993990939,100.03505548545269,79.96494451454731,20.15968946864312,75.61132568592961,18.762052111675672,9.08477057993481,1.956277775385729,OK,0.9575029015541077,heel,0.99993896484375,0.9994631409645081,0.9603936672210693,0.9730711579322815,0.9575029015541077,0.9669554829597473,True,80.720359656638,82.26953023902121,22.267500469444634,80.720359656638,81.86903205072012,False,82.26953023902121,83.63890536823952,False,22.267500469444634,22.460091281698965,False,18.762052111675672,18.846098444124948,False,1.956277775385729,1.8441195200546001,False,False,49.16329432298762,True
32,1.890841007232666,left,left,92.81188220965501,87.18811779034499,95.27569845308327,84.72430154691673,21.448755084391276,75.92151484339935,18.451862954205936,9.834086171218907,2.705593366669831,OK,0.9605132937431335,heel,0.9999292492866516,0.9995063543319702,0.9632248878479004,0.9750779271125793,0.9605132937431335,0.9693264365196228,True,84.6297775070736,87.02888727139063,23.55656608519279,84.6297775070736,83.47918988259471,False,87.02888727139063,85.43330846353189,False,23.55656608519279,23.076326579280217,False,18.451862954205936,18.350839730973576,False,2.705593366669831,2.7713682673694393,False,False,33.33851600592374,True
33,1.9469408988952637,left,left,92.35422723265609,87.64577276734391,95.30307784429004,84.69692215570996,21.297102182401705,76.53477367056617,17.83860412703912,10.780726464601832,3.652233660052758,OK,0.9630794525146484,heel,0.9999149441719055,0.9995360970497131,0.9657571911811829,0.9767665863037109,0.9630794525146484,0.9712305068969727,True,85.08743248407252,87.00150788018385,23.40491318320322,85.08743248407252,85.5478527599583,False,87.00150788018385,87.6829777582675,False,23.40491318320322,23.60473227432267,False,17.83860412703912,18.135120650357056,False,3.652233660052758,3.3344866256564196,False,False,20.722230613369174,True
34,2.0031533241271973,left,left,90.51531142799979,89.48468857200021,93.2860476012459,86.7139523987541,21.74490655377049,76.25848292777917,18.114894869826117,10.774125654795753,3.6456328502466704,OK,0.9650494456291199,heel,0.9998968243598938,0.9995570778846741,0.9677017331123352,0.9779443144798279,0.9650494456291199,0.9725037813186646,True,86.92634828872882,89.018538123228,23.852717554572006,86.92634828872882,86.05730377692232,False,89.018538123228,88.04012627915988,False,23.852717554572006,23.816422720426875,False,18.114894869826117,17.16897602901224,False,3.6456328502466704,4.664624189177071,False,False,7.1325951340335125,True
35,2.0593864917755127,left,left,91.28352915876297,88.71647084123703,94.20425289040614,85.79574710959386,22.083826422703886,78.81994870743381,15.553429090171477,13.824498861780867,6.696006057231784,OK,0.9665581583976746,heel,0.9998655319213867,0.9995613098144531,0.9691178202629089,0.9787444472312927,0.9665581583976746,0.9732690453529358,True,86.15813055796563,88.10033283406776,24.1916374235054,86.15813055796563,86.33387130934425,False,88.10033283406776,88.37339890475396,False,24.1916374235054,24.15405639812906,False,15.553429090171477,16.008898287069538,False,6.696006057231784,6.105630515649797,False,False,-7.548855306865836,True
36,2.1128532886505127,left,left,91.52452463539032,88.47547536460968,94.3032599675078,85.6967400324922,22.310003215508267,80.01500689639427,14.358370901211018,15.103745444020017,7.975252639470938,OK,0.9677055478096008,heel,0.9998316168785095,0.9995532631874084,0.9701356291770935,0.9792774319648743,0.9677055478096008,0.9736570715904236,True,85.91713508133829,88.0013257569661,24.417814216309782,85.91713508133829,85.18934873893508,False,88.0013257569661,87.297370934972,False,24.417814216309782,24.30883736524434,False,14.358370901211018,14.593985087520386,False,7.975252639470938,7.606830081687018,False,False,-25.627557534146955,True
37,2.1679601669311523,left,left,93.94887913922729,86.05112086077271,96.51413151059174,83.48586848940826,22.209249455116318,80.50322252642663,13.87015527117866,15.2777243529074,8.14923154835833,OK,0.969779372215271,heel,0.9998218417167664,0.9995764493942261,0.9722371101379395,0.9808242917060852,0.969779372215271,0.9754923582077026,True,83.49278057750132,85.79045421388216,24.317060455917833,83.49278057750132,84.04828137447765,False,85.79045421388216,86.31323815235966,False,24.317060455917833,24.33146145224679,False,13.87015527117866,13.939012848757676,False,8.14923154835833,8.12749182560709,False,False,-51.82058394926133,True
38,2.225346326828003,left,left,94.70673125213526,85.29326874786474,97.15665123824317,82.84334876175683,22.151698683711235,80.78486542372194,13.588512373883347,15.386484093541087,8.257991288992002,OK,0.9714751839637756,heel,0.9998117685317993,0.9995953440666199,0.9739776253700256,0.9821214079856873,0.9714751839637756,0.9770120978355408,True,82.73492846459335,85.14793448623072,24.25950968451275,82.73492846459335,79.75112034299127,False,85.14793448623072,81.96661339847924,False,24.25950968451275,23.608509731348878,False,13.588512373883347,13.245053263749611,False,8.257991288992002,8.147963412111286,False,False,-79.66137245836941,True
39,2.2874622344970703,left,left,104.41600772984945,75.58399227015055,107.34313422914907,72.65686577085093,20.14114805281454,82.09688565141846,12.276492146186825,15.16516020353261,8.036667398983525,OK,0.972672700881958,heel,0.9997968077659607,0.9996160864830017,0.9754527807235718,0.9831646084785461,0.972672700881958,0.9782431721687317,True,73.02565198687915,74.96145149532482,22.248959053616055,73.02565198687915,73.51219287378537,False,74.96145149532482,75.5278053953248,False,22.248959053616055,22.424396486134984,False,12.276492146186825,12.102767591357571,False,8.036667398983525,8.306016373237952,False,False,-106.22441712316761,True
40,2.3433139324188232,left,left,112.66566154684499,67.33433845315501,115.83055552005501,64.16944447994499,18.656909719474637,83.93007954360274,10.443298254002542,15.751883236287396,8.62339043173833,OK,0.9734230637550354,heel,0.999790370464325,0.9996342062950134,0.9768987894058228,0.9838933944702148,0.9734230637550354,0.9789457321166992,True,64.77599816988362,66.47403020441888,20.764720720276152,64.77599816988362,67.46289646119028,False,66.47403020441888,69.01319570025242,False,20.764720720276152,20.894826645799217,False,10.443298254002542,10.745617356388768,False,8.62339043173833,8.59891005034829,False,False,-122.20655489403278,True
41,2.401087999343872,left,left,112.85462048992055,67.14537951007945,116.70048032346035,63.299519676539646,17.56298916270393,84.85631612862835,9.517061668976936,16.26516512487208,9.136672320323015,OK,0.9741123914718628,heel,0.9997653961181641,0.9996452927589417,0.9778391718864441,0.9843209981918335,0.9741123914718628,0.9792517423629761,True,64.58703922680806,65.60410540101354,19.670800163505444,64.58703922680806,59.01635226134053,False,65.60410540101354,60.998956574462376,False,19.670800163505444,19.35273005704831,False,9.517061668976936,8.562406325092084,False,9.136672320323015,8.807719418834353,False,False,-136.47565693797637,True
42,2.473456859588623,left,left,129.75564032939872,50.244359670601284,131.38585160651917,48.61414839348083,15.514858286561816,88.64651874530851,5.726859052296774,15.79158830899078,8.663095504441714,OK,0.9737171530723572,heel,0.9997744560241699,0.9996534585952759,0.9782211780548096,0.9845051765441895,0.9737171530723572,0.9787572622299194,True,47.68601938732989,50.91873411795473,17.62266928736333,47.68601938732989,50.2452718091639,False,50.91873411795473,53.509102834995836,False,17.62266928736333,17.787949310757014,False,5.726859052296774,6.023993070078532,False,8.663095504441714,8.500125214846548,False,False,-151.0992429538941,True
