frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min,lowest_visibility_marker,shoulder_visibility,hip_visibility,knee_visibility,ankle_visibility,heel_visibility,foot_index_visibility
83,4.829941987991333,left,left,172.85184588012487,7.14815411987513,178.43356972678856,1.566430273211438,-1.2759624939075414,94.82212731196894,-0.44874951436365507,9.127888664725083,1.9993958601760085,OK,0.9637911915779114,heel,0.999883234500885,0.9996792078018188,0.9756734371185303,0.9846402406692505,0.9637911915779114,0.9773458242416382
84,4.88399600982666,left,left,174.99365678094404,5.006343219055964,179.34665375047476,-0.6533462495252422,-1.9037475357243123,93.87614025954444,0.49723753806084403,7.632082192401328,0.5035893878522586,OK,0.9605416059494019,heel,0.999891996383667,0.9996418952941895,0.9720532298088074,0.982869565486908,0.9605416059494019,0.9758219122886658
85,4.9401350021362305,left,left,178.4961142017465,1.5038857982534921,175.13327574542376,-4.866724254576241,-3.6136418080890724,94.9442243405058,-0.5708465429005116,7.701192585246474,0.5726997806974055,OK,0.95328289270401,heel,0.999897301197052,0.9994004964828491,0.9631200432777405,0.9775126576423645,0.95328289270401,0.9698029160499573
86,4.994401216506958,left,left,178.0433274909523,1.9566725090477064,175.2188246152909,-4.781175384709087,-3.6341861077517774,94.52235623813466,-0.14897844052937614,7.626018024139675,0.4975252195906137,OK,0.9512807726860046,heel,0.9999034404754639,0.9993467330932617,0.9589800834655762,0.9762632846832275,0.9512807726860046,0.9690788984298706
87,5.052730560302734,left,left,178.79742924501258,1.2025707549874198,173.4041068102936,-6.595893189706402,-4.7385815169652,93.84259940459583,0.5307783930094558,6.902481832324436,-0.2260109722246284,OK,0.9472706913948059,heel,0.9999091625213623,0.9991931319236755,0.9550774693489075,0.9736570119857788,0.9472706913948059,0.96641606092453
88,5.106805801391602,left,left,178.36345745676294,1.6365425432370557,173.2452501418371,-6.75474985816291,-5.139761775221891,93.2703297636532,1.103048033952092,6.521860389831262,-0.6066324147178079,OK,0.9403701424598694,heel,0.999916136264801,0.9990350008010864,0.95093834400177,0.9694124460220337,0.9403701424598694,0.9621242880821228
89,5.1612396240234375,left,left,178.44956682702212,1.5504331729778755,172.89093606364406,-7.109063936355938,-5.37994757760609,92.95627138075999,1.4171064168453,6.235820912487698,-0.8926718920613723,OK,0.9358248710632324,heel,0.999922513961792,0.9989216327667236,0.9475417733192444,0.9665604829788208,0.9358248710632324,0.9596608281135559
90,5.21662449836731,left,left,177.80599815333247,2.1940018466675326,173.83225396152997,-6.167746038470028,-4.95169428759131,92.2602749834696,2.1131028141356865,5.670328581015865,-1.4581642235332026,OK,0.9328931570053101,heel,0.9999269247055054,0.998648464679718,0.9448655843734741,0.9635905027389526,0.9328931570053101,0.9565252661705017
91,5.274745464324951,left,left,177.65048558853417,2.349514411465833,174.16351719843155,-5.836482801568451,-4.767891229518641,91.72994220376708,2.6434355938382055,5.1480481872827335,-1.980444617266329,OK,0.93020099401474,heel,0.9999308586120605,0.9983636140823364,0.9424960017204285,0.9609377384185791,0.93020099401474,0.9536581039428711
92,5.335633277893066,left,left,174.02256229851196,5.977437701488043,178.66723889741283,-1.3327611025871704,-3.0717981779363677,90.90519214236271,3.4681856552425785,5.1435927685015645,-1.9849000360475202,OK,0.9283756613731384,heel,0.9999357461929321,0.998333215713501,0.9400613307952881,0.9589430093765259,0.9283756613731384,0.9517821073532104
93,5.3836705684661865,left,left,167.59665325818625,12.403346741813749,175.65538167419325,4.344618325806749,-1.5755484517291318,88.71793884232903,5.655438955276253,5.201118806606903,-1.9273739979421691,OK,0.9280907511711121,heel,0.999939501285553,0.9983318448066711,0.9388833045959473,0.956622838973999,0.9280907511711121,0.9504349827766418
94,5.432788133621216,left,left,165.10209547053762,14.89790452946238,173.25196792666435,6.748032073335651,-0.8276682495650182,88.05469413467475,6.318683662930539,5.376898341236433,-1.7515944633126423,OK,0.9293299913406372,heel,0.9999426007270813,0.9983426928520203,0.9385786652565002,0.9562045335769653,0.9293299913406372,0.9507735967636108
95,5.481227397918701,left,left,159.72386189362857,20.276138106371434,167.38646173891237,12.613538261087626,0.9807691129879336,86.94745759622913,7.425920201376158,5.5908265545008815,-1.5376662500482041,OK,0.9278460144996643,heel,0.9999434947967529,0.9983323216438293,0.9351933598518372,0.9533264636993408,0.9278460144996643,0.9479270577430725
96,5.5250444412231445,left,left,157.6412606542148,22.35873934578521,165.03859604314243,14.961403956857566,1.8314476385510519,86.18414420229712,8.189233595308167,5.41292722977578,-1.7155655747733078,OK,0.9291029572486877,heel,0.9999470114707947,0.9984309673309326,0.9342365264892578,0.9536224603652954,0.9291029572486877,0.9479362368583679
97,5.572548151016235,left,left,143.4978891439962,36.50211085600381,151.72297594892376,28.27702405107624,5.372412037597588,82.58775537009896,11.785622427506325,6.185254212624137,-0.9432385919249384,OK,0.9315405488014221,heel,0.999950110912323,0.9985395073890686,0.933525800704956,0.9534194469451904,0.9315405488014221,0.9465796947479248
98,5.62302041053772,left,left,129.78337023778954,50.21662976221046,139.0402957799752,40.959704220024804,8.071835941382803,80.68816429571473,13.685213501890559,8.016925779283193,0.8884329747341155,OK,0.9349675178527832,heel,0.9999535083770752,0.9986748099327087,0.936480700969696,0.9555292129516602,0.9349675178527832,0.9486280679702759
99,5.670441627502441,left,left,125.70538407132595,54.29461592867405,134.9278512273013,45.07214877269871,9.299649313735891,80.26869449404442,14.104683303560861,8.790810963755636,1.6623181592065635,OK,0.9388832449913025,heel,0.999956488609314,0.9987984895706177,0.940602719783783,0.9588703513145447,0.9388832449913025,0.9522725939750671
100,5.732672214508057,left,left,120.04046458223452,59.95953541776548,128.73117997877782,51.26882002122218,10.854088191477778,79.32684232108569,15.046535476519594,8.871645909106743,1.7431531045576776,OK,0.9431705474853516,heel,0.9999591708183289,0.9989153742790222,0.9449993968009949,0.9621740579605103,0.9431705474853516,0.9560266733169556
101,5.777995347976685,left,left,119.29730717148902,60.702692828510976,126.28658213414339,53.71341786585661,12.304787109766476,79.97559903114077,14.397778766464512,9.269661103561605,2.14116829901252,OK,0.9476288557052612,heel,0.9999616742134094,0.9990211725234985,0.9496601223945618,0.9656015634536743,0.9476288557052612,0.9599617123603821
102,5.830699920654297,left,left,116.89696717994505,63.10303282005495,122.88586718327932,57.114132816720684,13.231953112160667,80.25999400660719,14.1133837909981,9.480847122102132,2.3523543175530506,OK,0.9517360925674438,heel,0.9999614357948303,0.9991105198860168,0.9541218876838684,0.968479573726654,0.9517360925674438,0.9631842970848083
103,5.884922504425049,left,left,117.44414935651768,62.555850643482316,122.6554984164906,57.3445015835094,14.223884360606249,82.66368364425871,11.709694153346575,12.098917064837874,4.970424260288809,OK,0.9556933641433716,heel,0.9999560117721558,0.9991856813430786,0.9582191705703735,0.9712701439857483,0.9556933641433716,0.9663040041923523
104,5.937150955200195,left,left,107.5911519338879,72.4088480661121,112.72732794546674,67.27267205453326,16.031803221104063,80.55956021014191,13.813817587463376,11.727539442824797,4.599046638275723,OK,0.9595068097114563,heel,0.9999517798423767,0.9992615580558777,0.961695671081543,0.9738208055496216,0.9595068097114563,0.9693073630332947
105,5.991475582122803,left,left,102.26141266283571,77.73858733716429,105.74480962192065,74.25519037807935,17.679526303404586,78.93920182295349,15.434175974651794,10.102125085443006,2.9736322808939235,OK,0.9629622101783752,heel,0.9999414682388306,0.9993261098861694,0.9649119973182678,0.9760931134223938,0.9629622101783752,0.9719699621200562
106,6.056342601776123,left,left,101.96866006243623,78.03133993756377,104.5675935443053,75.4324064556947,19.107202833363242,79.13351856927639,15.239859228328896,10.839654884508706,3.711162079959621,OK,0.965965211391449,heel,0.9999420046806335,0.9993904829025269,0.9677693247795105,0.9781795740127563,0.965965211391449,0.9744221568107605
107,6.1065051555633545,left,left,96.09393508561276,83.90606491438724,97.99357970363006,82.00642029636994,20.785957973680574,78.71203654836995,15.661341249235335,11.397639140067817,4.269146335518741,OK,0.9687926173210144,heel,0.9999379515647888,0.9994450807571411,0.9702456593513489,0.9799892902374268,0.9687926173210144,0.976520836353302
108,6.161222457885742,left,left,94.2897414287292,85.7102585712708,95.89627613580463,84.10372386419537,21.90712691807648,78.14806126753982,16.22531653006547,11.661722892691724,4.533230088142659,OK,0.9709609150886536,heel,0.9999327659606934,0.999492883682251,0.9723089933395386,0.9813674092292786,0.9709609150886536,0.9780901670455933
109,6.221989154815674,left,left,94.04014478509353,85.95985521490647,95.71595895175766,84.28404104824234,22.293166439699057,78.53365534179558,15.839722455809707,12.502635948158762,5.374143143609672,OK,0.9729563593864441,heel,0.9999244213104248,0.9995311498641968,0.974069356918335,0.982649028301239,0.9729563593864441,0.9795143604278564
110,6.283317804336548,left,left,94.8888676986623,85.1111323013377,95.97841520044648,84.02158479955352,22.71548331962164,79.17160210054082,15.201775697064463,12.97663292194665,5.848140117397577,OK,0.9747914671897888,heel,0.9999178051948547,0.9995655417442322,0.975608766078949,0.9837280511856079,0.9747914671897888,0.9807461500167847
111,6.337553977966309,left,left,95.25991827562613,84.74008172437387,96.0054091939069,83.9945908060931,23.018680504773393,79.28657282138937,15.086804976215916,13.05074424444351,5.922251439894438,OK,0.9762718677520752,heel,0.999907910823822,0.9995911717414856,0.9768277406692505,0.9844930768013,0.9762718677520752,0.9815642833709717
112,6.388672351837158,left,left,97.19721312860452,82.80278687139548,98.4747702471964,81.5252297528036,22.468746776238333,80.09507809899797,14.278299698607313,13.841381993828202,6.712889189279139,OK,0.9776952862739563,heel,0.999894917011261,0.9996108412742615,0.9783560633659363,0.9855831861495972,0.9776952862739563,0.9828023910522461
113,6.4427571296691895,left,left,100.63736185588128,79.36263814411872,102.75931877509856,77.24068122490144,21.813227936656414,83.59996302578757,10.773414771817713,17.535147881661267,10.406655077112191,OK,0.9788832068443298,heel,0.9998907446861267,0.9996373057365417,0.9795700311660767,0.9865157604217529,0.9788832068443298,0.9839266538619995
114,6.5050811767578125,left,left,101.79767971307191,78.20232028692809,104.06079801173037,75.93920198826963,21.404506639165366,83.80227066938284,10.571107128222451,17.46989560720666,10.34140280265757,OK,0.9802466034889221,heel,0.9998874664306641,0.9996626973152161,0.9808604717254639,0.9874742031097412,0.9802466034889221,0.9850884675979614
115,6.563847780227661,left,left,116.28909817747056,63.710901822529436,115.95638613878575,64.04361386121425,20.222518854812908,86.5831805028292,7.7901972947760925,16.47298731895725,9.344494514408183,OK,0.980358898639679,heel,0.9998877048492432,0.9996859431266785,0.9818919897079468,0.9880641102790833,0.980358898639679,0.9855099320411682
116,6.640817880630493,left,left,127.02566492012676,52.97433507987324,127.1665999111582,52.8334000888418,17.172898159919825,90.62951030794596,3.7438674896593227,17.943343458897235,10.814850654348163,OK,0.9798381924629211,heel,0.999890923500061,0.9997108578681946,0.9822587370872498,0.987984836101532,0.9798381924629211,0.9844698905944824
117,6.700235843658447,left,left,130.88913975412575,49.11086024587425,130.08236748909823,49.91763251090177,15.931196666111584,93.20435990288881,1.1690178947164753,18.328784303972895,11.200291499423827,OK,0.9805635809898376,heel,0.9998889565467834,0.9997299909591675,0.983238697052002,0.9886163473129272,0.9805635809898376,0.9850719571113586
118,6.755484342575073,left,left,139.53249274827368,40.46750725172632,139.36109559720765,40.63890440279235,13.610609449118996,94.29867596473682,0.07470183286847032,17.737888262789767,10.609395458240698,OK,0.9813210964202881,heel,0.9998905658721924,0.9997434020042419,0.9841361045837402,0.9893514513969421,0.9813210964202881,0.9859060645103455
119,6.813539743423462,left,left,140.55815366650225,39.44184633349775,141.70747390295625,38.29252609704375,12.440462065384144,94.01184610541335,0.3615316921919316,17.601628407251486,10.4731356027024,OK,0.980219841003418,heel,0.9998864531517029,0.9997479915618896,0.9833947420120239,0.9887052178382874,0.980219841003418,0.9840905070304871
120,6.8729777336120605,left,left,154.017261363568,25.982738636432003,155.82360503872349,24.176394961276515,8.06462551208896,95.4646971092523,-1.0913193116470126,15.335666296496736,8.207173491947657,OK,0.9784716963768005,heel,0.9998884797096252,0.9997264742851257,0.983237624168396,0.9882597923278809,0.9784716963768005,0.9826357364654541
121,6.929342031478882,left,left,162.69874263821367,17.301257361786327,165.7327081927861,14.267291807213894,4.138185247149445,96.24597305677334,-1.872595259168051,13.418123858495182,6.289631053946096,OK,0.97688227891922,heel,0.9998905062675476,0.9996896982192993,0.9829728007316589,0.9876036643981934,0.97688227891922,0.9813457131385803
122,6.979897499084473,left,left,165.625525676304,14.374474323696006,169.81927195963925,10.180728040360748,2.100057533782915,95.75053903207723,-1.3771612344719415,12.044342849195393,4.915850044646305,OK,0.9738097786903381,heel,0.9998950958251953,0.9996699690818787,0.9815216660499573,0.9871112108230591,0.9738097786903381,0.9807941317558289
123,7.032811880111694,left,left,170.3523272940503,9.647672705949702,175.5191071503662,4.48089284963379,0.08988730555819274,95.90473568647344,-1.5313578888681576,11.161402848347524,4.032910043798438,OK,0.9639717936515808,heel,0.9999001622200012,0.9996198415756226,0.9764825105667114,0.9843489527702332,0.9639717936515808,0.9767123460769653
124,7.0904059410095215,left,left,172.42973532266484,7.57026467733516,177.61010371218836,2.389896287811638,-0.5447824170433456,93.40402598512328,0.9693518124820031,8.039611957603448,0.9111191530543579,OK,0.9614323377609253,heel,0.9999061822891235,0.9996036291122437,0.9748345017433167,0.9840167760848999,0.9614323377609253,0.9763838052749634
125,7.148262977600098,left,left,176.4525271449629,3.547472855037114,176.24235530135786,-3.757644698642139,-3.252012072970015,93.59723086705907,0.7761469305462185,7.650336347768293,0.5218435432192052,OK,0.956537127494812,heel,0.9999096989631653,0.9994488954544067,0.9694444537162781,0.9817028641700745,0.956537127494812,0.9733175039291382
126,7.205512762069702,left,left,179.21808889863541,0.7819111013645852,172.90723542936334,-7.09276457063666,-4.401800124693215,93.12981946585954,1.2435583317457457,6.602695013167554,-0.5257977913815353,OK,0.9532334208488464,heel,0.9999149441719055,0.9993373155593872,0.9613885879516602,0.978542685508728,0.9532334208488464,0.9707021117210388
127,7.261541128158569,left,left,178.55147929579303,1.4485207042069703,173.39671214356576,-6.603287856434235,-4.21995746821584,91.8372552785126,2.536122519092686,5.6691063709379925,-1.4593864336110869,OK,0.9483908414840698,heel,0.999920666217804,0.9991949796676636,0.9552035927772522,0.97364741563797,0.9483908414840698,0.9666413068771362
128,7.318830490112305,left,left,178.2535581081684,1.7464418918316085,173.43344290430812,-6.566557095691877,-4.415941775721841,91.89040163088185,2.4829761667234322,5.787458842683512,-1.3410339618655769,OK,0.942747175693512,heel,0.9999262690544128,0.9990625977516174,0.9498492479324341,0.9689374566078186,0.942747175693512,0.9624255299568176
129,7.370855093002319,left,left,178.21232294821587,1.7876770517841294,173.43513326693943,-6.564866733060569,-4.608619563836153,91.5261185094514,2.847259288153893,5.270042730459936,-1.8584500740891485,OK,0.9373182058334351,heel,0.9999311566352844,0.9988952875137329,0.9455745220184326,0.9654444456100464,0.9373182058334351,0.9588794708251953
130,7.426918268203735,left,left,177.7911455477523,2.2088544522476923,173.71509528551374,-6.2849047144862595,-4.646058441560096,90.7240422752819,3.6493355223233834,4.571743000455775,-2.5567498040933003,OK,0.9342477321624756,heel,0.9999354481697083,0.998771071434021,0.9421469569206238,0.9628183841705322,0.9342477321624756,0.9564354419708252
131,7.487195253372192,left,left,176.6426503119042,3.357349688095809,174.94553629501533,-5.05446370498467,-4.185104423165694,90.39607165099014,3.977306146615149,4.622780620904913,-2.505712183644164,OK,0.9313262701034546,heel,0.9999401569366455,0.9986337423324585,0.9369597434997559,0.9587247967720032,0.9313262701034546,0.952892541885376
132,7.543091058731079,left,left,175.43907843781443,4.56092156218557,175.79723067883612,-4.202769321163885,-4.097129647899467,90.00648730231347,4.366890495291813,4.673048537763479,-2.455444266785605,OK,0.9309772849082947,heel,0.9999440908432007,0.9986223578453064,0.9366206526756287,0.9579510688781738,0.9309772849082947,0.952360987663269
133,7.6029767990112305,left,left,168.42962619555303,11.570373804446973,178.23544850805058,1.764551491949419,-2.6296508747719867,87.55036863403716,6.8230091635681305,4.726540071762713,-2.4019527327863557,OK,0.9321578741073608,heel,0.9999473690986633,0.9985976219177246,0.9372209310531616,0.9573429822921753,0.9321578741073608,0.9524599313735962
134,7.673496961593628,left,left,161.09804038081938,18.901959619180616,171.07188246918855,8.928117530811448,-0.5794495264412372,85.77478028986008,8.598597507745211,5.169172851788004,-1.9593199527610636,OK,0.9313962459564209,heel,0.9999496936798096,0.9985902905464172,0.93515545129776,0.954217791557312,0.9313962459564209,0.9503834843635559
135,7.734219074249268,left,left,158.84500498812724,21.154995011872757,168.51650687688718,11.483493123112822,0.2480816524263975,85.34483300609234,9.028544791512942,5.264416547278671,-1.8640762572703977,OK,0.9307353496551514,heel,0.9999514818191528,0.9985942244529724,0.9348707795143127,0.952904999256134,0.9307353496551514,0.9489458203315735
136,7.804730415344238,left,left,147.06087968974688,32.93912031025312,156.9339276293363,23.066072370663704,3.719092547279312,81.96341403810152,12.409963759503768,5.555554524970236,-1.5729382795788354,OK,0.9312384128570557,heel,0.9999512434005737,0.998619556427002,0.9322234988212585,0.9520509243011475,0.9312384128570557,0.9471120834350586
137,7.862364053726196,left,left,135.44901223910514,44.550987760894856,146.71735861093342,33.28264138906658,5.732728735602109,81.02140245784727,13.351975339758013,8.02247756527767,0.8939847607285856,OK,0.9341614246368408,knee,0.9999480247497559,0.9986914396286011,0.9341614246368408,0.9537760019302368,0.9342219829559326,0.9484900236129761
138,7.927809238433838,left,left,126.81829066153469,53.18170933846531,136.5658986368255,43.434101363174506,8.123798202888736,81.10049744636531,13.272880351239976,8.971903624544856,1.8434108199957677,OK,0.9382549524307251,heel,0.9999502897262573,0.9988069534301758,0.9384048581123352,0.9571318030357361,0.9382549524307251,0.9521645903587341
139,7.984033823013306,left,left,117.30364086280758,62.69635913719242,128.8146425579028,51.1853574420972,9.784195660234701,75.36893343336324,19.004444364242048,6.664130788693123,-0.46436201585595427,OK,0.9431304335594177,heel,0.9999516606330872,0.9989204406738281,0.943715512752533,0.9609825015068054,0.9431304335594177,0.9564142227172852
140,8.039383172988892,left,left,111.76833995437558,68.23166004562442,121.76691300224714,58.233086997752864,11.779910640432142,75.96511526273817,18.40826253486712,7.743598951041876,0.615106146492792,OK,0.947480320930481,heel,0.9999529123306274,0.999023973941803,0.9485750198364258,0.964360773563385,0.947480320930481,0.960129976272583
141,8.096032857894897,left,left,112.06967935997335,67.93032064002665,118.95972440666888,61.04027559333112,13.466581383915626,76.45669396402752,17.916683833577764,6.813320394638684,-0.31517240991038875,OK,0.9518234729766846,heel,0.9999517798423767,0.9991154074668884,0.9531041383743286,0.9675112366676331,0.9518234729766846,0.9636663794517517
142,8.155539989471436,left,left,107.98954393465219,72.01045606534781,114.32020696767364,65.67979303232636,14.74262950774147,76.39706695566663,17.976310841938655,7.470359496429552,0.34186669188048313,OK,0.9559909701347351,heel,0.9999530911445618,0.9991974234580994,0.9574660658836365,0.970520555973053,0.9559909701347351,0.966986894607544
143,8.212551832199097,left,left,108.03720045183353,71.96279954816647,112.95222378640416,67.04777621359584,16.103974853220855,77.06100726555604,17.312370532049243,8.080005453347534,0.951512648798456,OK,0.9596792459487915,heel,0.9999549388885498,0.999272882938385,0.9613298177719116,0.973168134689331,0.9596792459487915,0.9698976278305054
144,8.270583391189575,left,left,105.26120138389444,74.73879861610556,108.58681688771553,71.41318311228447,18.02350775859366,77.4144741825757,16.958903615029584,8.763597444990431,1.635104640441341,OK,0.9629328846931458,heel,0.9999523758888245,0.9993385672569275,0.9645728468894958,0.9754626154899597,0.9629328846931458,0.9723858833312988
145,8.326472282409668,left,left,98.13416896919111,81.86583103080889,101.8698372710507,78.1301627289493,18.734064755076137,76.39579156032725,17.977586237278032,8.865524617262977,1.7370318127138944,OK,0.9657983183860779,heel,0.9999496936798096,0.9993987679481506,0.9670477509498596,0.9773082137107849,0.9657983183860779,0.9745022654533386
146,8.381892919540405,left,left,97.79665311340173,82.20334688659827,100.06355691469297,79.93644308530703,20.43895700321976,76.25577595096848,18.117601846636802,8.961636755479491,1.8331439509304062,OK,0.9687058925628662,heel,0.9999496340751648,0.999454915523529,0.9697235822677612,0.9792578816413879,0.9687058925628662,0.9766868352890015
147,8.438055038452148,left,left,94.6007704019261,85.3992295980739,95.88628166317326,84.11371833682674,21.956320934429826,77.84584848597268,16.527529311632605,11.08768068164966,3.9591878771005895,OK,0.9711823463439941,heel,0.999946117401123,0.9995017647743225,0.9719171524047852,0.980856716632843,0.9711823463439941,0.9784833788871765
148,8.495023965835571,left,left,93.9850309631984,86.0149690368016,94.70322717114124,85.29677282885876,22.915259495622227,79.00023086779495,15.373146929810332,12.633686571360009,5.505193766810919,OK,0.9732580780982971,heel,0.9999352693557739,0.9995388388633728,0.9736061692237854,0.982174813747406,0.9732580780982971,0.9799479246139526
149,8.55559778213501,left,left,93.84636561486296,86.15363438513704,94.6214250889735,85.3785749110265,23.119877119326706,79.07345220031432,15.299925597290965,12.968388793751549,5.839895989202461,OK,0.9751550555229187,knee,0.9999240636825562,0.9995715022087097,0.9751550555229187,0.9833380579948425,0.9752422571182251,0.9812763929367065
150,8.612536430358887,left,left,94.8334549682818,85.1665450317182,96.18517732680617,83.81482267319383,22.33711584754335,79.79974175467198,14.573636042933302,13.488579960739683,6.360087156190616,OK,0.9766614437103271,knee,0.9999092817306519,0.9995966553688049,0.9766614437103271,0.9843929409980774,0.9770345687866211,0.9824888110160828
151,8.664421081542969,left,left,94.737492785138,85.262507214862,96.34917406623386,83.65082593376614,21.99713869865655,80.02783607394568,14.345541723659608,13.636656053698085,6.508163249149021,OK,0.9780982732772827,knee,0.9998976588249207,0.9996230006217957,0.9780982732772827,0.9853112697601318,0.978638231754303,0.9835617542266846
152,8.737162828445435,left,left,100.17586310747423,79.82413689252577,102.06907573264526,77.93092426735474,21.05877207852805,80.43138660664015,13.94199119096514,13.383371310339218,6.2548785057901455,OK,0.9794061779975891,knee,0.9998959302902222,0.9996496438980103,0.9794061779975891,0.9863843321800232,0.9800193309783936,0.984778881072998
153,8.791787385940552,left,left,108.93840371106447,71.06159628893553,111.1145813315229,68.8854186684771,19.924550476767717,82.89755034235742,11.475827455247867,14.998278439583569,7.8697856350345035,OK,0.9808757305145264,knee,0.9998940229415894,0.9996702671051025,0.9808757305145264,0.9872964024543762,0.9811287522315979,0.985724925994873
154,8.84289813041687,left,left,109.12617411760056,70.87382588239944,111.77543299811602,68.22456700188398,19.056554094442287,83.18304902850201,11.190328769103274,14.888862003459748,7.7603691989106665,OK,0.9822726845741272,knee,0.9998931288719177,0.9996940493583679,0.9822726845741272,0.9882383942604065,0.9823112487792969,0.9867688417434692
155,8.89877724647522,left,left,126.2735487393402,53.7264512606598,127.09074407855313,52.90925592144687,16.623704673588897,86.94514381265436,7.428233984950921,14.38604382545619,7.257551020907101,OK,0.9825354814529419,heel,0.9998958110809326,0.999711811542511,0.9831671714782715,0.9887171387672424,0.9825354814529419,0.9869804978370667
156,8.958988666534424,left,left,136.21821896177036,43.78178103822964,135.70573601560696,44.29426398439304,14.86371412674799,91.30509300329517,3.0682847943101166,15.65632418387972,8.52783137933065,OK,0.9827584624290466,heel,0.9998942017555237,0.9997210502624512,0.984210729598999,0.9893665909767151,0.9827584624290466,0.9874881505966187
157,9.018211126327515,left,left,137.9720548610177,42.02794513898229,138.9737793593426,41.026220640657414,13.18613031531051,91.72446182575823,2.6489159718470603,15.91231663939362,8.783823834844554,OK,0.9832850098609924,heel,0.9998947381973267,0.9997373223304749,0.9851294159889221,0.990015983581543,0.9832850098609924,0.9880245327949524
158,9.070071935653687,left,left,146.0668972380476,33.9331027619524,148.66322351585785,31.33677648414215,9.943933163669117,93.28368849280086,1.0896893048044234,15.82394793428026,8.695455129731187,OK,0.9818176627159119,heel,0.9998908638954163,0.9996932744979858,0.985259473323822,0.9895968437194824,0.9818176627159119,0.9863902926445007
159,9.113653659820557,left,left,154.2623351137458,25.73766488625421,157.38741269545147,22.612587304548526,6.571766324164577,95.92954091188066,-1.5561631142753782,15.626384817750912,8.497892013201835,OK,0.9806665182113647,heel,0.9998922944068909,0.9996811151504517,0.9847466349601746,0.9892697930335999,0.9806665182113647,0.9853711724281311
160,9.155996799468994,left,left,156.45750624920328,23.542493750796723,161.64273579259577,18.357264207404228,4.035970322160948,96.15693283791428,-1.7835550403089968,15.37813270346772,8.249639898918645,OK,0.9779732823371887,heel,0.9998931884765625,0.9996545910835266,0.9844478368759155,0.9885790348052979,0.9779732823371887,0.9843645095825195
161,9.208917379379272,left,left,157.00319704913002,22.996802950869977,162.4240064761415,17.5759935238585,3.4799659052620924,95.35647984334315,-0.9831020457378656,14.257255175616692,7.128762371067609,OK,0.9749717116355896,heel,0.9998970627784729,0.9996269941329956,0.9834446907043457,0.9878291487693787,0.9749717116355896,0.9830050468444824
162,9.2671217918396,left,left,168.1909499439933,11.809050056006697,173.69660457649394,6.3033954235060605,0.2012008333664849,98.3552147482951,-3.981836950689811,14.06207021416225,6.933577409613179,OK,0.9669877886772156,heel,0.9998998641967773,0.9995854496955872,0.979361355304718,0.9857921004295349,0.9669877886772156,0.9796590805053711
163,9.305347681045532,left,left,174.51703239379663,5.482967606203374,179.78439426261025,0.21560573738975108,-1.672629310500424,97.78346643244555,-3.410088634840264,11.378198990758747,4.249706186209664,OK,0.9625921249389648,heel,0.9999081492424011,0.9995774030685425,0.9775233268737793,0.9843494892120361,0.9625921249389648,0.9778091311454773
164,9.348617792129517,left,left,175.17463946094276,4.825360539057243,178.818318028479,-1.1816819715209874,-2.214119550977656,96.78180846365933,-2.408430666054045,10.57473142325993,3.4462386187108507,OK,0.9586959481239319,heel,0.9999136328697205,0.9994459748268127,0.9719551205635071,0.9811998605728149,0.9586959481239319,0.9742620587348938
165,9.39165449142456,left,left,178.27328555706066,1.7267144429393397,175.47576807964813,-4.524231920351866,-3.2681572289556646,97.08845954278766,-2.715081745182374,10.071248677123197,2.9427558725741108,OK,0.954131543636322,heel,0.9999168515205383,0.9993281364440918,0.965115487575531,0.9776410460472107,0.954131543636322,0.9707071781158447
166,9.444242000579834,left,left,178.48256734481052,1.5174326551894808,174.75804008995533,-5.24195991004467,-3.6058559539717447,96.37764974561412,-2.004271948008835,9.531186356876542,2.402693552327463,OK,0.951518714427948,heel,0.999921977519989,0.9992390275001526,0.9603735208511353,0.9753292798995972,0.951518714427948,0.9688913822174072
167,9.485153198242188,left,left,178.43852805530912,1.5614719446908794,173.59939754000084,-6.400602459999163,-4.592931612650375,94.43407201804378,-0.06069422043849215,7.803214810083445,0.6747220055343632,OK,0.9475024938583374,heel,0.9999265670776367,0.9991862177848816,0.9542021751403809,0.9725770950317383,0.9475024938583374,0.9663429260253906
168,9.531967878341675,left,left,178.51579105387648,1.4842089461235162,173.2816681905146,-6.718331809485392,-4.899440401736602,94.39501335754827,-0.021635559942978944,7.698113711420574,0.5696209068715063,OK,0.9392616748809814,heel,0.9999276399612427,0.9988974332809448,0.9497306942939758,0.9676899909973145,0.9392616748809814,0.96098393201828
169,9.573116779327393,left,left,178.84795571428972,1.152044285710275,173.0583718928246,-6.941628107175404,-5.011223877753983,93.83752853746324,0.5358492601420437,6.9199770525949384,-0.2085157519541383,OK,0.9336862564086914,heel,0.9999310970306396,0.9986820816993713,0.9457381963729858,0.9643601775169373,0.9336862564086914,0.9572763442993164
170,9.617340564727783,left,left,177.91563939018548,2.0843606098145244,173.95775180096928,-6.042248199030723,-4.769425982648157,92.71700190564856,1.6563758919567277,6.074184731845661,-1.0543080727034067,OK,0.9278106689453125,heel,0.9999343752861023,0.9983370900154114,0.9424293041229248,0.9606163501739502,0.9278106689453125,0.9533728957176208
