frame,time_s,side,facing_direction,knee_internal_angle_deg,knee_flexion_deg,hip_internal_angle_deg,hip_flexion_deg,trunk_flexion_deg,ankle_internal_angle_deg,ankle_dorsiflexion_deg,foot_inclination_deg,foot_inclination_relative_deg,visibility,visibility_min,quality_valid,knee_flexion_relative_deg,hip_flexion_relative_deg,trunk_flexion_relative_deg,knee_flexion_interpolated_deg,knee_flexion_filtered_deg,knee_flexion_was_interpolated,hip_flexion_interpolated_deg,hip_flexion_filtered_deg,hip_flexion_was_interpolated,trunk_flexion_interpolated_deg,trunk_flexion_filtered_deg,trunk_flexion_was_interpolated,ankle_dorsiflexion_interpolated_deg,ankle_dorsiflexion_filtered_deg,ankle_dorsiflexion_was_interpolated,foot_inclination_interpolated_deg,foot_inclination_filtered_deg,foot_inclination_was_interpolated,any_signal_was_interpolated,knee_angular_velocity_deg_s,signal_processing_valid
117,6.237743139266968,left,left,166.49680332682786,13.503196673172141,167.63826253997823,12.361737460021772,3.6942216032346096,95.29332392935787,-1.9190367565400805,10.129004745742876,5.813264816267008,OK,0.9656437635421753,True,15.430508396299865,20.823866132079786,9.287585795506809,15.430508396299865,17.94238427581712,False,20.823866132079786,23.044351766530507,False,9.287585795506809,9.620711145403632,False,-1.9190367565400805,-2.2432617815521523,False,5.813264816267008,6.762005436242407,False,False,-130.7445111311843,True
118,6.280833005905151,left,left,168.6601865095247,11.339813490475308,170.20384036616778,9.796159633832218,2.5221781120963054,98.37896425874851,-5.004677085930723,12.444796227487888,8.129056298012017,OK,0.9636088013648987,True,13.267125213603032,18.258288305890233,8.115542304368505,13.267125213603032,12.765946015296327,False,18.258288305890233,17.106327496118308,False,8.115542304368505,7.474862998560577,False,-5.004677085930723,-3.4611448513630307,False,8.129056298012017,6.595626369101626,False,False,-111.65485179847481,True
119,6.319226503372192,left,left,175.8163461552407,4.183653844759306,178.75104008337203,1.2489599166279675,-0.7284823906242055,99.7338787736017,-6.359591600783915,11.940090311108822,7.624350381632951,OK,0.9587176442146301,True,6.11096556788703,9.711088588685982,4.864881801647994,6.11096556788703,8.177508961814306,False,9.711088588685982,11.40433024982525,False,4.864881801647994,5.278658134305304,False,-6.359591600783915,-4.1897681241080935,False,7.624350381632951,6.241604970402454,False,False,-87.53384887510028,True
120,6.3676581382751465,left,left,178.9952388787996,1.0047611212004028,176.25360964276902,-3.746390357230979,-3.0466978454055402,98.3387563542145,-4.964469181396709,10.043209987240308,5.727470057764435,OK,0.9533920884132385,True,2.932072844328127,4.7157383148270355,2.546666346866659,2.932072844328127,5.546475756604014,False,4.7157383148270355,7.6487447876375025,False,2.546666346866659,3.619013662468287,False,-4.964469181396709,-4.096708448019382,False,5.727470057764435,5.613453079454172,False,False,-61.46501957467573,True
121,6.413820266723633,left,left,178.78043893617425,1.2195610638257506,175.0505412355852,-4.9494587644148,-4.014749769135645,96.07535316870683,-2.7010659958890386,8.229623227811755,3.913883298335861,OK,0.9461172819137573,True,3.146872786953475,3.5126699076432146,1.5786144231365542,3.146872786953475,3.3665045158530575,False,3.5126699076432146,4.460191117484754,False,1.5786144231365542,2.2451268403250837,False,-2.7010659958890386,-3.1918734735459653,False,3.913883298335861,4.343313712239348,False,False,-38.90420083198362,True
122,6.46648097038269,left,left,179.65196935287932,0.3480306471206802,173.58381014908304,-6.416189850916965,-4.6040007559504765,94.82802554891431,-1.4537383760965241,6.988245291001484,2.6725053615255945,OK,0.939630925655365,True,2.2753423702484046,2.04593882114105,0.9893634363217227,2.2753423702484046,2.409833420617122,False,2.04593882114105,2.843942930197039,False,0.9893634363217227,1.503984819650116,False,-1.4537383760965241,-1.47594030758695,False,2.6725053615255945,2.5458156176571434,False,False,-21.43184145612443,True
123,6.508972406387329,left,left,179.56004271327947,0.4399572867205279,173.85339128306848,-6.146608716931524,-4.34725599861971,93.85478938638143,-0.4805022135636392,6.094099391413775,1.778359461937896,OK,0.9319446086883545,True,2.3672690098482523,2.31551995512649,1.2461081936524891,2.3672690098482523,2.073293952644611,False,2.31551995512649,2.2134958109217338,False,1.2461081936524891,1.2319648221501476,False,-0.4805022135636392,0.1661977885947749,False,1.778359461937896,0.9255651752782512,False,False,-10.795887868381715,True
124,6.545130014419556,left,left,179.40029836857963,-0.5997016314203734,173.1677189801894,-6.832281019810608,-4.434192493999045,91.15421294380663,2.2200742290111606,2.9525998381978042,-1.3631400912780691,OK,0.9240111708641052,True,1.3276100917073508,1.6298476522474061,1.1591716982731546,1.3276100917073508,1.8485673932531146,False,1.6298476522474061,1.9392927101789155,False,1.1591716982731546,1.1805485382513001,False,2.2200742290111606,1.5272535430650607,False,-1.3631400912780691,-0.43743032173956065,False,False,-1.280675572719727,True
125,6.599562644958496,left,left,179.32206378133785,-0.677936218662154,173.1013740463925,-6.898625953607507,-4.406797832905382,90.12806587330587,3.246221299511916,1.9419577753458428,-2.3737821541300264,OK,0.9182380437850952,True,1.24937550446557,1.5635027184505077,1.1865663593668172,1.24937550446557,1.9045330533681866,False,1.5635027184505077,1.9980820223320677,False,1.1865663593668172,1.2418982809806567,False,3.246221299511916,2.7865020711160695,False,-2.3737821541300264,-1.6381527590992904,False,False,7.507002278954954,True
126,6.638077974319458,left,left,179.90407173313173,0.09592826686827038,173.6795257318711,-6.320474268128891,-4.271831188629882,89.2700743963554,4.10421277646239,1.4146457427226904,-2.9010941867531983,OK,0.910635232925415,True,2.0232399899959947,2.141654403929124,1.3215330036423172,2.0232399899959947,2.0403070241159016,False,2.141654403929124,2.16827441241835,False,1.3215330036423172,1.3303810489325747,False,4.10421277646239,4.128458420868983,False,-2.9010941867531983,-2.926044760238858,False,False,17.90582653693724,True
127,6.681285619735718,left,left,179.37214105230396,0.6278589476960406,173.8777567098488,-6.122243290151204,-4.297252042303694,88.53178290865927,4.842504264158521,0.9846331042028309,-3.3311068252730536,OK,0.905500054359436,True,2.555170670823765,2.339885381906811,1.296112149968505,2.555170670823765,3.146085982129086,False,2.339885381906811,3.0165809751773054,False,1.296112149968505,1.539779174884663,False,4.842504264158521,5.223032749832333,False,-3.3311068252730536,-3.5537485679958936,False,False,29.644424777177996,True
128,6.72264289855957,left,left,178.8811728595409,1.1188271404591035,174.7043532334999,-5.295646766500113,-3.90484215886012,87.14500763761686,6.229279535200931,-0.34536061428405845,-4.661100543759943,OK,0.8990439176559448,True,3.046138863586828,3.1664819055579017,1.6885220334120792,3.046138863586828,4.6780526141871235,False,3.1664819055579017,4.202126596206204,False,1.6885220334120792,1.8165637639689447,False,6.229279535200931,6.14574274484242,False,-4.661100543759943,-3.8532529628925603,False,False,40.49455226146756,True
129,6.764882326126099,left,left,175.07080684135445,4.929193158645546,177.40925179398417,-2.5907482060158316,-3.387201864238603,85.68134129898988,7.6929458738279095,-0.18591920058735406,-4.501659130063246,OK,0.8950070738792419,True,6.8565048817732706,5.871380466042183,2.2061623280335962,6.8565048817732706,6.921708265862821,False,5.871380466042183,6.228783947854782,False,2.2061623280335962,2.381329831049764,False,7.6929458738279095,7.099245602695575,False,-4.501659130063246,-4.024991453637779,False,False,48.890658755029456,True
130,6.809885501861572,left,left,173.01810305837196,6.981896941628037,179.029102151537,-0.9708978484630109,-3.0228748874839733,85.51451589825544,7.859771274562348,0.4444358008625195,-3.8713041286133603,OK,0.8913598656654358,True,8.909208664755761,7.491230823595004,2.570489304788226,8.909208664755761,9.521427639323868,False,7.491230823595004,8.714907808417717,False,2.570489304788226,3.1139657787293173,False,7.859771274562348,7.989393187215543,False,-3.8713041286133603,-4.068907577580092,False,False,53.16621822578153,True
131,6.859696388244629,left,left,168.68579347475324,11.31420652524676,176.187187509886,3.8128124901139984,-1.4480008532257833,84.50256010708962,8.871727065728166,0.555953288996596,-3.759786640479291,OK,0.8890387415885925,True,13.241518248374485,12.274941162172013,4.1453633390464155,13.241518248374485,12.291168826900815,False,12.274941162172013,11.280255158519504,False,4.1453633390464155,3.8469126241667966,False,8.871727065728166,8.477400336618548,False,-3.759786640479291,-3.619574044070447,False,False,51.91996116897494,True
132,6.896206617355347,left,left,166.37354418499874,13.626455815001265,173.69162398733653,6.308376012663473,-0.6340723039059286,84.08104498605942,9.293242186758363,0.7650524844912708,-3.550687444984618,OK,0.8866479396820068,True,15.553767538128989,14.770504684721487,4.959291888366271,15.553767538128989,14.340343236851856,False,14.770504684721487,13.410768358051632,False,4.959291888366271,4.530951012761361,False,9.293242186758363,8.514857810864182,False,-3.550687444984618,-3.0543319193026037,False,False,45.86106183975303,True
133,6.9351887702941895,left,left,165.03246692165615,14.967533078343848,172.46891001599118,7.5310899840088155,-0.24010793167272232,84.70497189060184,8.669315282215948,1.9013070532641678,-2.4144328762117198,OK,0.8867128491401672,True,16.89484480147157,15.99321865606683,5.353256260599477,16.89484480147157,16.26180232600513,False,15.99321865606683,15.497930720418253,False,5.353256260599477,5.234390249745018,False,8.669315282215948,8.560804250643603,False,-2.4144328762117198,-2.562542395311715,False,False,39.63888849503036,True
134,6.978524208068848,left,left,164.82493479159925,15.175065208400753,171.9381822083552,8.061817791644813,0.032990078734216305,85.4940539277617,7.88023324505609,2.6402914232518606,-1.6754485062240292,OK,0.8870986700057983,True,17.102376931528475,16.523946463702828,5.626354271006416,17.102376931528475,17.434515270509443,False,16.523946463702828,16.822892903993488,False,5.626354271006416,5.717616625047714,False,7.88023324505609,8.349412227172857,False,-1.6754485062240292,-2.020173235609195,False,False,36.45234166305081,True
135,7.027777671813965,left,left,163.4108076126056,16.589192387394405,170.5350860366299,9.464913963370094,0.4943212974343131,85.28478369935834,8.089503473459445,2.903383420816973,-1.4123565086589167,OK,0.8891598582267761,True,18.516504110522128,17.92704263542811,6.087685489706512,18.516504110522128,18.55828735973771,False,17.92704263542811,18.047325840374448,False,6.087685489706512,6.14597187468752,False,8.089503473459445,8.173030393918244,False,-1.4123565086589167,-1.5160969998674658,False,False,38.83816277370899,True
136,7.061907529830933,left,left,162.82222875223167,17.177771247768334,169.56237659200983,10.437623407990174,0.9681310232876921,85.55952022444335,7.814766948374441,3.2677990875091796,-1.0479408419666925,OK,0.8918420076370239,True,19.105082970896056,18.899752080048188,6.561495215559892,19.105082970896056,19.499599285007044,False,18.899752080048188,19.11181602179633,False,6.561495215559892,6.524772825909804,False,7.814766948374441,8.03840012698042,False,-1.0479408419666925,-1.1258440378599062,False,False,44.9831943906142,True
137,7.101312875747681,left,left,160.7546837388574,19.24531626114259,167.56945930543174,12.430540694568265,1.5077039442931002,84.96295415233249,8.411333020485301,3.2854336631999166,-1.0303062662759714,OK,0.8944995999336243,True,21.172627984270314,20.89266936662628,7.101068136565299,21.172627984270314,21.638569121483087,False,20.89266936662628,21.177295667959555,False,7.101068136565299,7.126556166945656,False,8.411333020485301,8.398011945457906,False,-1.0303062662759714,-0.8101823249887218,False,False,52.22222179427354,True
138,7.136109113693237,left,left,160.3259072953095,19.67409270469051,167.14645910888177,12.853540891118229,1.6538968244387038,85.37812322529096,7.996163947526824,3.85257186330195,-0.46316806617392103,OK,0.8958382606506348,True,21.60140442781823,21.315669563176243,7.247261016710903,21.60140442781823,24.21325278765097,False,21.315669563176243,23.61244059803439,False,7.247261016710903,7.826191376414419,False,7.996163947526824,8.122570679689456,False,-0.46316806617392103,0.30443288634153876,False,False,60.47930162603757,True
139,7.1796839237213135,left,left,154.130085609219,25.86991439078099,161.61078397753906,18.389216022460943,3.0419067839134764,83.69599483537426,9.678292337443523,4.218599987607762,-0.09713994186810737,OK,0.8951389193534851,True,27.797226113908714,26.851344694518957,8.635270976185677,27.797226113908714,26.995435781554797,False,26.851344694518957,26.29711755852487,False,8.635270976185677,8.602597193796495,False,9.678292337443523,7.891523677011969,False,-0.09713994186810737,1.4093917398144526,False,False,64.0701187533255,True
140,7.230583667755127,left,left,150.5373892817662,29.462610718233805,158.35936138625573,21.640638613744272,3.9924973447781316,86.66199002820059,6.712297144617196,8.476459477468271,4.160719547992386,OK,0.897424578666687,True,31.389922441361527,30.102767285802287,9.58586153705033,31.389922441361527,29.960705613113284,False,30.102767285802287,29.14109838435009,False,9.58586153705033,9.456989459516619,False,6.712297144617196,7.65151133167561,False,4.160719547992386,2.625085356604194,False,False,57.933822924844684,True
141,7.271501064300537,left,left,148.9113137827125,31.08868621728749,156.13899178955742,23.861008210442577,4.850160110198068,86.71475523783079,6.659531934987001,8.792593354873757,4.476853425397877,OK,0.9010046124458313,True,33.01599794041521,32.32313688250059,10.443524302470268,33.01599794041521,32.983524953070585,False,32.32313688250059,32.091588711303274,False,10.443524302470268,10.35247400561599,False,6.659531934987001,7.8364194383471615,False,4.476853425397877,3.4079908090361357,False,False,51.766875109510885,True
142,7.325439214706421,left,left,145.928334581065,34.071665418935,153.34955517630564,26.650444823694357,5.7796652728937135,86.16301587901428,7.211271293803506,9.363901747148624,5.048161817672735,OK,0.9045108556747437,True,35.99897714206272,35.11257349575237,11.373029465165914,35.99897714206272,34.9739870193538,False,35.11257349575237,34.239138684580226,False,11.373029465165914,11.109277636097929,False,7.211271293803506,8.000007757557302,False,5.048161817672735,3.8441182133142036,False,False,48.633162399611514,True
143,7.371181488037109,left,left,145.21181059552296,34.78818940447704,152.39400747411585,27.605992525884147,6.131319554935558,84.4535826919332,8.92070448088458,7.7670991254616615,3.4513591959857877,OK,0.9095105528831482,True,36.71550112760476,36.06812119794216,11.724683747207758,36.71550112760476,36.422366036446135,False,36.06812119794216,35.97389522661991,False,11.724683747207758,11.764370854597427,False,8.92070448088458,8.841877817074362,False,3.4513591959857877,3.3709638473492873,False,False,45.4090629320841,True
144,7.422718524932861,left,left,144.1777752778029,35.82222472219709,150.87303411115428,29.126965888845717,6.825924936323177,82.87805323932356,10.496233933494224,6.399237008998101,2.083497079522232,OK,0.9142376184463501,True,37.749536445324814,37.58909456090373,12.419289128595377,37.749536445324814,38.820389474446515,False,37.58909456090373,38.42941964286363,False,12.419289128595377,12.495541767500981,False,10.496233933494224,9.586665763980701,False,2.083497079522232,3.299845835103156,False,False,45.53521867559615,True
145,7.484863996505737,left,left,143.29549419630456,36.70450580369544,149.68557867605733,30.314421323942668,7.267963437275628,82.45263973061529,10.921647442202499,6.110687647643685,1.7949477181678049,OK,0.9190009832382202,True,38.63181752682316,38.77654999600068,12.861327629547826,38.63181752682316,41.58465265658024,False,38.77654999600068,41.28429884016186,False,12.861327629547826,13.23511802493704,False,10.921647442202499,10.312755964245927,False,1.7949477181678049,3.2227158771094877,False,False,50.88658674009899,True
146,7.535624742507935,left,left,136.92119659271063,43.07880340728937,143.86136970833883,36.13863029166117,8.506014674715832,82.99081550329909,10.383471669518698,8.437003293643103,4.12126336416722,OK,0.9225229620933533,True,45.00611513041709,44.60075896371919,14.099378866988031,45.00611513041709,44.42486789232151,False,44.60075896371919,44.27865851427009,False,14.099378866988031,14.089597646841176,False,10.383471669518698,10.65154096079589,False,4.12126336416722,3.584266064096693,False,False,54.04212049454419,True
147,7.585411787033081,left,left,132.10701867039637,47.89298132960363,139.07515918981449,40.924840810185515,9.47754656007401,82.53256487768816,10.841722295129628,8.978251957180268,4.662512027704395,OK,0.9270102381706238,True,49.82029305273135,49.38696948224353,15.07091075234621,49.82029305273135,47.4674907766173,False,49.38696948224353,47.367295966547694,False,15.07091075234621,14.935539369911927,False,10.841722295129628,11.234909710097824,False,4.662512027704395,3.8008244698837017,False,False,52.30209522841166,True
148,7.634122848510742,left,left,131.0107344168166,48.989265583183396,137.4222091035747,42.57779089642531,10.403717664456234,82.75965770918339,10.614629463634401,9.5748500603977,5.259110130921812,OK,0.9321111440658569,True,50.91657730631112,51.03991956848333,15.997081856728434,50.91657730631112,50.41660467915452,False,51.03991956848333,50.3809706439936,False,15.997081856728434,15.841324892876807,False,10.614629463634401,11.847217176291977,False,5.259110130921812,4.029741751745741,False,False,47.03259002181759,True
149,7.677901268005371,left,left,128.96466085632395,51.035339143676055,135.42984684976628,44.57015315023372,11.055633551676937,79.9612094928139,13.413077680003894,7.482029037933166,3.1662891084572777,OK,0.936435341835022,True,52.96265086680378,53.032281822291736,16.64899774394914,52.96265086680378,52.55910375599042,False,53.032281822291736,52.505129919444016,False,16.64899774394914,16.480262588131502,False,13.413077680003894,12.806519583394856,False,3.1662891084572777,3.7277168412830406,False,False,41.20555111386754,True
150,7.726606369018555,left,left,128.54992468361849,51.450075316381515,134.6172052888278,45.38279471117221,11.796891052100017,79.39110239964452,13.983184773173264,7.255274056953867,2.939534127477998,OK,0.9409817457199097,True,53.37738703950924,53.844923383230224,17.390255244372216,53.37738703950924,53.70402456676361,False,53.844923383230224,53.66136786594443,False,17.390255244372216,16.957671314019787,False,13.983184773173264,13.67836591498408,False,2.939534127477998,3.3219620998548804,False,False,35.45665847306238,True
151,7.780275344848633,left,left,126.20870120853112,53.791298791468876,133.24057333108672,46.75942666891328,11.700703150989327,78.19430346778469,15.179983705033095,6.926878741329611,2.6111388118537207,OK,0.9454431533813477,True,55.7186105145966,55.22155534097129,17.294067343261524,55.7186105145966,55.07171965816927,False,55.22155534097129,55.01115102504853,False,17.294067343261524,17.426783027673952,False,15.179983705033095,14.736668818487885,False,2.6111388118537207,2.750682842306804,False,False,30.594994687120924,True
152,7.827980995178223,left,left,126.3824146165304,53.6175853834696,133.29396945731241,46.706030542687586,11.864590189515432,78.17333321974203,15.200953953075754,6.949478250039472,2.6337383205635945,OK,0.9493504166603088,True,55.544897106597325,55.1681592147456,17.45795438178763,55.544897106597325,56.642368769948156,False,55.1681592147456,56.63525755324,False,17.45795438178763,17.934262102311823,False,15.200953953075754,15.402863831482463,False,2.6337383205635945,2.5385094875375045,False,False,30.146688659413336,True
153,7.87731146812439,left,left,124.17225895978831,55.82774104021169,130.67329330805424,49.32670669194576,12.749276232727045,77.46814319166437,15.90614398115342,6.718453772657316,2.4027138431814308,OK,0.9528634548187256,True,57.755052763339414,57.78883536400377,18.342640424999246,57.755052763339414,58.181879776302196,False,57.78883536400377,58.366701642168984,False,18.342640424999246,18.506613484189312,False,15.90614398115342,15.893176098223659,False,2.4027138431814308,2.428615520098856,False,False,33.74857266783424,True
154,7.930740594863892,left,left,121.11141529742955,58.888584702570455,127.30931420880889,52.690685791191115,13.593028924866294,76.630234427841,16.744052744976784,6.421162264086647,2.105422334610779,OK,0.9566458463668823,True,60.81589642569818,61.15281446324913,19.186393117138493,60.81589642569818,59.72859567209078,False,61.15281446324913,60.36082246515173,False,19.186393117138493,19.222789143497096,False,16.744052744976784,16.02604629134214,False,2.105422334610779,2.5645160590940064,False,False,35.878942228776225,True
155,7.973247528076172,left,left,120.85236965184826,59.147630348151736,125.95998484418288,54.040015155817116,14.65864796148747,76.93954106593854,16.434746106879246,6.705804219760637,2.390064290284755,OK,0.9600895047187805,True,61.07494207127946,62.50214382787513,20.25201215375967,61.07494207127946,61.39496558774158,False,62.50214382787513,62.4996527315674,False,20.25201215375967,19.989691943582226,False,16.434746106879246,16.18904330695772,False,2.390064290284755,2.695961492798682,False,False,36.17316635190017,True
156,8.019171476364136,left,left,118.47512172958818,61.52487827041182,123.26996921617301,56.73003078382699,15.281581447528247,77.52995250219229,15.8443346706255,7.606381436305354,3.2906415068294734,OK,0.9630492329597473,True,63.45218999353954,65.192159455885,20.874945639800444,63.45218999353954,63.50624730278207,False,65.192159455885,64.88578406646366,False,20.874945639800444,20.651387279671418,False,15.8443346706255,16.93865389503098,False,3.2906415068294734,2.333196620958853,False,False,36.93918662030179,True
157,8.075775623321533,left,left,118.05056503827643,61.94943496172357,122.59981812523407,57.400181874765934,15.699104189941078,77.35834814166414,16.01593903115365,7.6067054185628455,3.2909654890869717,OK,0.9649930000305176,True,63.87674668485129,65.86231054682395,21.29246838221328,63.87674668485129,65.36307234004639,False,65.86231054682395,66.95997149297263,False,21.29246838221328,21.28527740345052,False,16.01593903115365,17.734714387812637,False,3.2909654890869717,1.9536638627116474,False,False,37.026532039563165,True
158,8.131402492523193,left,left,113.61585038458583,66.38414961541417,118.74263663357294,61.25736336642706,16.05775291317301,73.72009025129806,19.654196921519727,4.90462941345818,0.5888894839822854,OK,0.9658840298652649,True,68.3114613385419,69.71949203848507,21.65111710544521,68.3114613385419,67.2703082273714,False,69.71949203848507,68.84206285673511,False,21.65111710544521,21.8066636580704,False,19.654196921519727,18.768317870000732,False,0.5888894839822854,1.4665911587059441,False,False,37.70208923220686,True
159,8.186499834060669,left,left,111.82729011110794,68.17270988889206,116.93837707626405,63.06162292373595,16.762479543761803,72.64993196393272,20.724355208885072,4.523498472850638,0.20775854337475153,OK,0.9660652279853821,True,70.10002161201979,71.52375159579397,22.355843736034004,70.10002161201979,69.12291689466774,False,71.52375159579397,70.72865270854072,False,22.355843736034004,22.411473012579556,False,20.724355208885072,19.98272792705646,False,0.20775854337475153,0.823009271650102,False,False,40.19439562568323,True
160,8.238277912139893,left,left,111.31619021522322,68.68380978477678,116.5495280253704,63.45047197462959,17.26557923458684,71.77152365499808,21.60276351781971,4.270440699732126,-0.04529922974376177,OK,0.9660016298294067,True,70.61112150790451,71.91260064668761,22.858943426859042,70.61112150790451,71.01173341923729,False,71.91260064668761,72.57526570996147,False,22.858943426859042,22.965645987873604,False,21.60276351781971,21.135948649024805,False,-0.04529922974376177,0.266165048124617,False,False,44.79263509108837,True
161,8.28466010093689,left,left,109.21207839310652,70.78792160689348,113.83701995714499,66.16298004285501,18.30562822007403,71.45790221691365,21.916384955904135,4.388472001026157,0.07273207155026284,OK,0.9661299586296082,True,72.7152333300212,74.62510871491303,23.89899241234623,72.7152333300212,73.52637246713024,False,74.62510871491303,74.70519390383296,False,23.89899241234623,23.403842386543793,False,21.916384955904135,21.920196248654037,False,0.07273207155026284,0.30482470118703303,False,False,49.31979963849856,True
162,8.339746475219727,left,left,108.60648241542869,71.39351758457131,113.36675311813039,66.63324688186961,18.469969066411334,71.5922445318224,21.782042640995385,4.822484300935423,0.506744371459547,OK,0.965890109539032,True,73.32082930769904,75.09537555392762,24.063333258683535,73.32082930769904,76.31050680725556,False,75.09537555392762,77.128331327484,False,24.063333258683535,23.83830870072971,False,21.782042640995385,22.3978130361298,False,0.506744371459547,0.6226711443714692,False,False,52.89989076048666,True
163,8.381958723068237,left,left,101.04265514512106,78.95734485487894,108.09299566421542,71.90700433578458,18.248734906523964,69.7988522531519,23.57543491966588,5.097927678770251,0.7821877492943656,OK,0.9662438631057739,True,80.88465657800667,80.36913300784259,23.84209909879616,80.88465657800667,78.89142326560058,False,80.36913300784259,79.51157451720911,False,23.84209909879616,24.332399055390162,False,23.57543491966588,22.489822377988794,False,0.7821877492943656,1.222425425792818,False,False,53.49080682549591,True
164,8.43678879737854,left,left,97.90661841048134,82.09338158951866,104.82268995800888,75.17731004199112,18.93481111469138,70.26184802655389,23.112439146263895,6.11273068877282,1.796990759296932,OK,0.9651477336883545,True,84.02069331264639,83.63943871404913,24.528175306963583,84.02069331264639,81.67004452783532,False,83.63943871404913,81.99971519320538,False,24.528175306963583,24.785664902034107,False,23.112439146263895,22.585223009223967,False,1.796990759296932,1.8707712274400876,False,False,49.88522027921736,True
165,8.486770153045654,left,left,98.41160792349818,81.58839207650182,104.63331207674482,75.36668792325518,19.736031007889117,71.31147694570312,22.062810227114667,7.2692121068388555,2.9534721773629826,OK,0.9649702310562134,True,83.51570379962955,83.8288165953132,25.329395200161315,83.51570379962955,84.42456005710777,False,83.8288165953132,84.42882791461251,False,25.329395200161315,25.153589938035356,False,22.062810227114667,22.659619552595007,False,2.9534721773629826,2.4897025279356,False,False,44.575272243079056,True
166,8.527525186538696,left,left,95.31897208193274,84.68102791806726,101.3963165771637,78.6036834228363,20.571957453293745,70.98089906073778,22.393388112080004,7.6302010092625,3.3144610797866108,OK,0.9658979773521423,True,86.60833964119499,87.06581209489431,26.165321645565946,86.60833964119499,86.2029012706028,False,87.06581209489431,86.37335722753997,False,26.165321645565946,25.638961238499725,False,22.393388112080004,22.325101420747572,False,3.3144610797866108,3.1434038608149764,False,False,40.18687895212592,True
167,8.577113151550293,left,left,94.83390476906646,85.16609523093354,101.22118951109468,78.77881048890532,20.30959424641757,71.2202618149672,22.154025357850585,7.917140803412982,3.6014008739371093,OK,0.9662619829177856,True,87.09340695406127,87.24093916096334,25.902958438689772,87.09340695406127,87.36342059671132,False,87.24093916096334,87.68469698145837,False,25.902958438689772,26.0368728938304,False,22.154025357850585,22.06985560897494,False,3.6014008739371093,3.645740900108393,False,False,37.236160140737525,True
168,8.634004831314087,left,left,92.15094907764596,87.84905092235404,98.37034909957818,81.62965090042182,20.67559140884582,71.47144291238908,21.902844260428708,8.36643434316712,4.050694413691247,OK,0.9655548930168152,True,89.77636264548177,90.09177957247984,26.268955601118016,89.77636264548177,89.49987835187468,False,90.09177957247984,89.78880344775936,False,26.268955601118016,26.289028989198368,False,21.902844260428708,22.067889207225882,False,4.050694413691247,3.9322146860878204,False,False,34.9036031647524,True
169,8.69031834602356,left,left,92.10402177993872,87.89597822006128,98.2659911884168,81.7340088115832,20.92436939134477,71.53807708541706,21.83621008740073,8.624415885239904,4.308675955764016,OK,0.9655393362045288,True,89.82328994318901,90.19613748364121,26.517733583616966,89.82328994318901,91.28904398360766,False,90.19613748364121,91.41035817922018,False,26.517733583616966,26.35679301038772,False,21.83621008740073,21.9921437204574,False,4.308675955764016,4.24333509431778,False,False,33.28352051354841,True
170,8.732006072998047,left,left,87.72931914768131,92.27068085231869,94.11277974523995,85.88722025476005,20.996811484728966,71.32130895444841,22.052978218369375,8.701581036736014,4.38584110726012,OK,0.9643822312355042,True,94.19799257544642,94.34934892681807,26.590175677001163,94.19799257544642,93.08301222250921,False,94.34934892681807,93.0460692978525,False,26.590175677001163,26.485815242832125,False,22.052978218369375,20.46691637318257,False,4.38584110726012,6.0558417943062635,False,False,29.70387976624024,True
171,8.785609006881714,left,left,86.37314392326793,93.62685607673207,93.28854291985955,86.71145708014045,20.91077755924049,71.3596264945802,22.01466067823759,9.1858030504123,4.870063120936408,OK,0.96399986743927,True,95.5541677998598,95.17358575219846,26.50414175151269,95.5541677998598,94.66598629139516,False,95.17358575219846,94.47403060384488,False,26.50414175151269,26.556902978222958,False,22.01466067823759,18.806933673294864,False,4.870063120936408,7.941924992478363,False,False,22.664879829885784,True
172,8.84755825996399,left,left,85.86406357455867,94.13593642544133,93.04263391793312,86.95736608206688,20.95470540863961,78.84639855134134,14.52788862147645,16.9796743033554,12.663934373879528,OK,0.9647790193557739,True,96.06324814856906,95.4194947541249,26.54806960091181,96.06324814856906,96.07827419100322,False,95.4194947541249,95.9383973406691,False,26.54806960091181,26.68289967771535,False,14.52788862147645,16.997653027268086,False,12.663934373879528,9.825123500781377,False,False,13.058040875604457,True
173,8.89200234413147,left,left,84.2360787332162,95.7639212667838,91.23054256961626,88.76945743038374,21.03103008579994,79.77135641182761,13.602930760990176,17.796850334027614,13.481110404551742,OK,0.9654574394226074,True,97.69123298991153,97.23158610244175,26.62439427807214,97.69123298991153,96.27454696281909,False,97.23158610244175,96.23454114248557,False,26.62439427807214,26.78594123248327,False,13.602930760990176,15.636821223071824,False,13.481110404551742,11.189125829744967,False,False,-2.5183867074684256,True
174,8.954072713851929,left,left,85.04258228189846,94.95741771810154,90.9441575042957,89.0558424957043,21.554352888806775,80.58448031555095,12.78980685726684,18.040408426754965,13.724668497279083,OK,0.9663302302360535,True,96.88472944122927,97.51797116776231,27.147717081078973,96.88472944122927,95.81028170268362,False,97.51797116776231,95.77610737884739,False,27.147717081078973,26.654540328739962,False,12.78980685726684,14.514599542654219,False,13.724668497279083,12.17411510992198,False,False,-22.479696834569587,True
