frame,time_s,left_fppa,right_fppa,pelvis_y,visibility_check,left_alignment,right_alignment,left_alignment_index,right_alignment_index,left_signed_deviation_percent,right_signed_deviation_percent,left_knee_deviation_percent,right_knee_deviation_percent,pelvis_velocity
117,4.8078882694244385,178.91869515892273,179.32187156766395,0.3985397070646286,OK,neutral,neutral,0.004712078912243564,0.0029554972618956424,0.4712078912243564,0.29554972618956427,0.4712078912243564,0.29554972618956427,-0.0033455203723757876
118,4.844458341598511,178.85033283697103,179.26925579213312,0.3983011394739151,OK,neutral,neutral,0.005010253971346405,0.003184818881326312,0.5010253971346406,0.31848188813263123,0.5010253971346406,0.31848188813263123,-0.0032823736673393
119,4.876346111297607,178.59999501322054,178.98380043219126,0.3982073664665222,OK,neutral,neutral,0.006099466579813217,0.004427200452390373,0.6099466579813217,0.44272004523903724,0.6099466579813217,0.44272004523903724,-0.0005040922882426635
120,4.927816867828369,178.41095409658897,178.7438288278748,0.39813828468322754,OK,neutral,neutral,0.006921617510307821,0.00547110252351458,0.692161751030782,0.547110252351458,0.692161751030782,0.547110252351458,0.00717917909761745
121,4.971858978271484,177.47861937992062,178.49189489757595,0.39816953241825104,OK,neutral,neutral,0.010968944839409871,0.006568308946811338,1.096894483940987,0.6568308946811338,1.096894483940987,0.6568308946811338,0.03276773887335871
122,5.004839181900024,176.95508438564724,178.31459704169683,0.39820852875709534,OK,neutral,neutral,0.013233929177982858,0.007340089990671966,1.3233929177982857,0.7340089990671965,1.3233929177982857,0.7340089990671965,0.058377978606388936
123,5.049368143081665,175.9064387740634,177.51019677384483,0.4002983868122101,OK,neutral,neutral,0.017757287881700654,0.010846496434529939,1.7757287881700654,1.084649643452994,1.7757287881700654,1.084649643452994,0.07722711056991294
124,5.08812689781189,175.32669874673792,177.01883549546804,0.4015965312719345,OK,varus,neutral,0.02025981578215424,0.012989099612241688,2.0259815782154242,1.2989099612241688,2.0259815782154242,1.2989099612241688,0.1087038170308734
125,5.121848821640015,170.60956211578994,174.05141063362737,0.40981660783290863,OK,varus,varus,0.04087976054929591,0.0259450152145459,4.087976054929591,2.59450152145459,4.087976054929591,2.59450152145459,0.11182564149305696
126,5.18289589881897,165.7754619738828,170.1209263076634,0.41998015344142914,OK,varus,varus,0.06227385773910883,0.04321122701796609,6.227385773910883,4.321122701796609,6.227385773910883,4.321122701796609,0.12055342814375791
127,5.2199156284332275,163.63150169320895,168.86443190087778,0.4208327382802963,OK,varus,varus,0.0717777070766809,0.04874017632576528,7.177770707668089,4.874017632576528,7.177770707668089,4.874017632576528,0.13946787146125494
128,5.260703086853027,161.38908730440465,166.77723615738202,0.42897549271583557,OK,varus,varus,0.08164533147428703,0.0579409540504288,8.164533147428703,5.794095405042881,8.164533147428703,5.794095405042881,0.14522178375056605
129,5.294898986816406,160.05992596843927,165.85940948073906,0.4315452575683594,OK,varus,varus,0.08732461127885702,0.06194153797915913,8.732461127885701,6.194153797915913,8.732461127885701,6.194153797915913,0.12524422780828592
130,5.346900224685669,157.36800076614128,164.2857166086078,0.43822357058525085,OK,varus,varus,0.09943852357596313,0.0689347482911783,9.943852357596313,6.89347482911783,9.943852357596313,6.89347482911783,0.0820216189402081
131,5.400298357009888,156.18817211001164,163.51971753891667,0.43925100564956665,OK,varus,varus,0.10448614242092304,0.07226346179939615,10.448614242092304,7.226346179939615,10.448614242092304,7.226346179939615,0.09419538794593407
132,5.437731027603149,153.36891428851203,160.92038874938706,0.4472552686929703,OK,varus,varus,0.11686538759953793,0.08380301171755329,11.686538759953793,8.38030117175533,11.686538759953793,8.38030117175533,0.10051568818788947
133,5.481271028518677,152.56173356428337,159.95566614269913,0.44832178950309753,OK,varus,varus,0.11945022776262638,0.08810232918849197,11.945022776262638,8.810232918849197,11.945022776262638,8.810232918849197,0.10950081018130042
134,5.5150556564331055,151.12504897633934,158.17282523144226,0.45308877527713776,OK,varus,varus,0.12627647535320008,0.09603869269234362,12.627647535320008,9.603869269234362,12.627647535320008,9.603869269234362,0.113345233015262
135,5.549498081207275,150.71486576131528,157.2978315347357,0.45510852336883545,OK,varus,varus,0.1279335511065803,0.09989068786147991,12.79335511065803,9.98906878614799,12.79335511065803,9.98906878614799,0.09401059606594409
136,5.591045141220093,148.60142673323278,154.90357783136804,0.46245773136615753,OK,varus,varus,0.13732018911034335,0.11069917740169838,13.732018911034336,11.069917740169839,13.732018911034336,11.069917740169839,0.06810459695429838
137,5.6369733810424805,147.24263677862228,153.6601829840279,0.46560153365135193,OK,varus,varus,0.1444099426020386,0.11629292943176806,14.44099426020386,11.629292943176806,14.44099426020386,11.629292943176806,0.05329370225740604
138,5.680283546447754,146.8192652541831,152.94667193910539,0.46598300337791443,OK,varus,varus,0.1467946524676977,0.11937800228879134,14.679465246769771,11.937800228879134,14.679465246769771,11.937800228879134,0.0442997475994078
139,5.715981483459473,146.05489848534629,152.17648809991786,0.46867939829826355,OK,varus,varus,0.15044472192557298,0.122833520265114,15.044472192557299,12.2833520265114,15.044472192557299,12.2833520265114,0.027685731430139526
140,5.75855565071106,146.16761672920617,152.3553662538203,0.4682408720254898,OK,varus,varus,0.14937421500814782,0.12194294324720271,14.937421500814782,12.194294324720271,14.937421500814782,12.194294324720271,0.0006620202725056146
141,5.789827346801758,146.17330149998577,152.83854104640233,0.46676909923553467,OK,varus,varus,0.1494366826379959,0.11980330501168747,14.943668263799589,11.980330501168748,14.943668263799589,11.980330501168748,-0.007494418858344787
142,5.833326816558838,146.1984014286297,153.1247731623757,0.46600860357284546,OK,varus,varus,0.14931619933835455,0.11853327612589198,14.931619933835455,11.853327612589199,14.931619933835455,11.853327612589199,-0.023297090363204376
143,5.863981485366821,146.34885126314236,153.29055062556813,0.4650450795888901,OK,varus,varus,0.14866820936985214,0.11768345751535537,14.866820936985214,11.768345751535538,14.866820936985214,11.768345751535538,-0.03446136086795182
144,5.904906749725342,146.43096023930315,153.3733849823916,0.4644569605588913,OK,varus,varus,0.14833061556694008,0.11725005530920853,14.833061556694007,11.725005530920853,14.833061556694007,11.725005530920853,-0.03476905436671984
145,5.954531192779541,146.81630963940447,153.539732155736,0.46274131536483765,OK,varus,varus,0.14654629165261768,0.1164851418372913,14.654629165261767,11.64851418372913,14.654629165261767,11.64851418372913,-0.05838670936834589
146,5.986043930053711,147.0542121190143,153.60530629156528,0.46176716685295105,OK,varus,varus,0.14541270640677312,0.11615510357666974,14.541270640677311,11.615510357666974,14.541270640677311,11.615510357666974,-0.06794081405310148
147,6.031873464584351,148.80377825393538,154.49232282064122,0.4575083702802658,OK,varus,varus,0.1369230393988362,0.11187212434628876,13.69230393988362,11.187212434628876,13.69230393988362,11.187212434628876,-0.08686563748570997
148,6.064370155334473,149.78994375457896,154.93839439474516,0.45582637190818787,OK,varus,varus,0.13229408621572863,0.10977009942925307,13.229408621572864,10.977009942925307,13.229408621572864,10.977009942925307,-0.09555715095010697
149,6.108795166015625,152.46854803070218,156.91018339905142,0.4493630677461624,OK,varus,varus,0.12000518682113298,0.10119375857438853,12.000518682113299,10.119375857438854,12.000518682113299,10.119375857438854,-0.11851120031367834
150,6.143556594848633,153.41952742548975,157.69514173279106,0.4467570632696152,OK,varus,varus,0.1159886059557548,0.09776344394803728,11.59886059557548,9.776344394803727,11.59886059557548,9.776344394803727,-0.15118446774435412
151,6.181745529174805,155.58828672797657,160.81898794824363,0.43988077342510223,OK,varus,varus,0.10711496837822769,0.08407955598263275,10.71149683782277,8.407955598263275,10.71149683782277,8.407955598263275,-0.14119866415628035
152,6.227267026901245,156.93425764820782,161.8227848959709,0.43833139538764954,OK,varus,varus,0.10110239431764584,0.07961166414288962,10.110239431764583,7.961166414288962,10.110239431764583,7.961166414288962,-0.14975825498054096
153,6.2618467807769775,164.01319929020679,166.61539945514892,0.42531073093414307,OK,varus,varus,0.0700398714240542,0.05855616706166868,7.003987142405419,5.8556167061668685,7.003987142405419,5.8556167061668685,-0.14099146883921332
154,6.322350740432739,168.87975119883234,170.23336079847738,0.4166935235261917,OK,varus,varus,0.04862525855987757,0.04265144412555721,4.862525855987757,4.2651444125557205,4.862525855987757,4.2651444125557205,-0.11036861542486598
155,6.366255044937134,170.5463283837722,171.2472745803154,0.41519440710544586,OK,varus,varus,0.04130576694149684,0.038204043031442994,4.130576694149684,3.8204043031442994,4.130576694149684,3.8204043031442994,-0.1426750585494796
156,6.3982625007629395,172.75581761325617,173.56015055586104,0.40902240574359894,OK,varus,varus,0.0316181008363615,0.028108585062123374,3.1618100836361496,2.8108585062123375,3.1618100836361496,2.8108585062123375,-0.1312175502821722
157,6.431584358215332,173.207028056017,174.30140393889687,0.40606240928173065,OK,varus,varus,0.029645227811118176,0.024875560071633634,2.9645227811118176,2.4875560071633633,2.9645227811118176,2.4875560071633633,-0.08293697918370313
158,6.46772027015686,175.16973243605298,176.2722816987373,0.40277574956417084,OK,varus,neutral,0.021048684496093532,0.01624119997378079,2.104868449609353,1.624119997378079,2.104868449609353,1.624119997378079,-0.05190569938076006
159,6.515218496322632,175.91277331790084,176.64742558352063,0.40278078615665436,OK,neutral,neutral,0.01780789502891835,0.014598806706493998,1.780789502891835,1.4598806706493999,1.780789502891835,1.4598806706493999,-0.041183177328985465
160,6.537281513214111,176.92179956111826,178.9078693741122,0.40137043595314026,OK,neutral,neutral,0.013408610187153818,0.004756277307308016,1.3408610187153818,0.47562773073080156,1.3408610187153818,0.47562773073080156,-0.032286971254314345
161,6.584715843200684,177.4864228802072,179.46891821652716,0.40111836791038513,OK,neutral,neutral,0.010946220279212876,0.002314422539532261,1.0946220279212877,0.2314422539532261,1.0946220279212877,0.2314422539532261,-0.006362173381869951
162,6.620948791503906,177.91905506578954,179.94655192060526,0.40216164290905,OK,neutral,neutral,0.009059998328265267,-0.00023284245420373742,0.9059998328265267,-0.02328424542037374,0.9059998328265267,0.02328424542037374,-0.0079399428195579
163,6.643159866333008,178.16023182488408,179.6099251078348,0.4025195986032486,OK,neutral,neutral,0.008007082345417058,-0.001698741087657654,0.8007082345417058,-0.16987410876576542,0.8007082345417058,0.16987410876576542,-0.008377159186907068
164,6.694951295852661,177.9777359845274,179.41490144700305,0.40235091745853424,OK,neutral,neutral,0.008805274581066147,-0.0025481034142247902,0.8805274581066147,-0.25481034142247905,0.8805274581066147,0.25481034142247905,-0.0018047111556400708
165,6.729390859603882,177.80028184858963,179.13603582694415,0.40209507942199707,OK,neutral,neutral,0.009581571199767968,-0.003762945940391066,0.9581571199767969,-0.3762945940391066,0.9581571199767969,0.3762945940391066,-0.0032451803978297278
166,6.776139497756958,178.05058211641474,179.05298418330702,0.4010453373193741,OK,neutral,neutral,0.008488871600519534,-0.004124026469214468,0.8488871600519534,-0.4124026469214468,0.8488871600519534,0.4124026469214468,-0.006333836418019878
167,6.820039749145508,178.11942757150481,178.99928717390216,0.40068763494491577,OK,neutral,neutral,0.00818737228565733,-0.004357421935430794,0.8187372285657329,-0.43574219354307936,0.8187372285657329,0.43574219354307936,-0.006769146172376672
168,6.863862037658691,178.1594909315976,179.0295415177526,0.40069590508937836,OK,neutral,neutral,0.008011331458838963,-0.004225653057230268,0.8011331458838964,-0.42256530572302675,0.8011331458838964,0.42256530572302675,-0.005005231474373151
169,6.933987617492676,178.59504471658062,178.79506270472476,0.400436595082283,OK,neutral,neutral,0.0061129797554267205,-0.005246653687323027,0.6112979755426721,-0.5246653687323027,0.6112979755426721,0.5246653687323027,-0.0024183588872555006
170,6.975173234939575,178.82662659642176,178.62997227965226,0.400266632437706,OK,neutral,neutral,0.00510373149786545,-0.0059658083985047305,0.5103731497865449,-0.596580839850473,0.5103731497865449,0.596580839850473,-0.0016825136157612164
171,7.006571531295776,178.74600955717827,178.68741758080031,0.4004466235637665,OK,neutral,neutral,0.00545420686191645,-0.005715718004035268,0.545420686191645,-0.5715718004035267,0.545420686191645,0.5715718004035267,-0.0011007327528398392
172,7.045622825622559,178.67884620438306,178.74169032965364,0.40058279037475586,OK,neutral,neutral,0.005746345426120701,-0.00547940933857459,0.5746345426120701,-0.547940933857459,0.5746345426120701,0.547940933857459,-6.579312377219537e-05
173,7.0854716300964355,178.71855605634622,178.56521766596944,0.40046028792858124,OK,neutral,neutral,0.005574229320768037,-0.006249343414632649,0.5574229320768037,-0.6249343414632649,0.5574229320768037,0.6249343414632649,0.0010772621911172564
174,7.12096643447876,178.75452822143757,178.45359077705908,0.40037594735622406,OK,neutral,neutral,0.0054180553803263,-0.006736402518557775,0.54180553803263,-0.6736402518557775,0.54180553803263,0.6736402518557775,0.0011896899206380596
175,7.161471128463745,178.98607068301664,178.2071518989897,0.40050292015075684,OK,neutral,neutral,0.00440899075927832,-0.007809745711333813,0.44089907592783195,-0.7809745711333813,0.44089907592783195,0.7809745711333813,0.000555197912996519
176,7.194321632385254,179.14600258939313,178.0698184783902,0.40060046315193176,OK,neutral,neutral,0.003712673443780055,-0.00840763273938056,0.3712673443780055,-0.840763273938056,0.3712673443780055,0.840763273938056,0.0004555421822796113
177,7.238373517990112,179.26590911574624,178.08834108437875,0.4006426930427551,OK,neutral,neutral,0.003191001489306257,-0.00832622655045301,0.3191001489306257,-0.8326226550453011,0.3191001489306257,0.8326226550453011,0.0006806351682362433
178,7.287585020065308,179.35612196649964,178.10339590152762,0.40067915618419647,OK,neutral,neutral,0.0027986398127803373,-0.00826017972847423,0.27986398127803375,-0.826017972847423,0.27986398127803375,0.826017972847423,0.0004671407607874656
179,7.323689937591553,179.2648776520887,178.06869582123517,0.40066105127334595,OK,neutral,neutral,0.003195983941934072,-0.008411289322534207,0.3195983941934072,-0.8411289322534207,0.3195983941934072,0.8411289322534207,1.4394675193152295e-05
180,7.366705894470215,179.1924832097036,178.03890111599145,0.40064840018749237,OK,neutral,neutral,0.003511335504474623,-0.008541090618898114,0.3511335504474623,-0.8541090618898115,0.3511335504474623,0.8541090618898115,-0.00026396993743915687
181,7.404207229614258,179.18377146482752,178.13015831176386,0.40063758194446564,OK,neutral,neutral,0.0035492683797191875,-0.008143083393093591,0.35492683797191876,-0.8143083393093591,0.35492683797191876,0.8143083393093591,-0.00022105785015114066
182,7.452308654785156,178.83026046232794,178.49097547287678,0.4005667716264725,OK,neutral,neutral,0.005084485562657902,-0.006572679200257655,0.5084485562657902,-0.6572679200257655,0.5084485562657902,0.6572679200257655,0.006082187891330193
183,7.481572866439819,178.62488082604264,178.71590790942767,0.40051932632923126,OK,neutral,neutral,0.0059755531422611505,-0.005593360927767016,0.5975553142261151,-0.5593360927767016,0.5975553142261151,0.5593360927767016,0.011349371630349658
184,7.517257452011108,177.17063264754617,179.71450373028546,0.400574654340744,OK,neutral,neutral,0.012294859205933208,-0.001243580726258223,1.2294859205933208,-0.1243580726258223,1.2294859205933208,0.1243580726258223,0.03017693314073444
185,7.5507261753082275,176.43679488477827,179.74294209452344,0.4006211906671524,OK,neutral,neutral,0.015483781412389246,0.001119689365446227,1.5483781412389246,0.1119689365446227,1.5483781412389246,0.1119689365446227,0.05172756267375611
186,7.58257532119751,174.51472719341356,176.8166265087266,0.4026864469051361,OK,varus,neutral,0.023862331245807115,0.013871140831867032,2.3862331245807114,1.3871140831867033,2.3862331245807114,1.3871140831867033,0.06863555808244648
187,7.620107650756836,173.61264158420664,175.63224023469712,0.403928741812706,OK,varus,neutral,0.027804562475139367,0.01903782717326848,2.7804562475139365,1.903782717326848,2.7804562475139365,1.903782717326848,0.087863225939115
188,7.655855655670166,169.626829848109,173.49147318517004,0.4114527404308319,OK,varus,varus,0.045320606755527966,0.02839732093970411,4.532060675552796,2.839732093970411,4.532060675552796,2.839732093970411,0.1037546790357613
189,7.6943519115448,168.21477991375903,172.70281168493023,0.4132796376943588,OK,varus,varus,0.05154157317639769,0.031837777338533,5.154157317639769,3.1837777338533,5.154157317639769,3.1837777338533,0.10818435192466058
190,7.737038612365723,165.4852037001122,169.8323698967169,0.42214712500572205,OK,varus,varus,0.06359481138888962,0.044472618623509715,6.359481138888961,4.447261862350971,6.359481138888961,4.447261862350971,0.12433152945105785
191,7.775001287460327,164.34840281641982,168.5251609214815,0.42388221621513367,OK,varus,varus,0.06851861157888682,0.050229322689877794,6.851861157888682,5.02293226898778,6.851861157888682,5.02293226898778,0.14440439139357153
192,7.8084845542907715,160.87560545662433,166.31973743311818,0.4316599667072296,OK,varus,varus,0.08400854666036289,0.05997565457852306,8.40085466603629,5.997565457852306,8.40085466603629,5.997565457852306,0.14000601376220434
193,7.851338624954224,159.9159610382093,165.84407017311304,0.43269382417201996,OK,varus,varus,0.08817698749452925,0.0620458816909299,8.817698749452925,6.2045881690929905,8.817698749452925,6.2045881690929905,0.11980352890316137
194,7.8962202072143555,155.0481960959625,164.1248173697947,0.4426185190677643,OK,varus,varus,0.1100537988550965,0.06966899743041927,11.005379885509651,6.966899743041926,11.005379885509651,6.966899743041926,0.14567649699359553
195,7.930602550506592,154.07429853279058,163.19214805783804,0.4450528770685196,OK,varus,varus,0.11413202139386701,0.0737384142420564,11.413202139386701,7.37384142420564,11.413202139386701,7.37384142420564,0.15786907456162602
196,7.975432395935059,151.30996146050677,161.16771900692433,0.4539923518896103,OK,varus,varus,0.12696238399473564,0.08273573418322412,12.696238399473565,8.273573418322412,12.696238399473565,8.273573418322412,0.14041015800150713
197,8.01482892036438,150.60584585954896,160.01636524622765,0.45454925298690796,OK,varus,varus,0.1298948905006605,0.0877972174789913,12.98948905006605,8.77972174789913,12.98948905006605,8.77972174789913,0.1350841500396447
198,8.054113864898682,147.29214303047505,156.3600205266288,0.46678662300109863,OK,varus,varus,0.14488106377839988,0.1043424558742687,14.488106377839987,10.43424558742687,14.488106377839987,10.43424558742687,0.10535525044572447
199,8.107276678085327,144.66348259434628,153.9794597239899,0.4728550314903259,OK,varus,varus,0.15680385299645183,0.11486837117885661,15.680385299645183,11.48683711788566,15.680385299645183,11.48683711788566,0.09198397488168908
200,8.140466213226318,144.4326623843098,152.40711612965177,0.4736296087503433,OK,varus,varus,0.15789741178867467,0.12201868420866915,15.789741178867466,12.201868420866916,15.789741178867466,12.201868420866916,0.0831792528903672
201,8.192347526550293,143.5894826855368,150.92136524663405,0.47610390186309814,OK,varus,varus,0.161338283913895,0.1287446722423374,16.1338283913895,12.87446722423374,16.1338283913895,12.87446722423374,0.04486946081327314
202,8.230929374694824,143.73614289172085,150.95297888619615,0.4759945422410965,OK,varus,varus,0.1607725164844052,0.12855225255258787,16.07725164844052,12.855225255258787,16.07725164844052,12.855225255258787,0.021072494999446967
203,8.273027896881104,143.7933317026897,150.3901978098562,0.4766446650028229,OK,varus,varus,0.1607767110860285,0.13119864297326028,16.07767110860285,13.119864297326028,16.07767110860285,13.119864297326028,0.005448342675898665
204,8.320963859558105,143.67381431237942,150.09975079507907,0.4766263961791992,OK,varus,varus,0.16142398249083686,0.13247199726517908,16.142398249083687,13.247199726517907,16.142398249083687,13.247199726517907,-0.002361948201437869
205,8.364112377166748,143.86552282135924,150.12576040308386,0.4757070988416672,OK,varus,varus,0.16054161641636375,0.1320753191498724,16.054161641636373,13.20753191498724,16.054161641636373,13.20753191498724,-0.015420191790845195
206,8.410088062286377,143.91458968002308,150.2325468131996,0.4752199798822403,OK,varus,varus,0.16036349725280485,0.13141370513368134,16.036349725280484,13.141370513368134,16.036349725280484,13.141370513368134,-0.05431467854369032
207,8.440679550170898,144.04011505138138,150.3900529718856,0.474473237991333,OK,varus,varus,0.15993046245457293,0.13078491557452723,15.993046245457293,13.078491557452724,15.993046245457293,13.078491557452724,-0.07022553795254538
208,8.48147463798523,144.1156328715579,150.49280600825801,0.47406481206417084,OK,varus,varus,0.1596833209604105,0.13038605826904237,15.968332096041049,13.038605826904238,15.968332096041049,13.038605826904238,-0.07653139259717356
209,8.51909065246582,144.87549622094815,151.37895842027814,0.46805907785892487,OK,varus,varus,0.1562998149242208,0.12642639217676782,15.629981492422079,12.642639217676782,15.629981492422079,12.642639217676782,-0.07350723237056256
210,8.593122482299805,146.51494137637994,153.26905751227645,0.46078795194625854,OK,varus,varus,0.14928603641282434,0.1180801896302991,14.928603641282434,11.80801896302991,14.928603641282434,11.80801896302991,-0.07261207686839732
211,8.640300989151001,147.1737315348954,154.30582303346088,0.4580281227827072,OK,varus,varus,0.14629682340391326,0.11343330246030224,14.629682340391327,11.343330246030224,14.629682340391327,11.343330246030224,-0.08799572719221871
212,8.692507028579712,149.8045231814945,156.1638426575259,0.45278675854206085,OK,varus,varus,0.13373943714360392,0.10499483166951765,13.373943714360392,10.499483166951764,13.373943714360392,10.499483166951764,-0.11959265384370887
213,8.72588586807251,150.8383968598149,156.96367546298944,0.4509354829788208,OK,varus,varus,0.1288407837461321,0.10134841744389916,12.884078374613209,10.134841744389917,12.884078374613209,10.134841744389917,-0.1207592926893799
214,8.765596866607666,152.9397485504276,158.82219902336723,0.44507360458374023,OK,varus,varus,0.11908298071762104,0.09318136742105403,11.908298071762104,9.318136742105402,11.908298071762104,9.318136742105402,-0.1131631625880063
215,8.805966854095459,154.48646857807177,159.6764243160573,0.44232265651226044,OK,varus,varus,0.11193447078837704,0.0894005486862216,11.193447078837703,8.94005486862216,11.193447078837703,8.94005486862216,-0.14083812182410504
216,8.84390926361084,157.7373507707225,161.34954190025147,0.43522605299949646,OK,varus,varus,0.09778571806160216,0.0819577805931661,9.778571806160215,8.19577805931661,9.778571806160215,8.19577805931661,-0.14178574572299052
217,8.888668775558472,158.45055174717328,161.74325319519193,0.433755099773407,OK,varus,varus,0.09475585689146826,0.08021818211809074,9.475585689146826,8.021818211809075,9.475585689146826,8.021818211809075,-0.2139195035500574
218,8.910674810409546,165.1269492491717,166.89152009147037,0.42147740721702576,OK,varus,varus,0.06511601915689307,0.057408980287984336,6.511601915689306,5.7408980287984335,6.511601915689306,5.7408980287984335,-0.21397529420410577
219,8.989133358001709,170.9271771539498,170.62971527727282,0.41251084208488464,OK,varus,varus,0.03965227311987956,0.04091882522374755,3.965227311987956,4.091882522374755,3.965227311987956,4.091882522374755,-0.10722992113068663
220,9.025940656661987,171.82413809846693,172.1042769820484,0.4101550132036209,OK,varus,varus,0.035713202280840184,0.03446210810986998,3.5713202280840184,3.4462108109869978,3.5713202280840184,3.4462108109869978,-0.13386076236408506
221,9.057934761047363,173.98225429556447,174.24383747018615,0.405777245759964,OK,varus,varus,0.026263142999559497,0.02510726855643282,2.6263142999559497,2.510726855643282,2.6263142999559497,2.510726855643282,-0.10809544312357167
222,9.101354122161865,174.1820744830046,174.71309856343922,0.4053342789411545,OK,varus,varus,0.02539094158558402,0.023055038978398605,2.539094158558402,2.3055038978398605,2.539094158558402,2.3055038978398605,-0.048228443482984495
223,9.14903998374939,175.9522906552357,176.83937311516954,0.4027775824069977,OK,neutral,neutral,0.017643787307556023,0.013757032761095848,1.7643787307556023,1.3757032761095849,1.7643787307556023,1.3757032761095849,-0.035277388399935994
224,9.182272911071777,176.155777970578,177.4002907294751,0.4022337794303894,OK,neutral,neutral,0.016754375525269736,0.011310395126337792,1.6754375525269736,1.131039512633779,1.6754375525269736,1.131039512633779,-0.02923278845690991
225,9.2231924533844,177.37178495938448,177.81279309121214,0.4020908623933792,OK,neutral,neutral,0.011443382605950202,0.009520859643277195,1.14433826059502,0.9520859643277195,1.14433826059502,0.9520859643277195,-0.019223315266341245
226,9.254233837127686,177.8553699158738,178.15063652736143,0.40211521089076996,OK,neutral,neutral,0.009332472474364552,0.008050626520127259,0.9332472474364553,0.8050626520127259,0.9332472474364553,0.8050626520127259,-0.013486334499393848
227,9.288770198822021,178.81627051398186,179.3105525426674,0.40127816796302795,OK,neutral,neutral,0.005148106451372433,0.0030008654290739163,0.5148106451372433,0.3000865429073916,0.5148106451372433,0.3000865429073916,-0.0063484730075309415
228,9.311820268630981,179.2291486254859,179.73264835026237,0.4005519151687622,OK,neutral,neutral,0.003351329971039341,0.001163394849651028,0.3351329971039341,0.1163394849651028,0.3351329971039341,0.1163394849651028,-0.005198570157541438
229,9.37171983718872,178.886827865322,179.90727901402926,0.4009955823421478,OK,neutral,neutral,0.00484078229576094,-0.00040371654133205376,0.48407822957609403,-0.04037165413320538,0.48407822957609403,0.04037165413320538,-0.003348337893314124
230,9.40492868423462,178.65818672416623,179.76336935138704,0.4012604206800461,OK,neutral,neutral,0.005835513863566296,-0.001030619801824097,0.5835513863566296,-0.1030619801824097,0.5835513863566296,0.1030619801824097,-0.0031267431399815138
231,9.443239450454712,178.83189410363923,179.54681791434183,0.40120160579681396,OK,neutral,neutral,0.005082447135848977,-0.0019736975264361754,0.5082447135848978,-0.19736975264361753,0.5082447135848978,0.19736975264361753,-0.0012215265164661204
232,9.485721588134766,178.9465011247703,179.4312951293189,0.4012170433998108,OK,neutral,neutral,0.004584676540562859,-0.0024767836795264652,0.45846765405628587,-0.24767836795264653,0.45846765405628587,0.24767836795264653,-0.0009838413556191306
233,9.534302711486816,178.96309874779936,179.33688355860545,0.4011739045381546,OK,neutral,neutral,0.004511276516016256,-0.00288790274695233,0.45112765160162555,-0.288790274695233,0.45112765160162555,0.288790274695233,-0.0021844964495341124
234,9.585342407226562,179.19980097039885,179.17875496365983,0.4007250666618347,OK,neutral,neutral,0.003480819348658518,-0.0035764868765107913,0.34808193486585176,-0.35764868765107916,0.34808193486585176,0.35764868765107916,-0.002411294135358677
235,9.638651609420776,179.33035110353575,179.06576424381174,0.4004659652709961,OK,neutral,neutral,0.0029124658327883356,-0.00406866653543038,0.29124658327883357,-0.406866653543038,0.29124658327883357,0.406866653543038,-0.002399667652610127
236,9.682568311691284,179.1635182913703,178.88509315276966,0.4003908038139343,OK,neutral,neutral,0.0036402280726607955,-0.004854920977693008,0.36402280726607955,-0.48549209776930075,0.36402280726607955,0.48549209776930075,-0.0027219861088578767
237,9.716272115707397,179.02643130406648,178.79554264491563,0.40032751858234406,OK,neutral,neutral,0.004238360927539593,-0.005244325404677149,0.4238360927539593,-0.5244325404677149,0.4238360927539593,0.5244325404677149,-0.0015786136726623212
238,9.751883268356323,179.14970192417428,178.8866723824169,0.4003796875476837,OK,neutral,neutral,0.003697797190957834,-0.0048475812400603,0.3697797190957834,-0.48475812400602997,0.3697797190957834,0.48475812400602997,0.002796517793772324
239,9.783796787261963,179.2497312154475,178.95339551635027,0.4004294276237488,OK,neutral,neutral,0.0032598781314239983,-0.00455692625558305,0.32598781314239983,-0.455692625558305,0.32598781314239983,0.455692625558305,0.008369845119354125
240,9.826284408569336,179.09694797788663,178.98211346671454,0.4005027562379837,OK,neutral,neutral,0.00392300739223032,-0.00443137396534865,0.39230073922303205,-0.44313739653486495,0.39230073922303205,0.44313739653486495,0.02043600085622721
241,9.854497194290161,179.04414057260522,179.0158608351293,0.4006650298833847,OK,neutral,neutral,0.0041544180225716746,-0.0042845492272277136,0.4154418022571675,-0.42845492272277136,0.4154418022571675,0.42845492272277136,0.02386547083008317
242,9.917997121810913,178.1394503111144,179.02569459285027,0.4016987681388855,OK,neutral,neutral,0.008066138163022764,-0.004239752570300227,0.8066138163022765,-0.42397525703002265,0.8066138163022765,0.42397525703002265,0.02134151793378214
243,9.980098962783813,176.4677538402755,178.78953333463085,0.4040091186761856,OK,neutral,neutral,0.015243954468366242,-0.005255814837390056,1.5243954468366243,-0.5255814837390056,1.5243954468366243,0.5255814837390056,0.044116381308625385
244,10.021509170532227,175.70653351865724,178.7023659635334,0.40544793009757996,OK,neutral,neutral,0.018490175113677676,-0.005629164704545712,1.8490175113677676,-0.5629164704545712,1.8490175113677676,0.5629164704545712,0.06169573690815344
245,10.059576749801636,175.07724232324318,178.01559580723853,0.4089248925447464,OK,varus,neutral,0.021262413845740222,-0.008614440893050425,2.1262413845740222,-0.8614440893050425,2.1262413845740222,0.8614440893050425,0.06407690141969402
